participantN,age,gender,trialN,task,condition,FeatConj,setSize,proportion,timelimit,stType,imgName,timeTS,timeRel,runLength,runTest,touchTS,runN,runNH,stPosX,stPosY,col,row,touchX,touchY,touchDist,targDist,touchN,error,switches,changeScreen,resp_pos,group_selected,group_same,group_switch,strict_line,blocked_grouped,ratio,run_length,cl_same,cl_other,cl_blue,cl_yellow
2,0,,0,0,b/y,0,80,50,0.0,target1,blueDot100S,10054.9879166647,183.441833331017,1,1,10035.13,16,0,136.561549612565,555.630666095359,0.0,6.0,126.0,545.5,86.0711914638109,75.6766280489217,31,0,1,0,"[136.56, 555.63]",2,3,2,0,0,-0.2430380486862944,0.0,55.902847870211396,71.16844033699208,296.8913582440553,149.9114792135679
2,0,,0,0,b/y,0,80,50,0.0,target2,yellowDot100S,10221.5946250071,166.606708342442,1,0,10201.36,17,0,195.268011931084,510.543503454552,1.0,5.0,190.0,510.5,64.6606526413088,74.0223003759956,32,0,1,0,"[195.27, 510.54]",0,0,0,0,0,0.2430380486862944,0.0,87.19885607047839,63.12876523424162,256.86814127096414,95.09283148586968
2,0,,0,0,b/y,0,80,50,0.0,target2,yellowDot100S,10438.1537916779,216.559166670777,2,0,10418.07,17,0,110.689841916841,489.325213509295,0.0,5.0,99.0,488.5,97.2753822917186,87.1990978804201,33,0,0,0,"[110.69, 489.33]",0,0,0,0,0,0.1760912590556812,0.0,84.03825795433886,71.16844033699208,232.83473215995932,108.33828732262664
2,0,,0,0,b/y,0,80,50,0.0,target2,yellowDot100S,10638.3282916795,200.174500001594,3,3,10618.08,17,0,146.812370260046,413.445672426541,0.0,4.0,139.5,410.0,79.8279399709149,84.0389303170554,34,0,0,0,"[146.81, 413.45]",0,0,0,0,0,0.0969100130080564,1.0,84.03825795433886,97.5607390295912,154.6652090807755,43.3029109875999
2,0,,0,0,b/y,0,80,50,0.0,target1,blueDot100S,10838.2427083561,199.91441667662,1,0,10817.95,18,0,108.280529670039,323.818338163741,0.0,3.0,105.0,332.5,77.8411844719747,97.5590169400523,35,0,1,0,"[108.28, 323.82]",1,2,1,0,0,-0.1249387366082999,2.0,141.83896537975733,97.5607390295912,73.93343560257429,94.09936237828605
2,0,,0,0,b/y,0,80,50,0.0,target1,blueDot100S,11238.694083353,400.451374996919,2,0,11217.92,18,0,146.326710298472,187.182843908698,0.0,1.0,138.0,198.5,136.062485645383,141.83360021776,36,0,0,0,"[146.33, 187.18]",2,2,0,0,0,-0.3010299956639812,0.0,91.46126447846652,146.77862582814976,45.41879016442423,95.80954910654783
2,0,,0,0,b/y,0,80,50,0.0,target1,blueDot100S,11438.4200833447,199.725999991642,3,3,11418.0,18,0,139.831074787224,95.9497338215411,0.0,0.0,138.0,103.5,83.0737624042634,91.4640566390441,37,0,0,0,"[139.83, 95.95]",2,2,0,0,0,-0.6020599913279624,1.0,91.46126447846652,137.3921748135606,69.26555060056911,183.95990921937315
2,0,,0,0,b/y,0,80,50,0.0,target2,yellowDot100S,11721.6870416887,283.266958344029,1,0,11701.35,19,0,294.971126446254,189.179230182902,2.0,1.0,282.5,185.0,163.230665011204,180.997719931935,38,0,1,0,"[294.97, 189.18]",0,0,0,0,0,0.6020599913279624,2.0,74.26231480367416,148.65345471935728,63.73006354931712,103.8204392208008
2,0,,0,0,b/y,0,80,50,0.0,target2,yellowDot100S,11855.0293750013,133.342333312612,2,0,11835.02,19,0,275.516126650534,117.505236962649,2.0,0.0,279.0,112.0,68.6822393344888,74.2674782202021,39,0,0,0,"[275.52, 117.51]",0,0,0,0,0,0.4771212547196624,0.0,74.26231480367416,137.3921748135606,76.84483326808639,99.13466094156976
2,0,,0,0,b/y,0,80,50,0.0,target2,yellowDot100S,12071.6654583521,216.63608335075,3,3,12051.36,19,19,382.374433045276,197.413348992209,3.0,1.0,374.5,194.0,125.655282419801,133.431645473183,40,0,0,0,"[382.37, 197.41]",0,0,0,0,0,0.3010299956639812,1.0,87.7866328093292,175.62345088284766,55.870247001422875,75.33903702596682
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,1209.7926249844,199.971791676944,1,0,1189.49,2,0,882.842135855337,630.558302129824,9.0,7.0,873.5,632.0,65.1920240520265,77.4151290617455,2,0,1,0,"[882.84, 630.56]",2,3,3,0,0,0.0,0.0,140.80108664353406,77.41058131806017,209.3992101226745,172.41913611893548
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,1776.43466665177,183.304916659836,2,2,1756.46,2,0,741.674644164778,562.187865623682,7.0,6.0,731.0,556.5,45.2133829745132,156.852724867133,5,0,0,0,"[741.67, 562.19]",1,2,4,1,0,-0.0222763947111522,0.0,147.49089632923116,62.11177746611351,181.24432266970456,91.91235227106317
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,1993.13349998556,216.698833333794,1,0,1956.42,3,0,732.741488930994,489.446355452145,7.0,5.0,724.0,481.0,61.3453339708897,73.2879837658724,6,0,1,0,"[732.74, 489.45]",0,0,0,0,0,0.0222763947111522,1.0,98.4042783622745,73.2861003192284,166.66135724876355,57.274427103202
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,2359.93083333597,366.797333350405,2,2,2339.55,3,0,803.623677073655,557.714695262116,8.0,6.0,808.5,550.0,110.183937123339,98.411639638313,7,0,0,0,"[803.62, 557.71]",0,0,0,0,0,0.0,0.0,98.54085142721257,62.11177746611351,164.06189837984937,75.15287086998076
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,2593.18004164379,233.249208307825,1,0,2563.83,4,0,870.513339291222,560.620036874431,9.0,6.0,869.5,559.0,52.4046753639406,66.9527290068487,8,0,1,0,"[870.51, 560.62]",3,2,4,0,0,0.0,1.0,71.018536312712,66.95326877755856,141.2567807222011,111.4335039384475
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,2776.55683332705,183.376791683258,2,0,2756.59,4,0,897.456875399855,490.518569777983,9.0,5.0,899.0,495.0,64.4301947847436,75.1010640877453,9,0,0,0,"[897.46, 490.52]",3,3,4,0,0,-0.0248235837250321,0.0,98.37488144846735,115.41421792829519,69.04034762369031,107.92630494925696
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,3076.54449998518,299.987666658126,3,0,3056.52,4,0,832.037947647149,417.046622715876,8.0,4.0,828.0,407.5,108.706025591961,98.3756225566621,10,0,0,0,"[832.04, 417.05]",3,2,3,0,0,-0.0511525224473813,1.0,83.72890779175367,117.36227417701136,63.21822917481956,64.220645434315
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,3393.08283332502,316.538333339849,4,4,3356.53,4,0,748.336371063753,414.85162101733,7.0,4.0,743.5,415.5,82.1233827846856,83.7303526506535,11,0,0,0,"[748.34, 414.85]",2,3,3,0,0,-0.0791812460476248,2.0,83.72890779175367,54.632146214477096,146.91149206239788,70.42682230514164
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,3643.12258330756,250.039749982534,1,0,3606.51,5,0,727.093793204013,364.519402667325,7.0,3.0,731.0,354.0,62.8589691293136,54.6313034638535,12,0,1,0,"[727.09, 364.52]",0,0,0,0,0,0.0791812460476248,3.0,96.07234357503731,54.632146214477096,146.10278470994314,69.477196978577
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,4143.33249998163,500.209916674066,2,2,4106.63,5,0,897.32745703772,286.916054465314,9.0,2.0,896.5,287.0,177.060724046865,187.087626406478,13,0,0,0,"[897.33, 286.92]",0,0,0,0,0,0.0543576623225926,0.0,187.0920030359395,104.21961619580075,76.83399508030286,52.17026356076801
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,4476.60904165241,333.276541670784,1,0,4456.6,6,0,829.032729255932,208.201931630492,8.0,1.0,831.0,196.0,110.602893271379,104.211721876399,14,0,1,0,"[829.03, 208.2]",2,3,1,0,0,-0.0579919469776867,1.0,94.36870932676781,104.21961619580075,48.03105349667027,98.1540793854234
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,4693.29324999126,216.684208338847,2,0,4672.94,6,0,872.652062300007,99.4569323540599,9.0,0.0,882.0,86.5,119.888489856199,117.16706483838,15,0,0,0,"[872.65, 99.46]",1,2,1,0,0,-0.090176630349088,0.0,117.16267323682914,189.07764013759007,112.8064820832562,76.10962422716328
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,4993.22604166809,299.932791676838,3,3,4956.63,6,0,751.100217130412,261.418871326898,7.0,2.0,745.0,260.0,220.441602244223,202.500668492662,16,0,0,0,"[751.1, 261.42]",3,2,3,0,0,-0.1249387366082999,1.0,94.36870932676781,105.85882155021372,74.07417903696266,73.2312747396903
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,5560.07541666622,566.849374998128,1,1,5539.73,7,0,624.044130174621,134.10566460704,6.0,0.0,635.5,132.0,164.867370937975,179.866344372178,17,0,1,0,"[624.04, 134.11]",0,0,0,0,0,0.1249387366082999,2.0,221.7781389136449,69.5817167077674,94.47184236586048,117.37981981584402
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,5744.03074997826,183.955333312042,1,0,5723.03,8,0,648.582022348668,202.123748488417,6.0,1.0,646.0,204.5,72.3671196055225,72.3088368544207,18,0,1,0,"[648.58, 202.12]",3,2,2,0,0,-0.1346985738974562,0.0,114.3795873396998,72.30194810653447,116.5135584384925,51.53764158360373
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,5943.36579166702,199.335041688755,2,2,5923.02,8,0,554.518401749689,137.037044153989,5.0,0.0,564.0,141.0,98.5456746894556,114.386379439625,19,0,0,0,"[554.52, 137.04]",2,3,2,0,0,-0.1760912590556812,0.0,114.3795873396998,69.5817167077674,37.423892101169805,143.00733163023497
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,6260.07962497533,316.713833308313,1,1,6239.7,9,0,631.034327489111,366.061613657974,6.0,3.0,633.0,348.0,216.616019721534,241.468300876629,20,0,1,0,"[631.03, 366.06]",0,0,0,0,0,0.1760912590556812,1.0,96.07234357503731,76.6462262606581,133.177777800953,71.09244193302125
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,6510.59162497404,250.511999998707,1,1,6489.72,10,0,575.488126570233,418.876334067559,5.0,4.0,572.0,418.5,87.2066511224918,76.6470816695783,21,0,1,0,"[575.49, 418.88]",1,3,1,0,0,-0.1918855262389131,0.0,113.87814232766533,76.6462262606581,93.22617765413315,57.20272458546012
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,6693.21224998566,182.620625011623,1,1,6656.69,11,0,536.987714520917,338.086676632394,5.0,3.0,541.5,348.5,69.6419413859206,89.4944158953983,22,0,1,0,"[536.99, 338.09]",0,0,0,0,0,0.1918855262389131,0.0,98.11137803537363,89.4945478786278,65.15068687281814,55.32963853126097
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,6910.1252083201,216.912958334433,1,1,6889.66,12,0,462.318422612112,406.197925746119,4.0,4.0,453.0,406.0,99.3227063666713,101.067528959574,23,0,1,0,"[462.32, 406.2]",3,4,5,0,0,-0.2108533653148931,0.0,73.3139018195049,77.15311076035759,125.69464984636377,65.84183852232563
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,7093.35462498711,183.229416667018,1,1,7073.09,13,0,473.957536293983,482.474124595533,4.0,5.0,476.5,474.5,67.2030505259992,77.1591049599134,24,0,1,0,"[473.96, 482.47]",0,0,0,0,0,0.2108533653148931,0.0,107.63609106614749,76.92093863181854,98.09788173044313,123.80804537670402
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,7260.09595833602,166.741333348909,1,0,7239.73,14,0,390.028202974079,418.413535566732,3.0,4.0,401.0,433.5,78.9715138515148,105.583578544396,25,0,1,0,"[390.03, 418.41]",4,4,5,0,0,-0.2340832060333679,0.0,64.8201643009334,105.58375111730025,108.38873834490369,65.58083637771021
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,7426.86695832526,166.770999989239,2,0,7406.89,14,0,397.042520914473,482.850492798676,3.0,5.0,392.5,495.5,58.0344725141876,64.8176065084201,26,0,0,0,"[397.04, 482.85]",4,4,5,0,0,-0.3010299956639812,0.0,64.8201643009334,76.92093863181854,135.61962431742688,118.28820482195175
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,7643.51070832345,216.643749998184,3,3,7607.19,14,0,381.356652087364,561.260211698826,3.0,6.0,383.5,567.5,67.8122407829147,79.9633072031273,27,0,0,0,"[381.36, 561.26]",2,4,3,0,0,-0.380211241711606,1.0,79.9624318039415,81.2393032958801,180.02297631135863,92.60394052090878
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,7793.34058333188,149.829875008436,1,1,7773.07,15,0,457.763739549037,588.876673171417,4.0,6.0,460.5,591.5,75.7446367738337,81.2447657307397,28,0,1,0,"[457.76, 588.88]",0,0,0,0,0,0.380211241711606,2.0,107.63609106614749,81.2393032958801,107.66792094212646,90.69426663246136
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,7993.37058331002,200.029999978142,1,1,7956.98,16,0,464.199764022792,670.364941766769,4.0,7.0,471.0,690.5,97.5820167858812,81.7420352676341,29,0,1,0,"[464.2, 670.36]",1,4,3,0,0,-0.4393326938302626,0.0,199.17446046117456,81.73410548846793,67.16007444903553,74.8724849327174
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,8243.43654164113,250.065958331106,1,0,8206.81,17,0,620.715379319725,637.501862964795,6.0,7.0,606.5,633.0,137.480907765406,159.928483329651,30,0,1,0,"[620.72, 637.5]",0,0,0,0,0,0.4393326938302626,0.0,82.86553264174437,142.47981821998502,94.32463517024603,91.60785992479032
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,8393.24487498379,149.808333342662,2,2,8373.06,17,0,659.536273545858,564.292005168626,6.0,6.0,668.0,557.5,87.387069981777,82.8658259299446,31,0,0,0,"[659.54, 564.29]",0,0,0,0,0,0.3979400086720376,0.0,82.86553264174437,82.15684329378776,105.90085929774122,90.01465269610271
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,8793.5120833281,400.267208344303,1,1,8773.34,18,0,206.675813467136,597.970065735937,1.0,6.0,198.0,597.0,465.181684936112,454.111008527968,32,0,1,0,"[206.68, 597.97]",1,4,1,0,0,-0.4771212547196624,1.0,222.46245525930888,80.01310517658969,81.68416309175235,78.85096955649945
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,8960.25712499977,166.745041671675,1,0,8939.86,19,0,238.36805122758,671.436262729469,1.0,7.0,237.5,675.0,85.1953637236205,80.0104995294809,33,0,1,0,"[238.37, 671.44]",0,0,0,0,0,0.4771212547196624,0.0,84.02805721900275,80.01310517658969,108.08102747476082,115.91459787274428
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,9143.60937499441,183.352249994641,2,0,9123.29,19,0,318.068218709756,644.823119964865,2.0,7.0,311.5,642.5,76.1002628116355,84.0260439655242,34,0,0,0,"[318.07, 644.82]",0,0,0,0,0,0.4259687322722811,0.0,84.02805721900275,104.82317348754526,182.642564863725,73.71287879332894
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,9376.96504165069,233.35566665628,3,0,9356.9,19,0,222.635299132488,503.635471945437,1.0,5.0,222.0,507.5,160.457159391534,170.41535755999,35,0,0,0,"[222.64, 503.64]",0,0,0,0,0,0.3679767852945944,1.0,76.42833636812983,95.67063551581543,105.86522847469793,57.42037007891885
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,9577.29858331732,200.333541666623,4,0,9556.96,19,0,194.728642508215,432.488549829082,1.0,4.0,182.5,432.5,82.74206910635,76.4242501472909,36,0,0,0,"[194.73, 432.49]",0,0,0,0,0,0.3010299956639812,2.0,76.42833636812983,123.93604197326944,83.19798855741645,89.48597208501451
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,9810.35699998029,233.058416662971,5,5,9790.25,19,0,110.855807058416,480.622047911978,0.0,5.0,112.0,501.0,94.7549471004021,96.7030824952612,37,0,0,0,"[110.86, 480.62]",0,0,0,0,0,0.2218487496163564,3.0,96.69888210315567,151.5008082486691,77.85158315667056,35.600283706734714
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,10293.6214583169,483.264458336635,1,1,10273.3,20,0,293.943400936126,358.207208614284,2.0,3.0,303.5,358.0,239.103011273384,220.241821442271,38,0,1,0,"[293.94, 358.21]",2,4,0,0,0,-0.3010299956639812,4.0,113.3901587440462,109.57993429455959,54.36454451202553,115.17823145021804
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,10593.7720416405,300.150583323557,1,1,10573.24,21,0,203.655001420924,290.275891923843,1.0,2.0,203.5,293.0,118.99684869777,112.989640561928,39,0,1,0,"[203.66, 290.28]",0,0,0,0,0,0.3010299956639812,0.0,119.12106656674963,88.44473641772016,76.52296714059125,93.39059695708129
2,0,,1,0,b/y,0,80,50,0.0,target1,blueDot100S,10893.6681249761,299.896083335625,1,1,10873.43,22,0,191.831490665961,202.632806526906,1.0,1.0,184.0,209.5,81.5551960331161,88.4370161440755,40,0,1,0,"[191.83, 202.63]",1,2,1,0,0,-0.4771212547196624,0.0,186.09564342025848,70.13444873954597,84.78193498617499,90.23228912091278
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,11060.4124583188,166.744333342649,1,0,11040.01,23,0,121.864416208493,197.829304602997,0.0,1.0,113.5,205.5,68.5072988812141,70.1317698255926,41,0,1,0,"[121.86, 197.83]",0,0,0,1,0,0.4771212547196624,0.0,201.33745801514428,70.13444873954597,49.261410860835056,137.1956781389268
2,0,,1,0,b/y,0,80,50,0.0,target2,yellowDot100S,11393.5804583307,333.168000011938,2,2,11373.34,23,23,316.084315689397,250.888651842059,2.0,2.0,319.5,255.0,213.431487836261,201.33718902331,42,0,0,0,"[316.08, 250.89]",0,0,0,1,0,0.3010299956639812,0.0,201.33745801514428,109.57993429455959,48.11105174489535,67.9880438018333
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,994.753083330579,166.329916653922,2,2,990.57,1,0,829.599504393749,590.949992847216,8.0,6.0,830.0,587.0,123.776007368149,106.307804603245,3,0,0,0,"[829.6, 590.95]",2,2,2,0,0,-0.0434656937810903,0.0,106.3065647079238,47.783265899266425,109.46639895419963,116.89807568989325
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,1194.7301250184,199.977041687816,1,0,1190.63,2,0,895.852105839608,579.473709114046,9.0,6.0,899.5,590.5,72.5068962237386,67.239216880241,4,0,1,0,"[895.85, 579.47]",0,0,0,0,0,0.0434656937810903,1.0,91.39388382162127,67.23728801788485,68.71749849929057,158.36196670918184
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,1378.21641666233,183.486291643931,2,0,1373.71,2,0,826.168180117716,638.605334831634,8.0,7.0,821.0,639.5,87.7225740616405,91.3914583756,5,0,0,0,"[826.17, 638.61]",0,0,0,0,0,0.0222763947111522,0.0,91.39388382162127,47.783265899266425,122.72679251084496,86.18050475600617
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,1644.67983334907,266.463416686747,3,0,1640.65,2,0,808.770638022542,519.544807754492,8.0,5.0,817.0,522.0,115.131446616465,120.324908389078,6,0,0,0,"[808.77, 519.54]",0,0,0,0,0,0.0,1.0,72.07885820405309,74.38600002688688,103.44334923038788,115.58336645036773
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,1876.00983332959,231.329999980517,4,0,1873.61,2,0,736.844150617459,514.91122420254,7.0,5.0,722.5,513.0,89.4538987411952,72.0755831538418,7,0,0,0,"[736.84, 514.91]",0,0,0,0,0,-0.0234810958495229,2.0,72.07885820405309,115.77277745653335,61.87544020045431,127.86489275794194
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,2076.54212499619,200.532291666605,5,0,2073.63,2,0,784.980413824107,428.809101320551,8.0,4.0,797.0,436.0,99.7409143731899,98.644185841259,8,0,0,0,"[784.98, 428.81]",0,0,0,0,0,-0.048304679574555,3.0,63.568647146215056,114.81785662517828,99.55849185277967,87.38076905131925
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,2275.53487502155,198.992750025354,6,6,2273.59,2,0,804.426350527575,368.293089248299,8.0,3.0,806.5,369.5,60.4669331122391,63.5636072875375,9,0,0,0,"[804.43, 368.29]",0,0,0,0,0,-0.0746336182969042,4.0,63.568647146215056,68.19325259877259,95.31608153926588,86.99720052967221
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,2626.10270833829,350.567833316745,1,1,2623.6,3,0,870.768492270342,352.503019397366,9.0,3.0,870.5,351.5,61.9697506853142,68.1953523116839,10,0,1,0,"[870.77, 352.5]",1,1,1,0,0,0.0791812460476248,5.0,146.43144368611544,68.19325259877259,161.99596445590853,70.40372291292555
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,2860.00979167875,233.907083340455,1,1,2857.03,4,0,879.025512742024,255.969818113167,9.0,2.0,887.0,251.5,100.0199980004,96.8856921183184,11,0,1,0,"[879.03, 255.97]",0,0,0,0,0,-0.0791812460476248,0.0,134.83672496764376,57.97461858434257,148.06702603888553,53.26063180248612
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,3078.24925001478,218.239458336029,1,1,3073.75,5,0,919.431030975075,214.394985177365,9.0,1.0,928.0,204.5,66.6520817379322,57.9747586223628,12,0,1,0,"[919.43, 214.39]",1,3,2,0,0,0.0843208857000358,0.0,325.33541153707813,57.97461858434257,119.14049689337372,97.90898886210596
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,3459.06670833938,380.8174583246,1,1,3457.02,6,0,727.697507448044,105.691910581629,7.0,0.0,732.5,111.5,214.224765141661,220.404406649815,13,0,1,0,"[727.7, 105.69]",0,0,0,0,0,-0.0843208857000359,0.0,101.42455570521372,71.3400869077127,95.2064982025911,109.31247321326146
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,3659.55283332733,200.486124987947,1,1,3657.07,7,0,657.458853967192,93.2114845981599,6.0,0.0,663.0,79.5,65.4866398588292,71.3388356754725,14,0,1,0,"[657.46, 93.21]",1,4,1,0,0,0.090176630349088,0.0,205.74026441122317,71.3400869077127,166.5260162857443,114.82727289281063
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,3826.91220834386,167.359375016531,1,0,3823.7,8,0,655.330775134245,176.745469631517,6.0,1.0,644.0,168.0,82.1735967327706,83.5610876848326,15,0,1,0,"[655.33, 176.75]",0,0,0,0,0,-0.090176630349088,0.0,101.42455570521372,83.56714964625753,101.28393999050394,77.07654961140906
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,4259.46975001716,432.557541673305,2,2,4256.96,8,0,708.441363899434,400.091034773501,7.0,4.0,697.0,406.0,243.271967147882,229.573465599963,16,0,0,0,"[708.44, 400.09]",0,0,0,0,0,-0.1249387366082999,0.0,81.75090213569509,101.2629789212228,35.85805488310817,81.77830030026306
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,4959.12549999775,382.469749980373,1,1,4957.15,9,0,621.082672495011,516.633150552901,6.0,5.0,619.5,508.0,159.029085390063,145.648912506178,18,0,1,0,"[621.08, 516.63]",1,2,1,0,0,0.1346985738974561,1.0,143.7744709605986,70.82477815002315,82.50137695820607,46.4133472182303
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,5228.20766668883,269.082166691078,1,0,5223.94,10,0,654.316973520257,579.172616491306,6.0,6.0,643.5,567.5,63.231716725074,70.8216320378005,19,0,1,0,"[654.32, 579.17]",0,0,0,0,0,-0.1346985738974562,0.0,83.83816434059138,70.82477815002315,67.1516917136121,111.78268202185886
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,5459.60520833614,231.397541647311,2,2,5457.2,10,0,653.149714284961,663.002994883451,6.0,7.0,648.5,671.0,102.148176684657,83.8385044922229,20,0,0,0,"[653.15, 663.0]",0,0,0,0,0,-0.1760912590556812,0.0,83.83816434059138,149.8421229160879,108.24228563736072,95.3412507784537
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,5894.94983333861,435.344625002472,1,0,5890.88,11,0,622.291514029147,346.865150454687,6.0,3.0,619.5,344.5,324.211350819184,317.64030790045,21,0,1,0,"[622.29, 346.87]",3,4,1,0,0,0.1918855262389131,1.0,97.73620260681294,101.2629789212228,73.72795195853469,76.38394137513461
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,6195.00191666884,300.052083330229,2,0,6190.86,11,0,535.113520243973,401.393041896055,5.0,4.0,532.5,414.5,106.181448473827,102.82652160532,22,0,0,0,"[535.11, 401.39]",2,3,1,0,0,0.1597008428675118,0.0,102.82403804558538,173.33487502519512,74.0860000269957,43.0393552461
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,6509.46991666569,314.46799999685,3,0,6507.16,11,0,557.956273126005,273.289872234355,5.0,2.0,548.5,273.0,137.816000522436,130.123838848245,23,0,0,0,"[557.96, 273.29]",4,3,4,0,0,0.1249387366082999,1.0,67.75177193254807,94.07829186374506,66.36010849900715,87.43334947261258
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,6709.57266667392,200.102750008227,4,4,6707.17,11,0,490.208072850606,272.7977212884,4.0,2.0,476.5,277.0,70.2157389763862,67.7499878458238,24,0,0,0,"[490.21, 272.8]",3,4,4,0,0,0.0871501757189002,2.0,67.75177193254807,110.98638655258584,130.7948928666559,84.02260469659338
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,6960.06708333152,250.494416657602,1,1,6957.22,12,0,550.348232485825,179.516852021416,5.0,1.0,544.5,184.5,110.726013203763,110.987203641473,25,0,1,0,"[550.35, 179.52]",0,0,0,0,0,-0.0871501757189001,3.0,105.0165382213678,92.36707476151882,94.06657057637426,63.48836113808578
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,7195.00612499542,234.939041663893,1,0,7190.91,13,0,460.325584414577,200.214150864033,4.0,1.0,446.5,200.5,92.490540056808,92.3712906975994,26,0,1,0,"[460.33, 200.21]",5,3,4,0,0,0.0969100130080564,0.0,78.49918789388843,92.36707476151882,84.97771119534819,119.2121306746927
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,7445.01991666039,250.013791664969,2,0,7440.94,13,0,363.936064162621,250.387405365727,3.0,2.0,360.0,267.5,104.948797039318,108.665979412574,27,0,0,0,"[363.94, 250.39]",4,3,2,0,0,0.0511525224473812,0.0,70.11475308378401,153.98929897885762,94.94505779660149,112.13002184963663
2,0,,2,0,b/y,0,80,50,0.0,target1,blueDot100S,7660.21929166163,215.199375001248,3,3,7657.28,13,0,375.290984157354,181.197463613139,3.0,1.0,363.0,178.5,86.6443881621885,70.1154922097344,28,0,0,0,"[375.29, 181.2]",3,4,2,0,0,0.0,1.0,70.11475308378401,105.61774472123518,50.1565588931298,99.32058195560474
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,7910.40550000616,250.18620834453,1,0,7907.29,14,0,294.834977939527,112.779881507522,2.0,0.0,287.0,108.0,102.177541563692,105.613135914534,29,0,1,0,"[294.83, 112.78]",0,0,0,0,0,0.0,2.0,72.03550860513167,105.61774472123518,96.10959785578132,70.64407972363998
2,0,,2,0,b/y,0,80,50,0.0,target2,yellowDot100S,8142.99258333631,232.587083330145,2,2,8140.96,14,0,224.948637535247,95.2905071980999,1.0,0.0,218.0,86.5,66.5976726320072,72.041507402594,30,0,0,0,"[224.95, 95.29]",0,0,0,0,0,-0.0579919469776867,0.0,327.29189082529984,102.81460256208744,90.60703559878777,99.62562571949049
