participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;stType;imgName;timeTS;timeRel;runLength;runTest;touchTS;runN;runNH;stPosX;stPosY;col;row;touchX;touchY;touchDist;targDist;touchN;error;switches;changeScreen
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;48489.0501250011;0.0;1;0;48469.16;1;0;650.749779098892;136.476857472822;6.0;0.0;651.0;136.5;0.0;0.0;1;0;2;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;48672.4940833337;183.443958332646;2;0;48652.08;1;0;648.237397449252;182.080667765359;6.0;1.0;636.5;193.0;52.2733201547405;45.6729632797249;2;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;49055.7865416667;383.292458333017;3;0;49019.14;1;0;738.377234901002;275.650299776423;7.0;2.0;740.0;279.5;131.077267289183;129.924848780031;3;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;49439.1170416675;383.330500000739;4;0;49419.16;1;0;800.747490949374;430.20469400159;8.0;4.0;810.0;438.0;167.744597528505;166.664662162823;4;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;49756.0008750006;316.883833333122;5;0;49735.67;1;0;745.073029392795;504.72939438293;7.0;5.0;747.0;523.5;102.938088188969;93.0246023186527;5;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;49955.791291668;199.790416667383;6;6;49935.48;1;0;652.928870427953;481.275492974318;6.0;5.0;648.5;485.5;101.485220598864;95.0822355785932;6;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;50505.7930000003;233.322958330973;1;1;50485.54;2;0;870.243013336028;642.392115597934;9.0;7.0;874.5;658.5;94.0478601564119;270.525419865697;8;0;1;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;50822.5191666679;316.72616666765;1;1;50802.24;3;0;807.25432189799;672.817021921775;8.0;7.0;801.5;681.0;63.4606177089382;69.9517703413628;9;0;1;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;51822.5905416693;1000.07137500143;1;0;51802.26;4;0;534.247570918182;574.130229486786;5.0;6.0;539.0;573.0;275.821047057689;290.296002524419;10;0;1;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;52072.5650000022;249.974458332872;2;0;52052.25;4;0;455.700740327769;507.451016882777;4.0;5.0;436.5;512.5;112.680965562068;103.032625848756;11;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;53055.9813750006;350.054166665359;3;0;53035.65;4;0;571.430180515455;324.350516182139;5.0;3.0;566.5;330.5;90.9340420304739;216.608163934279;14;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;53406.364041668;350.382666667429;4;0;53385.53;4;0;543.26090381581;206.060806524378;5.0;1.0;541.5;203.5;129.735307453291;121.597547511036;15;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;53872.6883750023;466.324333334342;5;5;53852.33;4;0;396.703410484751;173.211140447103;3.0;1.0;392.0;163.5;140.863409017388;150.19387275409;16;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;55356.1808750019;1483.49249999956;1;0;55335.87;5;0;123.232210328982;478.249667105685;0.0;5.0;121.0;488.0;416.918757073845;409.676701876828;17;0;1;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;55706.2542500025;350.073375000648;2;0;55685.81;5;0;205.447431905816;479.50064162088;1.0;5.0;208.5;485.5;94.0850678907126;82.2247383465917;18;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target1;redDot100S;55989.467958334;283.213708331459;3;3;55969.53;5;0;129.033650520463;577.115401970875;0.0;6.0;119.5;579.0;124.984999099892;123.966557683092;19;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;56356.2529166666;366.784958332573;1;0;56335.85;6;0;272.855245067741;500.920051728775;2.0;5.0;275.5;510.5;171.885136064757;162.75866323068;20;0;1;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;56689.5762916683;333.323375001783;2;0;56669.68;6;0;199.304813240341;434.590941162676;1.0;4.0;204.0;436.5;92.6350365682445;99.041490954482;21;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;56972.8726249996;283.296333331236;3;0;56952.67;6;0;134.385805278288;415.801163655632;0.0;4.0;130.5;424.0;71.2899011080812;67.5835285668135;22;0;0;0
20;24;m;0;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;57422.9086666674;450.036041667772;4;4;57402.61;6;6;116.706446818472;201.251910958156;0.0;1.0;111.0;212.0;209.319134337977;215.276430545929;23;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;1366.63687500186;0.0;1;0;1364.05;1;0;700.578123523446;205.122297752481;7.0;1.0;705.0;210.5;0.0;0.0;1;0;2;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;1566.90725000226;200.2703750004;2;0;1564.05;1;0;626.792212434258;186.274823410377;6.0;1.0;607.0;192.0;93.8735852090459;76.1550258639434;2;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;1866.96716666847;300.059916666214;3;0;1864.07;1;0;634.232939587775;354.839181063265;6.0;3.0;630.0;360.0;166.883192682786;168.728501123859;3;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;2250.43858333447;383.471416665998;4;0;2247.47;1;0;832.054364374504;489.227228914094;8.0;5.0;816.5;493.0;227.004955893038;239.151549252368;4;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;3100.50025000237;615.282791666687;5;0;3097.52;1;0;823.536307362006;571.743461735864;8.0;6.0;814.0;581.0;13.2853302555864;82.9547224355838;6;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;3635.32595833385;534.825708331482;6;0;3631.24;1;0;836.574394212029;261.674908346131;8.0;2.0;828.5;257.0;327.441597846089;310.34255188406;7;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;4535.32187500241;899.995916668558;7;0;4531.27;1;0;317.485144889816;437.64176636017;2.0;4.0;323.0;432.0;529.067576024084;548.103990024915;8;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;4866.39920833477;331.07733333236;8;0;4863.31;1;0;102.407274217291;669.841774508524;0.0;7.0;89.5;670.0;333.75440072005;316.504872375013;9;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;6216.94154166835;1350.54233333358;9;9;6214.26;1;0;145.44592985221;285.25067010074;0.0;2.0;143.0;302.0;375.089989202591;386.99178733981;10;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;6416.83233333242;199.890791664075;1;0;6414.37;2;0;123.967141157403;342.965042459297;0.0;3.0;111.0;348.5;55.5202665699652;61.5815487020133;11;0;1;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;6700.35762499901;283.525291666592;2;0;6697.69;2;0;280.810588886169;479.555305996419;2.0;5.0;286.0;490.0;222.247609660937;207.982612707376;12;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;7085.46229166677;385.104666667758;3;0;7081.47;2;0;138.045298788828;204.513729513069;0.0;1.0;130.5;196.0;337.662923638353;309.88674842759;13;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;7717.43033333405;281.994583332562;4;4;7714.46;2;0;236.461148502449;125.49623828973;1.0;0.0;229.5;124.0;96.3145887184283;126.21189878171;15;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target1;redDot100S;8267.41362499888;549.98329166483;1;1;8264.46;3;0;305.384553605026;136.887231072149;2.0;0.0;311.5;131.5;81.4984662432367;69.8583601833238;16;0;1;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;8652.33341666681;384.919791667926;1;0;8647.91;4;0;472.98248813322;189.645506472144;4.0;1.0;474.5;199.5;179.96180150243;175.705729221612;17;0;1;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;9066.95979166761;414.626375000807;2;0;9064.48;4;0;632.257587267559;95.0816579121013;6.0;0.0;629.5;98.0;186.34980547347;185.231959064143;18;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;10135.6347083347;1068.67491666708;3;0;10131.58;4;0;532.327624974762;507.115619327662;5.0;5.0;528.0;498.0;412.356944891195;423.978752679471;19;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;10385.7395833329;250.104874998215;4;0;10381.61;4;0;565.548790653382;577.735858129368;5.0;6.0;568.0;574.0;83.2180869763299;78.0439874523101;20;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;10585.4569166659;199.717333332956;5;0;10581.58;4;0;564.141183565251;654.436179267262;5.0;7.0;555.5;665.5;85.8283170055198;76.7132362788235;21;0;0;0
20;24;m;1;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;13019.4087500022;2433.95183333632;6;6;13014.87;4;4;919.226176105006;326.663321217171;9.0;3.0;921.5;332.5;490.543066407018;483.239483487518;22;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;952.195458332426;0.0;1;0;947.80;1;0;546.91218775145;289.047509840674;5.0;2.0;549.0;289.5;0.0;0.0;1;0;2;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;1166.72662500059;214.531166668166;2;0;1164.23;1;0;484.664246897392;248.524560055142;4.0;2.0;470.0;243.0;81.4324873745117;74.2759422686177;2;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;1652.06899999976;485.342374999163;3;3;1647.94;1;0;656.9198593979;257.233425452844;6.0;2.0;667.0;258.0;187.817065252335;172.475622551248;3;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;2302.1309583346;650.061958334845;1;1;2298.02;2;0;807.681445415542;406.048380331256;8.0;4.0;804.0;417.5;209.934513598884;211.837075636015;4;0;1;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;2733.97620833202;431.845249997423;1;0;2731.03;3;0;919.62227889926;350.497070933774;9.0;3.0;911.5;350.5;129.82488205271;124.966788295147;5;0;1;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;3066.85008333443;332.873875002406;2;0;3064.39;3;0;902.575186192521;558.64354949313;9.0;6.0;897.0;567.0;213.527515791291;208.843386072943;6;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;3252.51158333413;185.661499999696;3;0;3248.10;3;0;890.08114409646;657.930464506845;9.0;7.0;894.0;663.5;84.523665325162;100.069938447262;7;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;3466.71612499995;214.204541665822;4;4;3464.53;3;0;825.156610184531;632.646855930668;8.0;7.0;808.0;643.5;83.1038506929733;69.6739260147913;8;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;4067.47970833385;600.763583333901;1;1;4064.48;4;0;902.336328269598;137.3207538012;9.0;0.0;907.0;124.0;522.945742883523;501.302958633262;9;0;1;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;4452.24054166829;384.76083333444;1;0;4448.17;5;0;746.715178101359;95.2860338986867;7.0;0.0;744.5;105.5;157.543644746464;161.19820115922;10;0;1;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;5783.72087499883;1331.48033333055;2;0;5781.18;5;0;480.033186353554;428.613010395821;4.0;4.0;473.0;420.5;412.992130675634;426.879559106895;11;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target1;redDot100S;6217.32729166615;433.606416667317;3;3;6214.51;5;0;389.658863898946;666.626616085985;3.0;7.0;392.0;672.5;264.092786724666;254.593783609817;12;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;6567.4815416678;350.154250001651;1;0;6564.55;6;0;310.294736686114;576.466483254746;2.0;6.0;313.0;577.0;115.42096863222;120.114587958337;13;0;1;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;7066.53308333262;499.051541664812;2;0;7064.57;6;0;202.458989779743;554.109763573686;1.0;6.0;198.5;560.0;106.856211798847;110.128884611406;14;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;7802.59895833296;736.065875000349;3;0;7798.39;6;0;115.915924599235;513.585380875753;0.0;5.0;109.0;522.5;94.4298681562142;95.5611203570068;15;0;0;0
20;24;m;2;0;rd/gs;1;40;50;0.0;target2;greenSquare100S;8017.21741666552;214.618458332552;4;0;8014.68;6;0;105.387079932183;670.144461792976;0.0;7.0;119.5;670.0;143.091753780573;156.91272219826;16;0;0;0
