participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
1;0;;0;0;r/g;0;80;50;0.0;6.0;3.0;redDot100S;target1;661.018408883591;341.956595349161
1;0;;0;0;r/g;0;80;50;0.0;2.0;2.0;redDot100S;target1;284.660292050483;279.132054842904
1;0;;0;0;r/g;0;80;50;0.0;9.0;2.0;redDot100S;target1;881.60410350764;270.672634366508
1;0;;0;0;r/g;0;80;50;0.0;4.0;4.0;redDot100S;target1;455.152521861894;399.41479835157
1;0;;0;0;r/g;0;80;50;0.0;7.0;3.0;redDot100S;target1;731.937710825258;347.848054139714
1;0;;0;0;r/g;0;80;50;0.0;9.0;4.0;redDot100S;target1;882.823844738954;405.448850668566
1;0;;0;0;r/g;0;80;50;0.0;6.0;0.0;redDot100S;target1;620.273941953561;98.8106522694183
1;0;;0;0;r/g;0;80;50;0.0;2.0;7.0;redDot100S;target1;317.565233740992;667.342306213917
1;0;;0;0;r/g;0;80;50;0.0;0.0;4.0;redDot100S;target1;141.835449468698;431.1894662663
1;0;;0;0;r/g;0;80;50;0.0;0.0;1.0;redDot100S;target1;150.645289579864;178.37282961167
1;0;;0;0;r/g;0;80;50;0.0;3.0;7.0;redDot100S;target1;375.904708836254;654.60267325777
1;0;;0;0;r/g;0;80;50;0.0;5.0;7.0;redDot100S;target1;563.967481795775;647.589983417609
1;0;;0;0;r/g;0;80;50;0.0;6.0;7.0;redDot100S;target1;649.994147806024;675.569968717293
1;0;;0;0;r/g;0;80;50;0.0;6.0;2.0;redDot100S;target1;641.816548344913;252.147901134881
1;0;;0;0;r/g;0;80;50;0.0;9.0;5.0;redDot100S;target1;898.915109975709;489.238887497966
1;0;;0;0;r/g;0;80;50;0.0;1.0;2.0;redDot100S;target1;194.28962200153;277.387951065418
1;0;;0;0;r/g;0;80;50;0.0;8.0;7.0;redDot100S;target1;805.602112141126;631.180452235421
1;0;;0;0;r/g;0;80;50;0.0;0.0;5.0;redDot100S;target1;114.87696451773;476.772589431971
1;0;;0;0;r/g;0;80;50;0.0;9.0;0.0;redDot100S;target1;870.600109323032;138.647977941247
1;0;;0;0;r/g;0;80;50;0.0;5.0;6.0;redDot100S;target1;541.916492259362;571.324211221453
1;0;;0;0;r/g;0;80;50;0.0;2.0;5.0;greenDot100S;target2;275.164376909117;522.598553899371
1;0;;0;0;r/g;0;80;50;0.0;8.0;3.0;greenDot100S;target2;816.631247129135;340.49276340758
1;0;;0;0;r/g;0;80;50;0.0;8.0;2.0;greenDot100S;target2;825.867916590972;246.810016366749
1;0;;0;0;r/g;0;80;50;0.0;1.0;7.0;greenDot100S;target2;229.009447748578;660.300101671948
1;0;;0;0;r/g;0;80;50;0.0;4.0;1.0;greenDot100S;target2;473.643585459734;178.663094628801
1;0;;0;0;r/g;0;80;50;0.0;7.0;1.0;greenDot100S;target2;736.513425181995;180.465087520305
1;0;;0;0;r/g;0;80;50;0.0;6.0;1.0;greenDot100S;target2;615.095196167407;178.840460231758
1;0;;0;0;r/g;0;80;50;0.0;2.0;6.0;greenDot100S;target2;285.221448698106;579.269401847246
1;0;;0;0;r/g;0;80;50;0.0;7.0;2.0;greenDot100S;target2;750.085567546874;273.778861270946
1;0;;0;0;r/g;0;80;50;0.0;4.0;7.0;greenDot100S;target2;462.667523928705;639.488782600471
1;0;;0;0;r/g;0;80;50;0.0;8.0;0.0;greenDot100S;target2;822.37934659564;125.720232018607
1;0;;0;0;r/g;0;80;50;0.0;1.0;5.0;greenDot100S;target2;208.605208714956;491.987292297558
1;0;;0;0;r/g;0;80;50;0.0;4.0;5.0;greenDot100S;target2;451.084634683116;510.481109489536
1;0;;0;0;r/g;0;80;50;0.0;3.0;3.0;greenDot100S;target2;391.543018014307;351.893324816394
1;0;;0;0;r/g;0;80;50;0.0;2.0;4.0;greenDot100S;target2;307.337793655366;433.400964330163
1;0;;0;0;r/g;0;80;50;0.0;7.0;0.0;greenDot100S;target2;731.312588891089;111.576034177563
1;0;;0;0;r/g;0;80;50;0.0;0.0;3.0;greenDot100S;target2;108.91887493476;348.958890239229
1;0;;0;0;r/g;0;80;50;0.0;4.0;0.0;greenDot100S;target2;460.372126914937;96.8910000254694
1;0;;0;0;r/g;0;80;50;0.0;3.0;1.0;greenDot100S;target2;368.350333828161;188.349845548371
1;0;;0;0;r/g;0;80;50;0.0;5.0;4.0;greenDot100S;target2;565.689933326698;440.626149257448
1;0;;0;0;r/g;0;80;50;0.0;1.0;3.0;blueDot100S;distractor1;231.535989149562;324.287279171245
1;0;;0;0;r/g;0;80;50;0.0;9.0;3.0;blueDot100S;distractor1;919.340028517958;353.155769808924
1;0;;0;0;r/g;0;80;50;0.0;3.0;6.0;blueDot100S;distractor1;360.761658681341;575.615102432796
1;0;;0;0;r/g;0;80;50;0.0;5.0;0.0;blueDot100S;distractor1;539.255552124613;111.795045040445
1;0;;0;0;r/g;0;80;50;0.0;5.0;3.0;blueDot100S;distractor1;551.462137692685;325.550814878431
