participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
15;22;f;0;0;rs/gd;1;40;50;0.0;0.0;1.0;redSquare100S;target1;127.728411361126;204.514616387632
15;22;f;0;0;rs/gd;1;40;50;0.0;0.0;2.0;redSquare100S;target1;121.640200129153;277.154431982353
15;22;f;0;0;rs/gd;1;40;50;0.0;3.0;4.0;redSquare100S;target1;408.501485139079;413.072832793257
15;22;f;0;0;rs/gd;1;40;50;0.0;5.0;6.0;redSquare100S;target1;579.209255098936;567.093185972152
15;22;f;0;0;rs/gd;1;40;50;0.0;3.0;0.0;redSquare100S;target1;372.068519198053;125.482657409066
15;22;f;0;0;rs/gd;1;40;50;0.0;6.0;7.0;redSquare100S;target1;637.818022522462;637.265691405467
15;22;f;0;0;rs/gd;1;40;50;0.0;3.0;2.0;redSquare100S;target1;369.412723290977;246.46710297943
15;22;f;0;0;rs/gd;1;40;50;0.0;5.0;1.0;redSquare100S;target1;556.961287818954;207.221955427612
15;22;f;0;0;rs/gd;1;40;50;0.0;1.0;6.0;redSquare100S;target1;196.852887029019;597.175862096168
15;22;f;0;0;rs/gd;1;40;50;0.0;9.0;0.0;redSquare100S;target1;908.746964604473;128.925863592874
15;22;f;0;0;rs/gd;1;40;50;0.0;8.0;0.0;greenDot100S;target2;795.355740164573;102.051008156657
15;22;f;0;0;rs/gd;1;40;50;0.0;5.0;2.0;greenDot100S;target2;537.729478019886;260.947842603701
15;22;f;0;0;rs/gd;1;40;50;0.0;7.0;5.0;greenDot100S;target2;714.458250800381;497.532179693319
15;22;f;0;0;rs/gd;1;40;50;0.0;7.0;4.0;greenDot100S;target2;714.519387871211;412.374457769588
15;22;f;0;0;rs/gd;1;40;50;0.0;3.0;6.0;greenDot100S;target2;409.827356909002;560.236542654947
15;22;f;0;0;rs/gd;1;40;50;0.0;4.0;2.0;greenDot100S;target2;483.444450518802;266.195002110448
15;22;f;0;0;rs/gd;1;40;50;0.0;8.0;4.0;greenDot100S;target2;833.862296834938;414.465235285018
15;22;f;0;0;rs/gd;1;40;50;0.0;3.0;3.0;greenDot100S;target2;383.695302867515;324.457956447529
15;22;f;0;0;rs/gd;1;40;50;0.0;0.0;3.0;greenDot100S;target2;104.106505599166;354.25974477952
15;22;f;0;0;rs/gd;1;40;50;0.0;9.0;6.0;greenDot100S;target2;895.255676460089;577.78939187201
15;22;f;0;0;rs/gd;1;40;50;0.0;6.0;5.0;redDot100S;distractor1;648.390569582695;517.778470479292
15;22;f;0;0;rs/gd;1;40;50;0.0;0.0;0.0;redDot100S;distractor1;102.728191643718;103.902236719968
15;22;f;0;0;rs/gd;1;40;50;0.0;9.0;4.0;redDot100S;distractor1;920.321076281942;443.370946522083
15;22;f;0;0;rs/gd;1;40;50;0.0;6.0;6.0;redDot100S;distractor1;619.928851481964;592.161753674813
15;22;f;0;0;rs/gd;1;40;50;0.0;1.0;0.0;redDot100S;distractor1;223.979285387661;117.795804209824
15;22;f;0;0;rs/gd;1;40;50;0.0;0.0;7.0;redDot100S;distractor1;126.947029604004;639.711107927141
15;22;f;0;0;rs/gd;1;40;50;0.0;4.0;0.0;redDot100S;distractor1;485.786142857451;96.5251523996076
15;22;f;0;0;rs/gd;1;40;50;0.0;7.0;6.0;redDot100S;distractor1;742.467869270769;565.894718509704
15;22;f;0;0;rs/gd;1;40;50;0.0;2.0;7.0;redDot100S;distractor1;291.984854679534;675.384869564995
15;22;f;0;0;rs/gd;1;40;50;0.0;3.0;5.0;redDot100S;distractor1;403.182926342812;492.77996105433
15;22;f;0;0;rs/gd;1;40;50;0.0;8.0;7.0;greenSquare100S;distractor2;786.918458745872;638.545185360063
15;22;f;0;0;rs/gd;1;40;50;0.0;3.0;1.0;greenSquare100S;distractor2;385.495773641061;178.394145350687
15;22;f;0;0;rs/gd;1;40;50;0.0;7.0;3.0;greenSquare100S;distractor2;750.671175415786;346.662359114548
15;22;f;0;0;rs/gd;1;40;50;0.0;1.0;7.0;greenSquare100S;distractor2;237.322815482286;638.728564286268
15;22;f;0;0;rs/gd;1;40;50;0.0;4.0;3.0;greenSquare100S;distractor2;480.403207040351;327.309339257058
15;22;f;0;0;rs/gd;1;40;50;0.0;8.0;1.0;greenSquare100S;distractor2;803.227249362857;211.870466075312
15;22;f;0;0;rs/gd;1;40;50;0.0;1.0;1.0;greenSquare100S;distractor2;207.814354349689;177.065737767068
15;22;f;0;0;rs/gd;1;40;50;0.0;6.0;2.0;greenSquare100S;distractor2;617.141633940479;291.903328204174
15;22;f;0;0;rs/gd;1;40;50;0.0;5.0;7.0;greenSquare100S;distractor2;548.201750263176;673.175628957843
15;22;f;0;0;rs/gd;1;40;50;0.0;5.0;4.0;greenSquare100S;distractor2;533.038389040712;429.052723294323
15;22;f;1;0;rs/gd;1;40;50;0.0;7.0;5.0;redSquare100S;target1;749.381439783109;514.451558753997
15;22;f;1;0;rs/gd;1;40;50;0.0;2.0;7.0;redSquare100S;target1;290.375108143319;659.67690317426
15;22;f;1;0;rs/gd;1;40;50;0.0;9.0;0.0;redSquare100S;target1;888.776885259084;135.39633071163
15;22;f;1;0;rs/gd;1;40;50;0.0;5.0;3.0;redSquare100S;target1;578.687650432663;334.226151920604
15;22;f;1;0;rs/gd;1;40;50;0.0;5.0;0.0;redSquare100S;target1;531.965009879609;109.437844898371
15;22;f;1;0;rs/gd;1;40;50;0.0;2.0;5.0;redSquare100S;target1;308.147608443366;511.981760539033
15;22;f;1;0;rs/gd;1;40;50;0.0;4.0;4.0;redSquare100S;target1;470.241535842874;414.49935696768
15;22;f;1;0;rs/gd;1;40;50;0.0;6.0;6.0;redSquare100S;target1;639.498429013718;595.283569370042
15;22;f;1;0;rs/gd;1;40;50;0.0;7.0;6.0;redSquare100S;target1;720.255721030046;576.746473888995
15;22;f;1;0;rs/gd;1;40;50;0.0;5.0;7.0;redSquare100S;target1;565.230210091705;654.05444828522
15;22;f;1;0;rs/gd;1;40;50;0.0;4.0;6.0;greenDot100S;target2;486.674576235191;572.11711139511
15;22;f;1;0;rs/gd;1;40;50;0.0;7.0;1.0;greenDot100S;target2;707.945181005246;171.311503349347
15;22;f;1;0;rs/gd;1;40;50;0.0;1.0;0.0;greenDot100S;target2;223.976847846171;130.021232843246
15;22;f;1;0;rs/gd;1;40;50;0.0;2.0;2.0;greenDot100S;target2;318.506442859338;255.238500924644
15;22;f;1;0;rs/gd;1;40;50;0.0;0.0;0.0;greenDot100S;target2;147.260238736997;129.528821418873
15;22;f;1;0;rs/gd;1;40;50;0.0;9.0;1.0;greenDot100S;target2;910.091542508292;185.593900248441
15;22;f;1;0;rs/gd;1;40;50;0.0;2.0;4.0;greenDot100S;target2;319.388440107768;425.298184004223
15;22;f;1;0;rs/gd;1;40;50;0.0;0.0;7.0;greenDot100S;target2;112.800555154428;641.196522386878
15;22;f;1;0;rs/gd;1;40;50;0.0;3.0;2.0;greenDot100S;target2;385.195319509918;273.048947148872
15;22;f;1;0;rs/gd;1;40;50;0.0;9.0;7.0;greenDot100S;target2;875.210400795501;639.809421217465
15;22;f;1;0;rs/gd;1;40;50;0.0;8.0;4.0;redDot100S;distractor1;795.360649072172;414.187209980429
15;22;f;1;0;rs/gd;1;40;50;0.0;6.0;3.0;redDot100S;distractor1;648.875462231739;342.215749785016
15;22;f;1;0;rs/gd;1;40;50;0.0;5.0;4.0;redDot100S;distractor1;544.804490079658;438.742117141645
15;22;f;1;0;rs/gd;1;40;50;0.0;1.0;2.0;redDot100S;distractor1;196.672384233003;266.222747071005
15;22;f;1;0;rs/gd;1;40;50;0.0;0.0;6.0;redDot100S;distractor1;123.116035971704;554.687083498707
15;22;f;1;0;rs/gd;1;40;50;0.0;8.0;1.0;redDot100S;distractor1;790.601558507307;207.856444978364
15;22;f;1;0;rs/gd;1;40;50;0.0;0.0;3.0;redDot100S;distractor1;111.008449262987;328.774142996595
15;22;f;1;0;rs/gd;1;40;50;0.0;2.0;1.0;redDot100S;distractor1;276.487414386954;213.825977224601
15;22;f;1;0;rs/gd;1;40;50;0.0;7.0;7.0;redDot100S;distractor1;750.715935941186;664.001133203618
15;22;f;1;0;rs/gd;1;40;50;0.0;0.0;5.0;redDot100S;distractor1;131.033251074691;488.788749918412
15;22;f;1;0;rs/gd;1;40;50;0.0;5.0;5.0;greenSquare100S;distractor2;561.202410635513;478.019016351193
15;22;f;1;0;rs/gd;1;40;50;0.0;5.0;2.0;greenSquare100S;distractor2;540.057140952749;249.473121931123
15;22;f;1;0;rs/gd;1;40;50;0.0;6.0;7.0;greenSquare100S;distractor2;662.882877701088;675.746553598968
15;22;f;1;0;rs/gd;1;40;50;0.0;6.0;5.0;greenSquare100S;distractor2;665.740748602483;487.691180826889
15;22;f;1;0;rs/gd;1;40;50;0.0;5.0;1.0;greenSquare100S;distractor2;532.390181074069;179.533393402138
15;22;f;1;0;rs/gd;1;40;50;0.0;8.0;7.0;greenSquare100S;distractor2;833.744257228257;636.86885114709
15;22;f;1;0;rs/gd;1;40;50;0.0;3.0;0.0;greenSquare100S;distractor2;387.809653071797;102.957633789697
15;22;f;1;0;rs/gd;1;40;50;0.0;2.0;3.0;greenSquare100S;distractor2;320.230316876111;366.342725317235
15;22;f;1;0;rs/gd;1;40;50;0.0;3.0;5.0;greenSquare100S;distractor2;366.081846324253;495.582923641889
15;22;f;1;0;rs/gd;1;40;50;0.0;8.0;0.0;greenSquare100S;distractor2;803.78787093578;137.822077421513
15;22;f;2;0;rs/gd;1;40;50;0.0;7.0;3.0;redSquare100S;target1;751.205890811217;338.271656244819
15;22;f;2;0;rs/gd;1;40;50;0.0;6.0;5.0;redSquare100S;target1;635.980222663617;520.330545633335
15;22;f;2;0;rs/gd;1;40;50;0.0;2.0;1.0;redSquare100S;target1;281.334173293634;196.458881062567
15;22;f;2;0;rs/gd;1;40;50;0.0;9.0;2.0;redSquare100S;target1;884.892282280735;279.255614262336
15;22;f;2;0;rs/gd;1;40;50;0.0;8.0;7.0;redSquare100S;target1;820.641583017879;634.655943364621
15;22;f;2;0;rs/gd;1;40;50;0.0;1.0;0.0;redSquare100S;target1;225.855264668426;127.516580241816
15;22;f;2;0;rs/gd;1;40;50;0.0;9.0;0.0;redSquare100S;target1;909.725599187809;136.758907641635
