participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
7;23;f;0;0;rs/gd;1;40;50;0.0;5.0;4.0;redSquare100S;target1;556.873549139295;432.727934428845
7;23;f;0;0;rs/gd;1;40;50;0.0;4.0;0.0;redSquare100S;target1;460.937534670693;128.797539317302
7;23;f;0;0;rs/gd;1;40;50;0.0;2.0;4.0;redSquare100S;target1;316.804704939685;408.859670879627
7;23;f;0;0;rs/gd;1;40;50;0.0;9.0;2.0;redSquare100S;target1;881.889837333447;277.498230572168
7;23;f;0;0;rs/gd;1;40;50;0.0;7.0;7.0;redSquare100S;target1;706.656805467852;642.592404022127
7;23;f;0;0;rs/gd;1;40;50;0.0;5.0;2.0;redSquare100S;target1;549.556674212913;285.080790279283
7;23;f;0;0;rs/gd;1;40;50;0.0;6.0;1.0;redSquare100S;target1;629.973712690206;187.755152065164
7;23;f;0;0;rs/gd;1;40;50;0.0;8.0;7.0;redSquare100S;target1;797.199234865021;653.47449536823
7;23;f;0;0;rs/gd;1;40;50;0.0;1.0;2.0;redSquare100S;target1;197.174704078145;254.345820960968
7;23;f;0;0;rs/gd;1;40;50;0.0;8.0;0.0;redSquare100S;target1;830.239252294067;99.0768564226499
7;23;f;0;0;rs/gd;1;40;50;0.0;2.0;7.0;greenDot100S;target2;319.824059246914;661.094238115044
7;23;f;0;0;rs/gd;1;40;50;0.0;0.0;5.0;greenDot100S;target2;131.93395800908;510.4630638357
7;23;f;0;0;rs/gd;1;40;50;0.0;5.0;6.0;greenDot100S;target2;540.508680986656;594.320141078431
7;23;f;0;0;rs/gd;1;40;50;0.0;0.0;4.0;greenDot100S;target2;140.754358954315;436.844212061366
7;23;f;0;0;rs/gd;1;40;50;0.0;2.0;3.0;greenDot100S;target2;273.360177547753;329.328541657316
7;23;f;0;0;rs/gd;1;40;50;0.0;3.0;6.0;greenDot100S;target2;374.877757092812;593.824761108114
7;23;f;0;0;rs/gd;1;40;50;0.0;3.0;3.0;greenDot100S;target2;377.991948643104;323.416090861522
7;23;f;0;0;rs/gd;1;40;50;0.0;2.0;1.0;greenDot100S;target2;310.623507983432;196.570983636459
7;23;f;0;0;rs/gd;1;40;50;0.0;4.0;4.0;greenDot100S;target2;465.459855756641;435.997828322624
7;23;f;0;0;rs/gd;1;40;50;0.0;4.0;1.0;greenDot100S;target2;471.365955487715;175.997773616061
7;23;f;0;0;rs/gd;1;40;50;0.0;5.0;5.0;redDot100S;distractor1;561.188945083394;518.811237806838
7;23;f;0;0;rs/gd;1;40;50;0.0;3.0;7.0;redDot100S;distractor1;360.602629523159;670.869947533298
7;23;f;0;0;rs/gd;1;40;50;0.0;6.0;5.0;redDot100S;distractor1;660.301189188422;519.886699789838
7;23;f;0;0;rs/gd;1;40;50;0.0;6.0;6.0;redDot100S;distractor1;627.362329627512;585.945465679632
7;23;f;0;0;rs/gd;1;40;50;0.0;0.0;6.0;redDot100S;distractor1;106.697248343388;585.778709312909
7;23;f;0;0;rs/gd;1;40;50;0.0;2.0;2.0;redDot100S;distractor1;285.700649431021;273.351878156748
7;23;f;0;0;rs/gd;1;40;50;0.0;3.0;1.0;redDot100S;distractor1;403.126584896999;201.184714064643
7;23;f;0;0;rs/gd;1;40;50;0.0;7.0;6.0;redDot100S;distractor1;749.781336366973;575.764421969102
7;23;f;0;0;rs/gd;1;40;50;0.0;0.0;7.0;redDot100S;distractor1;136.800154375685;654.307850392417
7;23;f;0;0;rs/gd;1;40;50;0.0;6.0;3.0;redDot100S;distractor1;642.216304168652;366.765851000519
7;23;f;0;0;rs/gd;1;40;50;0.0;2.0;6.0;greenSquare100S;distractor2;319.271105710481;591.781565305571
7;23;f;0;0;rs/gd;1;40;50;0.0;8.0;1.0;greenSquare100S;distractor2;804.941633319649;196.826183851412
7;23;f;0;0;rs/gd;1;40;50;0.0;1.0;4.0;greenSquare100S;distractor2;194.6817104616;423.419087050003
7;23;f;0;0;rs/gd;1;40;50;0.0;9.0;1.0;greenSquare100S;distractor2;877.052183727624;198.397644509553
7;23;f;0;0;rs/gd;1;40;50;0.0;2.0;0.0;greenSquare100S;distractor2;272.670200913875;116.795547074389
7;23;f;0;0;rs/gd;1;40;50;0.0;1.0;7.0;greenSquare100S;distractor2;197.585014895898;661.619311702536
7;23;f;0;0;rs/gd;1;40;50;0.0;8.0;3.0;greenSquare100S;distractor2;834.474589860531;324.44748873387
7;23;f;0;0;rs/gd;1;40;50;0.0;9.0;3.0;greenSquare100S;distractor2;891.884005522488;366.051173596763
7;23;f;0;0;rs/gd;1;40;50;0.0;6.0;0.0;greenSquare100S;distractor2;653.557964529836;106.081374450336
7;23;f;0;0;rs/gd;1;40;50;0.0;3.0;2.0;greenSquare100S;distractor2;365.318063845859;259.582819328301
7;23;f;1;0;rs/gd;1;40;50;0.0;9.0;4.0;redSquare100S;target1;875.511453855563;430.532999831882
7;23;f;1;0;rs/gd;1;40;50;0.0;5.0;3.0;redSquare100S;target1;558.957132597368;340.002926737957
7;23;f;1;0;rs/gd;1;40;50;0.0;1.0;2.0;redSquare100S;target1;236.771489231345;261.592542010131
7;23;f;1;0;rs/gd;1;40;50;0.0;4.0;2.0;redSquare100S;target1;462.298661862087;291.277690698753
7;23;f;1;0;rs/gd;1;40;50;0.0;6.0;1.0;redSquare100S;target1;636.792374437505;173.90003674535
7;23;f;1;0;rs/gd;1;40;50;0.0;4.0;1.0;redSquare100S;target1;458.018026575809;179.015667631286
7;23;f;1;0;rs/gd;1;40;50;0.0;3.0;7.0;redSquare100S;target1;409.989644336812;639.883746238226
7;23;f;1;0;rs/gd;1;40;50;0.0;6.0;3.0;redSquare100S;target1;624.829346546529;360.630103263632
