participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
21;21;f;0;0;r/g;0;40;50;0.0;1.0;6.0;redDot100S;target1;215.445653626951;559.27679320659
21;21;f;0;0;r/g;0;40;50;0.0;7.0;3.0;redDot100S;target1;744.188259244837;357.087647751455
21;21;f;0;0;r/g;0;40;50;0.0;0.0;3.0;redDot100S;target1;139.371840465595;359.55485824891
21;21;f;0;0;r/g;0;40;50;0.0;6.0;6.0;redDot100S;target1;661.716925604253;561.42315510043
21;21;f;0;0;r/g;0;40;50;0.0;3.0;5.0;redDot100S;target1;379.926778312113;480.476333890781
21;21;f;0;0;r/g;0;40;50;0.0;2.0;1.0;redDot100S;target1;324.18447624357;179.269255676496
21;21;f;0;0;r/g;0;40;50;0.0;5.0;5.0;redDot100S;target1;533.608036627687;520.414316431949
21;21;f;0;0;r/g;0;40;50;0.0;3.0;1.0;redDot100S;target1;367.868641997016;210.114842634965
21;21;f;0;0;r/g;0;40;50;0.0;8.0;3.0;redDot100S;target1;813.121175595377;328.301863538124
21;21;f;0;0;r/g;0;40;50;0.0;8.0;6.0;redDot100S;target1;802.531066824059;580.967309393049
21;21;f;0;0;r/g;0;40;50;0.0;0.0;6.0;greenDot100S;target2;122.190696395633;571.666026750649
21;21;f;0;0;r/g;0;40;50;0.0;6.0;3.0;greenDot100S;target2;631.993021211683;362.898797254661
21;21;f;0;0;r/g;0;40;50;0.0;9.0;1.0;greenDot100S;target2;901.458654119033;187.986755932595
21;21;f;0;0;r/g;0;40;50;0.0;0.0;7.0;greenDot100S;target2;142.290377137908;658.269903649047
21;21;f;0;0;r/g;0;40;50;0.0;3.0;3.0;greenDot100S;target2;385.073664703088;352.332089616535
21;21;f;0;0;r/g;0;40;50;0.0;6.0;7.0;greenDot100S;target2;627.353657139773;632.849068308489
21;21;f;0;0;r/g;0;40;50;0.0;4.0;2.0;greenDot100S;target2;444.894066942998;259.518802940148
21;21;f;0;0;r/g;0;40;50;0.0;1.0;3.0;greenDot100S;target2;226.703022153042;332.170181034725
21;21;f;0;0;r/g;0;40;50;0.0;3.0;6.0;greenDot100S;target2;403.794577815405;587.777339549439
21;21;f;0;0;r/g;0;40;50;0.0;4.0;5.0;greenDot100S;target2;458.244605149298;490.000713157157
21;21;f;0;0;r/g;0;40;50;0.0;6.0;2.0;blueDot100S;distractor1;632.017831152682;284.706132078111
21;21;f;0;0;r/g;0;40;50;0.0;8.0;1.0;blueDot100S;distractor1;785.972640605502;206.324154430635
21;21;f;0;0;r/g;0;40;50;0.0;5.0;6.0;blueDot100S;distractor1;568.763476529823;564.893669138039
21;21;f;0;0;r/g;0;40;50;0.0;0.0;1.0;blueDot100S;distractor1;122.727893918278;200.260652019348
21;21;f;0;0;r/g;0;40;50;0.0;6.0;0.0;blueDot100S;distractor1;624.108297493295;136.792871742364
21;21;f;0;0;r/g;0;40;50;0.0;0.0;5.0;blueDot100S;distractor1;110.080970436677;512.686037428379
21;21;f;0;0;r/g;0;40;50;0.0;4.0;1.0;blueDot100S;distractor1;473.355513054447;178.243100291972
21;21;f;0;0;r/g;0;40;50;0.0;0.0;2.0;blueDot100S;distractor1;134.947357916435;283.180054838529
21;21;f;0;0;r/g;0;40;50;0.0;9.0;3.0;blueDot100S;distractor1;903.411980772798;339.057651250489
21;21;f;0;0;r/g;0;40;50;0.0;7.0;2.0;blueDot100S;distractor1;724.851872645645;286.998359335383
21;21;f;0;0;r/g;0;40;50;0.0;2.0;0.0;yellowDot100S;distractor2;278.451184183207;118.601771974959
21;21;f;0;0;r/g;0;40;50;0.0;4.0;7.0;yellowDot100S;distractor2;479.433382006448;632.569150062903
21;21;f;0;0;r/g;0;40;50;0.0;1.0;1.0;yellowDot100S;distractor2;206.537922192336;180.466499421608
21;21;f;0;0;r/g;0;40;50;0.0;2.0;5.0;yellowDot100S;distractor2;281.176941903005;478.854180437555
21;21;f;0;0;r/g;0;40;50;0.0;3.0;7.0;yellowDot100S;distractor2;383.271950467321;637.151115170896
21;21;f;0;0;r/g;0;40;50;0.0;3.0;2.0;yellowDot100S;distractor2;383.944660052771;268.666009293593
21;21;f;0;0;r/g;0;40;50;0.0;8.0;5.0;yellowDot100S;distractor2;829.661048513019;487.071431976107
21;21;f;0;0;r/g;0;40;50;0.0;5.0;2.0;yellowDot100S;distractor2;563.217686022519;270.820012256134
21;21;f;0;0;r/g;0;40;50;0.0;5.0;3.0;yellowDot100S;distractor2;574.105194833776;357.847837397384
21;21;f;0;0;r/g;0;40;50;0.0;1.0;0.0;yellowDot100S;distractor2;216.732913176037;136.832775818621
21;21;f;1;0;r/g;0;40;50;0.0;4.0;6.0;redDot100S;target1;494.246320051237;562.846994600937
21;21;f;1;0;r/g;0;40;50;0.0;5.0;3.0;redDot100S;target1;551.176600136956;354.11058659757
21;21;f;1;0;r/g;0;40;50;0.0;7.0;4.0;redDot100S;target1;729.800234518016;428.27094064362
21;21;f;1;0;r/g;0;40;50;0.0;3.0;6.0;redDot100S;target1;405.331357041076;570.545969112776
