participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
19;23;f;0;0;rs/gd;1;40;50;0.0;2.0;7.0;redSquare100S;target1;282.844819119225;643.610389312103
19;23;f;0;0;rs/gd;1;40;50;0.0;2.0;0.0;redSquare100S;target1;311.992002777856;101.966777972712
19;23;f;0;0;rs/gd;1;40;50;0.0;4.0;6.0;redSquare100S;target1;482.186506462311;579.368458678774
19;23;f;0;0;rs/gd;1;40;50;0.0;9.0;1.0;redSquare100S;target1;911.139559351422;213.52777570505
19;23;f;0;0;rs/gd;1;40;50;0.0;8.0;7.0;redSquare100S;target1;822.356130134862;652.64116442753
19;23;f;0;0;rs/gd;1;40;50;0.0;1.0;3.0;redSquare100S;target1;203.998038173568;361.592364957502
19;23;f;0;0;rs/gd;1;40;50;0.0;9.0;0.0;redSquare100S;target1;878.310466211774;127.277926367377
19;23;f;0;0;rs/gd;1;40;50;0.0;5.0;7.0;redSquare100S;target1;574.606707079372;670.392509039688
19;23;f;0;0;rs/gd;1;40;50;0.0;9.0;3.0;redSquare100S;target1;882.388551925988;333.440150121955
19;23;f;0;0;rs/gd;1;40;50;0.0;8.0;4.0;redSquare100S;target1;818.367376082779;422.40351471002
19;23;f;0;0;rs/gd;1;40;50;0.0;9.0;6.0;greenDot100S;target2;914.192710104892;587.457515739371
19;23;f;0;0;rs/gd;1;40;50;0.0;5.0;0.0;greenDot100S;target2;548.867749560751;104.077786774232
19;23;f;0;0;rs/gd;1;40;50;0.0;2.0;6.0;greenDot100S;target2;306.277849087793;586.367967164569
19;23;f;0;0;rs/gd;1;40;50;0.0;7.0;0.0;greenDot100S;target2;716.717268809278;110.935131318095
19;23;f;0;0;rs/gd;1;40;50;0.0;4.0;1.0;greenDot100S;target2;461.75260365841;204.703561778705
19;23;f;0;0;rs/gd;1;40;50;0.0;2.0;4.0;greenDot100S;target2;291.730926297033;439.06388752157
19;23;f;0;0;rs/gd;1;40;50;0.0;7.0;1.0;greenDot100S;target2;705.51671687692;177.078239509094
19;23;f;0;0;rs/gd;1;40;50;0.0;6.0;4.0;greenDot100S;target2;619.320077253989;404.631465029292
19;23;f;0;0;rs/gd;1;40;50;0.0;1.0;6.0;greenDot100S;target2;199.77131957275;581.285149534992
19;23;f;0;0;rs/gd;1;40;50;0.0;5.0;2.0;greenDot100S;target2;554.447183778196;257.759624258733
