participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
23;22;f;0;0;r/g;0;40;50;0.0;3.0;5.0;redDot100S;target1;405.878717063856;488.685973974815
23;22;f;0;0;r/g;0;40;50;0.0;1.0;7.0;redDot100S;target1;205.711332663888;631.673528018083
23;22;f;0;0;r/g;0;40;50;0.0;1.0;2.0;redDot100S;target1;195.384988288348;252.115075024816
23;22;f;0;0;r/g;0;40;50;0.0;3.0;6.0;redDot100S;target1;401.014532285831;590.4019164604
23;22;f;0;0;r/g;0;40;50;0.0;0.0;4.0;redDot100S;target1;128.708272714992;418.383126794756
23;22;f;0;0;r/g;0;40;50;0.0;6.0;6.0;redDot100S;target1;632.268902351736;552.575619258434
23;22;f;0;0;r/g;0;40;50;0.0;5.0;5.0;redDot100S;target1;533.847038035171;478.599774011595
23;22;f;0;0;r/g;0;40;50;0.0;2.0;1.0;redDot100S;target1;298.530071762198;185.013017777595
23;22;f;0;0;r/g;0;40;50;0.0;6.0;5.0;redDot100S;target1;634.770555882566;495.216771446857
23;22;f;0;0;r/g;0;40;50;0.0;9.0;7.0;redDot100S;target1;896.047314966276;638.774097116299
23;22;f;0;0;r/g;0;40;50;0.0;8.0;0.0;greenDot100S;target2;813.216446785642;123.722493230077
23;22;f;0;0;r/g;0;40;50;0.0;2.0;4.0;greenDot100S;target2;320.447412825983;440.227375803398
23;22;f;0;0;r/g;0;40;50;0.0;5.0;1.0;greenDot100S;target2;541.302279867543;176.168560879079
23;22;f;0;0;r/g;0;40;50;0.0;9.0;6.0;greenDot100S;target2;880.666082028501;588.206965863487
23;22;f;0;0;r/g;0;40;50;0.0;5.0;4.0;greenDot100S;target2;580.032352234939;419.537651717387
23;22;f;0;0;r/g;0;40;50;0.0;9.0;2.0;greenDot100S;target2;919.158275498213;253.309114608503
23;22;f;0;0;r/g;0;40;50;0.0;8.0;4.0;greenDot100S;target2;832.954016202043;414.37385785129
23;22;f;0;0;r/g;0;40;50;0.0;3.0;1.0;greenDot100S;target2;368.611796926318;179.179737869731
23;22;f;0;0;r/g;0;40;50;0.0;7.0;7.0;greenDot100S;target2;703.771129893554;655.648983853886
23;22;f;0;0;r/g;0;40;50;0.0;6.0;2.0;greenDot100S;target2;642.019720102552;266.172357368979
23;22;f;0;0;r/g;0;40;50;0.0;8.0;5.0;blueDot100S;distractor1;802.463972110396;516.499625313497
23;22;f;0;0;r/g;0;40;50;0.0;1.0;3.0;blueDot100S;distractor1;222.105068617962;344.930791603681
23;22;f;0;0;r/g;0;40;50;0.0;1.0;1.0;blueDot100S;distractor1;197.141379375037;171.276112011461
23;22;f;0;0;r/g;0;40;50;0.0;7.0;0.0;blueDot100S;distractor1;740.075937459812;96.6848340506376
23;22;f;0;0;r/g;0;40;50;0.0;0.0;3.0;blueDot100S;distractor1;124.145525548724;335.246405262173
23;22;f;0;0;r/g;0;40;50;0.0;7.0;1.0;blueDot100S;distractor1;716.631402122942;197.092523739429
23;22;f;0;0;r/g;0;40;50;0.0;4.0;0.0;blueDot100S;distractor1;452.4637660813;128.412410438689
23;22;f;0;0;r/g;0;40;50;0.0;9.0;4.0;blueDot100S;distractor1;917.586340199404;418.462635371793
23;22;f;0;0;r/g;0;40;50;0.0;1.0;5.0;blueDot100S;distractor1;216.167236898579;502.555129482873
23;22;f;0;0;r/g;0;40;50;0.0;4.0;4.0;blueDot100S;distractor1;455.755695396848;422.129478229891
23;22;f;0;0;r/g;0;40;50;0.0;9.0;3.0;yellowDot100S;distractor2;909.555192569305;327.02648582233
23;22;f;0;0;r/g;0;40;50;0.0;7.0;4.0;yellowDot100S;distractor2;748.592254992431;432.503409186973
23;22;f;0;0;r/g;0;40;50;0.0;3.0;4.0;yellowDot100S;distractor2;391.370983473486;445.662982149844
23;22;f;0;0;r/g;0;40;50;0.0;5.0;3.0;yellowDot100S;distractor2;549.367365936383;333.499674270872
23;22;f;0;0;r/g;0;40;50;0.0;2.0;6.0;yellowDot100S;distractor2;304.907867633004;576.788701527109
23;22;f;0;0;r/g;0;40;50;0.0;4.0;5.0;yellowDot100S;distractor2;495.05269259442;516.460959496675
23;22;f;0;0;r/g;0;40;50;0.0;0.0;7.0;yellowDot100S;distractor2;119.01579008058;652.497260815839
23;22;f;0;0;r/g;0;40;50;0.0;1.0;0.0;yellowDot100S;distractor2;224.905464210979;132.18164414215
23;22;f;0;0;r/g;0;40;50;0.0;9.0;5.0;yellowDot100S;distractor2;873.866601551056;482.214524078227
23;22;f;0;0;r/g;0;40;50;0.0;1.0;6.0;yellowDot100S;distractor2;226.586183002399;579.551122350729
23;22;f;1;0;r/g;0;40;50;0.0;1.0;3.0;redDot100S;target1;194.685189296194;339.422158887819
23;22;f;1;0;r/g;0;40;50;0.0;6.0;1.0;redDot100S;target1;614.39047476734;168.937230974398
23;22;f;1;0;r/g;0;40;50;0.0;9.0;4.0;redDot100S;target1;897.628749700834;414.60807201357
23;22;f;1;0;r/g;0;40;50;0.0;1.0;6.0;redDot100S;target1;229.903840114335;560.596956975366
23;22;f;1;0;r/g;0;40;50;0.0;8.0;5.0;redDot100S;target1;819.987872197582;521.460619246774
23;22;f;1;0;r/g;0;40;50;0.0;3.0;4.0;redDot100S;target1;383.241849603274;400.638985553279
23;22;f;1;0;r/g;0;40;50;0.0;5.0;1.0;redDot100S;target1;551.88732048924;206.562098795054
23;22;f;1;0;r/g;0;40;50;0.0;4.0;0.0;redDot100S;target1;470.608664028952;111.970704516544
23;22;f;1;0;r/g;0;40;50;0.0;5.0;6.0;redDot100S;target1;556.948317376293;564.60188523234
23;22;f;1;0;r/g;0;40;50;0.0;2.0;2.0;redDot100S;target1;302.554328823838;274.981040334542
23;22;f;1;0;r/g;0;40;50;0.0;7.0;4.0;greenDot100S;target2;710.475523967528;404.424743031074
23;22;f;1;0;r/g;0;40;50;0.0;3.0;7.0;greenDot100S;target2;408.500932873947;668.570630854641
23;22;f;1;0;r/g;0;40;50;0.0;5.0;0.0;greenDot100S;target2;536.126013142071;125.075101775433
23;22;f;1;0;r/g;0;40;50;0.0;7.0;5.0;greenDot100S;target2;745.408447342803;516.913627906434
23;22;f;1;0;r/g;0;40;50;0.0;0.0;0.0;greenDot100S;target2;109.450464580643;100.678730824493
23;22;f;1;0;r/g;0;40;50;0.0;2.0;3.0;greenDot100S;target2;300.536046467302;350.482784008058
23;22;f;1;0;r/g;0;40;50;0.0;7.0;7.0;greenDot100S;target2;717.185481576101;663.120296024592
23;22;f;1;0;r/g;0;40;50;0.0;2.0;7.0;greenDot100S;target2;289.901303475807;653.593950198284
23;22;f;1;0;r/g;0;40;50;0.0;1.0;2.0;greenDot100S;target2;214.008108584942;267.795316623141
23;22;f;1;0;r/g;0;40;50;0.0;6.0;6.0;greenDot100S;target2;657.129361199699;581.420860705843
23;22;f;1;0;r/g;0;40;50;0.0;0.0;2.0;blueDot100S;distractor1;127.19790684249;269.620293374238
23;22;f;1;0;r/g;0;40;50;0.0;8.0;0.0;blueDot100S;distractor1;800.902675688215;122.32989379655
23;22;f;1;0;r/g;0;40;50;0.0;2.0;6.0;blueDot100S;distractor1;305.784417084803;571.023100512266
23;22;f;1;0;r/g;0;40;50;0.0;2.0;1.0;blueDot100S;distractor1;295.592399276071;176.611790771895
23;22;f;1;0;r/g;0;40;50;0.0;3.0;1.0;blueDot100S;distractor1;378.055430583482;205.170601365562
23;22;f;1;0;r/g;0;40;50;0.0;1.0;1.0;blueDot100S;distractor1;209.73558417736;169.108125792197
23;22;f;1;0;r/g;0;40;50;0.0;0.0;7.0;blueDot100S;distractor1;148.135296055324;637.750961450896
23;22;f;1;0;r/g;0;40;50;0.0;1.0;0.0;blueDot100S;distractor1;192.449659204304;106.700312025823
23;22;f;1;0;r/g;0;40;50;0.0;3.0;3.0;blueDot100S;distractor1;391.354437640599;348.559020493219
23;22;f;1;0;r/g;0;40;50;0.0;9.0;6.0;blueDot100S;distractor1;921.382737718876;568.644393645696
23;22;f;1;0;r/g;0;40;50;0.0;9.0;1.0;yellowDot100S;distractor2;909.234108468294;209.34469751656
23;22;f;1;0;r/g;0;40;50;0.0;7.0;1.0;yellowDot100S;distractor2;750.225098169108;176.282722468061
23;22;f;1;0;r/g;0;40;50;0.0;6.0;2.0;yellowDot100S;distractor2;656.954415760566;272.002717513565
23;22;f;1;0;r/g;0;40;50;0.0;1.0;7.0;yellowDot100S;distractor2;223.097649956784;641.471391618506
23;22;f;1;0;r/g;0;40;50;0.0;6.0;3.0;yellowDot100S;distractor2;625.946587388617;361.898565785325
23;22;f;1;0;r/g;0;40;50;0.0;6.0;5.0;yellowDot100S;distractor2;658.66886734575;494.048160579285
23;22;f;1;0;r/g;0;40;50;0.0;6.0;7.0;yellowDot100S;distractor2;618.810900028207;666.847723412612
23;22;f;1;0;r/g;0;40;50;0.0;1.0;5.0;yellowDot100S;distractor2;211.784886400377;489.188345382336
23;22;f;1;0;r/g;0;40;50;0.0;1.0;4.0;yellowDot100S;distractor2;192.772415991724;424.165766036601
23;22;f;1;0;r/g;0;40;50;0.0;7.0;3.0;yellowDot100S;distractor2;730.651391625005;357.80517862674
23;22;f;2;0;r/g;0;40;50;0.0;9.0;7.0;redDot100S;target1;877.281273185163;648.57429475442
