participantN,age,gender,trialN,task,condition,FeatConj,setSize,proportion,timelimit,stType,imgName,timeTS,timeRel,runLength,runTest,touchTS,runN,runNH,stPosX,stPosY,col,row,touchX,touchY,touchDist,targDist,touchN,error,switches,changeScreen,resp_pos,grouping_selected,grouping_same,grouping_switch,strict_line,blocked_grouped,ratio,run_length,cl_same,cl_other,cl_same_color,cl_same_shape
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,25221.7263333441,216.83945832774,7,0,25201.52,2,0,830.095825949559,633.112071032231,8.0,7.0,818.0,632.0,95.3899889925562,75.3263370351109,27,0,0,0,"[830.1, 633.11]",0,0,0,0,0,1.146128035678238,5.0,75.32657565560771,50.12023942480722,91.44415399575854,71.42047325522289
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,25471.6495833418,249.923249997664,8,0,25451.45,2,0,711.370345419572,649.439836689277,7.0,7.0,704.5,656.5,115.136875066158,119.842962490201,28,0,0,0,"[711.37, 649.44]",0,0,0,0,0,1.1139433523068367,6.0,94.60523717004253,82.0312897618952,74.3963715513063,167.5193305263605
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,25704.9908333283,233.341249986552,9,0,25668.27,2,0,617.465442346525,637.913696219963,6.0,7.0,614.5,642.0,90.8639092269312,94.609633416882,29,0,0,0,"[617.47, 637.91]",0,0,0,0,0,1.0791812460476249,7.0,94.60523717004253,55.01736816678887,143.31899874057174,130.88630371433064
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,25921.7770833347,216.786250006407,10,0,25901.3,2,0,541.683142983924,571.980072775724,5.0,6.0,550.0,574.0,93.4692462791907,100.449985550867,30,0,0,0,"[541.68, 571.98]",0,0,0,0,0,1.0413926851582251,8.0,100.45341706482665,77.16329762263926,123.91981036137842,51.06137973067311
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,26171.8150000088,250.037916674046,11,0,26151.33,2,0,483.200230512348,641.745369454023,4.0,7.0,496.5,654.0,93.9281640403984,91.0354198747335,31,0,0,0,"[483.2, 641.75]",0,0,0,0,0,1.0,9.0,91.03715340453036,55.37179968178749,162.02671045232017,50.85304513989304
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,26655.2576666581,483.442666649353,12,0,26634.74,2,0,299.779706467765,492.415967153604,2.0,5.0,301.0,492.5,252.943669618356,236.521371195479,32,0,0,0,"[299.78, 492.42]",0,0,0,0,0,0.9542425094393248,10.0,93.94481145864307,76.93775471119498,66.88466565663616,103.5365249561719
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,26905.0532499969,249.79558333871,13,0,26884.68,2,0,199.227071610208,597.107740096275,1.0,6.0,208.0,589.0,125.515935243299,145.159221886441,33,0,0,0,"[199.23, 597.11]",0,0,0,0,0,0.9030899869919436,11.0,111.09891178584962,100.346146911578,57.17141243663657,195.22709494329933
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,27655.1097083429,750.05645834608,14,0,27634.76,2,0,206.039777478918,486.217468946366,1.0,5.0,211.5,483.0,112.198484838254,111.099348319213,34,0,0,0,"[206.04, 486.22]",0,0,0,0,0,0.8450980400142568,12.0,93.94481145864307,119.34534972088359,98.5177933167405,86.73385728768211
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,27921.9673750049,266.857666661963,15,0,27901.42,2,0,147.669362554152,261.194872733737,0.0,2.0,142.0,258.5,227.34170316948,232.469942454419,35,0,0,0,"[147.67, 261.19]",0,0,0,0,0,0.7781512503836436,13.0,137.86552288371445,67.59542957922527,137.06268821236506,63.19697856701698
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,28405.5576666724,483.590291667497,16,0,28384.81,2,0,297.527097204234,208.274283161144,2.0,1.0,299.5,218.5,155.561081251064,158.927434495008,36,0,0,0,"[297.53, 208.27]",0,0,0,0,0,0.6989700043360189,14.0,112.78434155502262,180.7476384354717,82.42870009893402,56.904623713719445
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,28788.6854583339,383.127791661536,17,0,28768.52,2,0,136.35013550266,123.785359257788,0.0,0.0,143.0,120.0,183.077169521489,181.97909562831,37,0,0,0,"[136.35, 123.79]",0,0,0,0,0,0.6020599913279624,15.0,137.86552288371445,204.0100794078567,55.30996745614664,68.19182722291579
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,29055.5464166682,266.860958334291,18,0,29034.77,2,0,311.937381357021,96.4055475435889,2.0,0.0,313.0,97.5,161.620697931917,177.709130311937,38,0,0,0,"[311.94, 96.41]",0,0,0,0,0,0.4771212547196624,16.0,112.78434155502262,152.77929342682535,116.87335923981993,87.09991791040909
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,29405.3468333441,349.800416675862,19,0,29384.78,2,0,483.255193328059,266.033132246513,4.0,2.0,481.0,268.5,241.483436284976,241.087764498101,39,0,0,0,"[483.26, 266.03]",0,0,0,0,0,0.3010299956639812,17.0,127.98565544622572,114.80385402938349,68.9856579297465,82.39088905940993
9,0,,0,0,rs/gd,1,80,50,0.0,target2,greenDot100S,29788.6522916669,383.305458322866,20,20,29768.7,2,2,399.580613875044,362.867249883817,3.0,3.0,396.5,374.0,134.000932832574,127.977660492893,40,0,0,0,"[399.58, 362.87]",0,0,0,0,0,0.0,18.0,127.98565544622572,110.7105893760845,78.04553542644193,67.15906863559084
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,1310.10862500989,183.541791659081,2,0,1281.31,1,0,884.911271815965,259.600713157157,9.0,2.0,886.0,259.0,97.3254848433852,96.4137220716443,2,0,0,0,"[884.91, 259.6]",2,3,1,0,0,-0.0434656937810903,0.0,96.41137121729989,90.18453304198007,90.61558475229302,47.910146107061735
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,1526.58537501702,216.476750007132,3,0,1506.01,1,0,704.274703294353,213.214316431949,7.0,1.0,699.5,209.0,188.963620837451,186.497366438272,3,0,0,0,"[704.27, 213.21]",2,3,2,0,0,-0.0669467896306132,1.0,98.4676606810581,82.55176860612976,59.63753935232407,78.25091053783336
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,1743.68591667735,217.100541660329,4,0,1722.83,1,0,727.787842262044,328.301863538124,7.0,3.0,726.5,332.0,120.317288865732,117.46493605766,4,0,0,0,"[727.79, 328.3]",1,2,2,0,0,-0.0917703733556453,2.0,117.46871285580684,162.03981054049646,77.0620944433773,80.77120774137279
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,1976.60841667675,232.922499999404,5,0,1956.13,1,0,794.535308663683,440.514842634965,8.0,4.0,797.5,452.0,138.315761936231,130.564072197622,5,0,0,0,"[794.54, 440.51]",2,4,3,0,0,-0.1180993120779945,3.0,77.67122762001382,126.92136344997245,83.91412872693132,77.98858442105487
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,2460.02925001085,233.449499995913,6,0,2422.99,1,0,887.864400157393,580.967309393049,9.0,6.0,890.5,580.5,73.5425047166603,168.633373735663,7,0,0,0,"[887.86, 580.97]",2,4,3,0,0,-0.146128035678238,4.0,94.50833190782711,64.02984069947391,55.67683988877248,145.98336377820593
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,2676.46166667691,216.432416666066,7,0,2639.82,1,0,822.038507132262,513.15485824891,8.0,5.0,815.0,514.5,99.247166206396,94.5070194362946,8,0,0,0,"[822.04, 513.15]",4,2,3,0,0,-0.1760912590556812,5.0,77.67122762001382,73.60280497372368,63.54353232233794,80.09593310524573
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,2926.91350000678,250.451833329862,8,0,2906.22,1,0,750.851142910236,563.269255676497,7.0,6.0,738.5,568.5,92.8237577347524,87.0579901813117,9,0,0,0,"[750.85, 563.27]",3,4,3,0,0,-0.2082759424270824,6.0,87.06337059866216,151.76780225067498,82.53284073627897,64.53858380844748
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,3309.83008333715,382.91658333037,9,0,3280.49,1,0,642.112320293618,636.07679320659,6.0,7.0,635.0,645.0,130.503831361382,130.862787167493,10,0,0,0,"[642.11, 636.08]",3,2,1,0,0,-0.2430380486862944,7.0,91.54185053842858,172.19554581928074,47.24023920345878,91.72222685914248
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,3510.09616669035,200.266083353199,10,0,3490.01,1,0,739.623710471242,658.269903649047,7.0,7.0,724.5,668.0,91.1400021944261,100.005026701081,11,0,0,0,"[739.62, 658.27]",3,3,1,0,0,-0.2808266095756942,8.0,95.66144939315942,141.4117905268157,85.60863157415848,159.11960564305076
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,3776.68316668132,266.586999990977,11,0,3756.17,1,0,550.593444978779,634.076333890781,5.0,7.0,557.0,639.0,165.714362684711,190.572217518186,12,0,0,0,"[550.59, 634.08]",2,3,1,0,0,-0.3222192947339193,9.0,190.57150101733467,82.03746278377947,103.5955993273845,55.85657794745396
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,4410.18512501614,633.501958334818,12,0,4389.95,1,0,542.020323806439,402.449068308489,5.0,4.0,541.5,412.5,228.061943339962,231.785867920729,13,0,0,0,"[542.02, 402.45]",1,1,1,0,0,-0.3679767852945944,10.0,143.4154419858615,84.64767569165738,144.79867402707802,58.87819375626257
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,4776.71016668319,366.525041667046,13,0,4739.93,1,0,530.227400276331,259.518802940148,5.0,2.0,527.5,248.0,163.735304684115,143.415946824791,14,0,0,0,"[530.23, 259.52]",1,1,2,0,0,-0.4191293077419757,11.0,143.4154419858615,91.05726220351677,36.18752962002244,73.591668686068
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,5160.71170833311,384.001541649923,14,0,5139.96,1,0,389.458654119033,111.186755932595,3.0,0.0,390.0,104.0,198.510075311053,204.495075892181,15,0,0,0,"[389.46, 111.19]",1,1,2,1,0,-0.4771212547196624,12.0,204.49445420353092,113.49226757801608,70.24846261662952,101.15714952488534
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,5493.48650002503,332.774791691918,15,0,5472.97,1,0,232.188259244837,203.487647751455,1.0,1.0,236.5,199.5,177.17928772856,182.355235006957,16,0,0,0,"[232.19, 203.49]",2,2,0,0,0,-0.5440680443502757,13.0,111.13177943324763,127.0701385062596,63.38999921123206,70.63950735955058
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,5743.54241669062,250.055916665588,16,0,5722.92,1,0,141.369688819709,101.770181034725,0.0,0.0,142.0,82.5,151.500825080262,136.361489319136,17,0,0,0,"[141.37, 101.77]",3,2,0,0,0,-0.6232492903979004,14.0,88.01523958951654,230.02237130331477,71.89926633839875,159.8905328654577
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,5926.62062501768,183.078208327061,17,0,5906.3,1,0,122.190696395633,187.666026750649,0.0,1.0,113.0,186.5,99.8060619401447,88.0109655762083,18,0,0,0,"[122.19, 187.67]",2,3,0,0,0,-0.7201593034059569,15.0,88.01523958951654,156.05312845310087,108.50531830283713,72.02460482362956
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,6343.61383333453,416.993208316853,18,0,6323.15,1,0,129.073664703088,505.932089616535,0.0,5.0,127.5,515.0,330.25596133908,318.34048128517,19,0,0,0,"[129.07, 505.93]",1,2,1,0,0,-0.8450980400142568,16.0,133.89199602664831,90.29285962909802,81.86919139700844,55.85606233883656
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,6610.75345834251,267.139625007985,19,0,6590.21,1,0,149.716925604253,638.223155100429,0.0,7.0,158.0,646.5,136.720517845713,133.892009573005,20,0,0,0,"[149.72, 638.22]",2,2,1,0,0,-1.021189299069938,17.0,87.47615503667271,127.56673743574383,133.3111296929105,78.13458965144702
9,0,,1,0,rs/gd,1,80,50,0.0,target1,redSquare100S,6793.45354167162,182.700083329109,20,20,6773.06,1,0,233.127911148739,664.577339549439,1.0,7.0,232.0,682.5,77.3886296557834,87.475342511332,21,0,0,0,"[233.13, 664.58]",2,2,1,0,0,-1.3222192947339193,18.0,87.47615503667271,40.91891005391031,147.19264247916746,101.36218476335252
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,8160.38533335086,1366.93179167924,1,0,8140.24,2,0,378.727893918278,277.060652019348,3.0,2.0,388.5,284.0,423.130299080555,413.966832121589,22,0,1,0,"[378.73, 277.06]",0,0,0,0,0,1.3010299956639813,19.0,124.3247304441075,152.51197198908682,70.5137015054521,75.63776900464478
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,8460.18158335937,299.796250008512,2,0,8440.17,2,0,195.843608569671,325.254180437555,1.0,3.0,191.5,326.0,200.834508986877,189.127676475092,23,0,0,0,"[195.84, 325.25]",0,0,0,0,0,1.2787536009528289,0.0,108.91261175823487,127.0701385062596,56.50131768374964,118.6148409770042
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,8676.97433335707,216.792749997694,3,0,8656.5,2,0,278.451184183207,425.801771974959,2.0,4.0,267.5,415.0,117.413798166996,130.130049230447,24,0,0,0,"[278.45, 425.8]",0,0,0,0,0,1.255272505103306,1.0,59.19720685978349,169.51460497550056,121.78891944672147,94.18399067782168
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,8893.61391667626,216.639583319193,4,0,8873.19,2,0,220.280691249768,436.780054838529,1.0,4.0,211.0,436.5,59.1354377678901,59.1973727689989,25,0,0,0,"[220.28, 436.78]",0,0,0,0,0,1.230448921378274,2.0,59.19720685978349,114.45954132356117,126.600357424456,83.11700487866491
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,9093.58483334654,199.970916670281,5,0,9073.29,2,0,135.411980772798,415.857651250489,0.0,4.0,148.0,412.0,67.9650645552552,87.4096389989373,26,0,0,0,"[135.41, 415.86]",0,0,0,0,0,1.2041199826559248,3.0,87.410315752776,90.29285962909802,144.88853991948426,127.39206411703988
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,10060.5557916861,283.529125008499,6,0,10040.29,2,0,273.972640605502,667.124154430635,2.0,7.0,269.5,668.0,30.9919344346235,286.938864697087,29,0,0,0,"[273.97, 667.12]",0,0,0,0,0,1.1760912590556811,4.0,106.41736418461038,40.91891005391031,87.39916532782225,156.43724141009392
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,10493.4649166826,432.909124996513,7,0,10473.37,2,0,120.017831152682,361.506132078111,0.0,3.0,123.0,362.5,337.882375983122,342.205287715316,30,0,0,0,"[120.02, 361.51]",0,0,0,0,0,1.146128035678238,5.0,56.48694185384798,144.7032788156509,102.71474772397582,181.51634031127887
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,10860.6273333426,367.162416659994,8,0,10840.34,2,0,387.399579842703,597.632775818621,3.0,6.0,401.5,609.0,366.693673247849,356.719485613964,31,0,0,0,"[387.4, 597.63]",0,0,0,0,0,1.1139433523068367,6.0,44.81617565120878,167.2111796501658,97.6860138402627,61.01920763169583
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,11077.5235416659,216.896208323305,9,0,11056.67,2,0,377.204588859003,641.266499421608,3.0,7.0,369.5,656.0,54.1133070510388,44.8089240734441,32,0,0,0,"[377.2, 641.27]",0,0,0,0,0,1.0791812460476249,7.0,44.81617565120878,145.94355415707815,104.88849555599509,82.9693949598284
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,11377.070458344,299.546916678082,10,0,11356.04,2,0,402.994381846352,487.071431976107,3.0,5.0,409.5,491.0,163.267418672557,156.336919014202,33,0,0,0,"[402.99, 487.07]",0,0,0,0,0,1.0413926851582251,8.0,80.44646667194277,162.7571359418689,105.62751535466505,51.53615138909773
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,11660.5295833433,283.459124999354,11,0,11640.24,2,0,468.605283800654,637.151115170896,4.0,7.0,474.0,645.5,164.446039782051,163.794693940632,34,0,0,0,"[468.61, 637.15]",0,0,0,0,0,1.0,9.0,90.31552745790728,82.03746278377947,114.58308601185426,43.44204875463395
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,11927.1805416793,266.650958335958,12,0,11890.35,2,0,483.43014319649,488.093669138039,4.0,5.0,479.0,491.5,152.581945196671,149.792852546256,35,0,0,0,"[483.43, 488.09]",0,0,0,0,0,0.9542425094393248,10.0,75.30664047745064,103.76414457798028,65.48320395338027,97.68913603876328
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,12160.4766250239,233.296083344612,13,0,12140.35,2,0,558.68884638778,485.443100291972,5.0,5.0,548.5,477.0,65.0249951941559,75.3053644917972,36,0,0,0,"[558.69, 485.44]",0,0,0,0,0,0.9030899869919436,11.0,75.30664047745064,84.64767569165738,91.93799704148442,133.9457987396394
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,13127.2301666904,966.753541666549,14,0,13106.79,2,0,880.108297493295,674.392871742364,9.0,7.0,877.0,683.0,386.211405838823,372.843773825078,37,0,0,0,"[880.11, 674.39]",0,0,0,1,0,0.8450980400142568,12.0,157.74450291531556,93.7409136930081,222.368171283572,56.158373373878966
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,13477.2767916729,350.046624982497,15,0,13456.96,2,0,895.518539312312,517.398359335383,9.0,5.0,895.5,521.5,159.161867292389,157.749017362474,38,0,0,0,"[895.52, 517.4]",0,0,0,1,0,0.7781512503836436,13.0,157.74450291531556,64.02984069947391,83.88646136296366,86.00490451131266
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,13827.2896250128,350.012833339861,16,0,13790.49,2,0,904.551019355853,347.620012256134,9.0,3.0,906.0,361.5,156.704339442148,170.018448506917,39,0,0,0,"[904.55, 347.62]",0,0,0,0,0,0.6989700043360189,14.0,170.01996735677838,90.18453304198007,78.70211242400032,137.00386052954858
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,14610.7262916921,433.465083333431,17,0,14590.51,2,0,622.080970436677,205.486037428379,6.0,1.0,630.0,208.0,302.351203073512,316.214160556953,41,0,0,0,"[622.08, 205.49]",0,0,0,0,0,0.6020599913279624,15.0,153.4058160566281,82.55176860612976,69.11056431545035,79.25244854261602
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,15627.2399166774,433.145499991952,18,0,15606.89,2,0,469.277993386104,191.866009293593,4.0,1.0,464.5,201.0,261.36612251782,153.408783848612,44,0,0,0,"[469.28, 191.87]",0,0,0,0,0,0.4771212547196624,16.0,124.3247304441075,91.05726220351677,79.62085468016531,65.5364280381529
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,16077.4257500016,450.185833324213,19,0,16040.6,2,0,735.433382006448,94.9691500629032,7.0,0.0,732.0,104.0,277.990107737668,283.244933265219,45,0,0,0,"[735.43, 94.97]",0,0,0,0,0,0.3010299956639812,17.0,158.3126428937373,122.2769119662416,194.12388467161892,81.5723053493035
9,0,,1,0,rs/gd,1,80,50,0.0,target2,greenDot100S,16410.6149583531,333.189208351541,20,20,16390.72,2,2,915.438528167109,127.447837397384,9.0,0.0,931.0,141.0,197.31193577683,182.911775933896,46,0,0,0,"[915.44, 127.45]",0,0,0,0,0,0.0,18.0,182.91678572509423,135.63076126012126,88.83124731759654,101.64320193697172
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,759.752333338838,182.941958337324,2,0,739.27,1,0,646.646905191901,180.421382958503,6.0,1.0,642.5,180.5,43.063906000269,43.6338258726737,2,0,0,0,"[646.65, 180.42]",3,2,3,0,0,-0.0434656937810903,0.0,43.63239622115657,91.96766605715301,67.00549231219775,83.10980688222058
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,1109.71520835301,349.962875014171,3,0,1073.05,1,0,888.87719200817,169.200518754809,9.0,1.0,896.5,170.0,257.303808755331,242.490040299741,3,0,0,0,"[888.88, 169.2]",1,2,0,0,0,-0.0669467896306132,1.0,171.30283856375527,120.10789982345041,80.08231390263396,38.80378589777033
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,1426.52941666893,316.814208315918,4,0,1406.13,1,0,744.154536211177,260.839700872388,7.0,2.0,753.5,268.5,170.986841598996,171.296196105208,4,0,0,0,"[744.15, 260.84]",2,3,3,0,0,-0.0917703733556453,2.0,126.38681260321425,51.78735366863223,83.48954964544964,75.63102868532201
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,1943.61000001663,517.080583347706,5,0,1923.06,1,0,493.383623432742,210.589467863731,4.0,1.0,491.0,210.5,269.489331885327,255.756009925776,5,0,0,0,"[493.38, 210.59]",3,3,3,0,0,-0.1180993120779945,3.0,74.51271703541616,94.08118249682028,81.54066715449414,113.71664873711323
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,2093.13904168084,149.529041664209,6,0,2072.93,1,0,489.865270382711,285.018703287148,4.0,2.0,497.0,277.0,63.5708266424151,74.5123472580154,6,0,0,0,"[489.87, 285.02]",3,3,3,0,0,-0.146128035678238,4.0,74.51271703541616,82.17025313335724,57.6323971391092,80.2208576369014
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,2310.18716667313,217.048124992289,7,0,2288.77,1,0,398.396025879212,187.471185065451,3.0,1.0,403.0,193.5,127.637181103313,133.724122735028,7,0,0,0,"[398.4, 187.47]",3,3,1,0,0,-0.1760912590556812,5.0,97.75343881419212,88.28294569167927,103.4921175742385,87.63899246340067
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,2609.90287500317,299.715708330041,8,0,2589.39,1,0,370.858410784683,359.240546807503,3.0,3.0,368.5,358.0,165.03408738803,173.962737039764,8,0,0,0,"[370.86, 359.24]",2,3,3,0,0,-0.2082759424270824,6.0,70.16871453860328,85.18185076646313,60.959588253202654,81.50413793176395
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,2793.14733334468,183.244458341505,9,0,2773.05,1,0,407.985509742603,418.77771942056,3.0,4.0,403.5,408.5,58.1055074842308,70.1647803373471,9,0,0,0,"[407.99, 418.78]",3,2,3,0,0,-0.2430380486862944,7.0,70.16871453860328,75.23481175626081,100.25419891455917,105.4675253336306
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,3059.88379169139,266.736458346713,10,0,3023.05,1,0,468.969166332784,484.205328936053,4.0,5.0,449.0,488.5,89.3154521905364,89.4414806341054,10,0,0,0,"[468.97, 484.21]",3,3,3,0,0,-0.2808266095756942,8.0,89.4407362447336,59.66919640819705,119.45380780870912,76.36150862836585
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,3326.59133334528,266.707541653886,11,0,3305.96,1,0,567.77594378293,513.588835378274,5.0,5.0,556.0,516.0,99.8123238883856,103.083314464188,11,0,0,0,"[567.78, 513.59]",2,3,4,0,0,-0.3222192947339193,9.0,103.08540391345417,65.3761072563976,84.94514994983537,84.59962470365933
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,4060.03233333468,733.440999989398,12,0,4039.47,1,0,831.603754246063,499.470997129731,8.0,5.0,834.0,497.5,272.662795408541,264.205274229306,12,0,0,0,"[831.6, 499.47]",2,2,2,0,0,-0.3679767852945944,10.0,100.53505259361033,67.20408097727395,118.71089124423247,79.99602802639635
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,4326.58316669404,266.550833359361,13,0,4297.52,1,0,804.376583807431,596.248805781135,8.0,6.0,805.5,601.5,101.921538449927,100.534884778678,13,0,0,0,"[804.38, 596.25]",2,2,1,0,0,-0.4191293077419757,11.0,100.53505259361033,63.47975188987434,120.24334742512781,71.86373842209987
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,4626.84154167073,300.258374976693,14,0,4606.22,1,0,546.34895950658,649.796251410039,5.0,7.0,554.0,656.5,256.574550569615,263.525300181446,14,0,0,0,"[546.35, 649.8]",2,2,4,0,0,-0.4771212547196624,12.0,137.8854923478173,80.86338355522842,86.98369559865796,117.93305558663354
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,4843.39845835348,216.556916682748,15,0,4823.08,1,0,479.039110572116,659.771524183501,4.0,7.0,493.0,666.0,61.2413259164104,68.044998570691,15,0,0,0,"[479.04, 659.77]",2,2,4,0,0,-0.5440680443502757,13.0,68.0443752267592,105.6364264825348,102.89580214955316,87.22683646676636
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,5343.38083333569,499.98237498221,16,0,5323.19,1,0,317.153381266917,556.407326599478,2.0,6.0,320.5,565.5,198.768709811177,192.070681507785,16,0,0,0,"[317.15, 556.41]",2,3,2,0,0,-0.6232492903979004,14.0,60.85325299439624,107.77575098323378,94.67859842646601,60.90399165900374
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,5526.44362501451,183.062791678822,17,0,5506.19,1,0,287.748870069946,503.12880617696,2.0,5.0,296.0,512.0,53.9560005930758,60.8541372229157,17,0,0,0,"[287.75, 503.13]",3,2,3,0,0,-0.7201593034059569,15.0,60.85325299439624,88.7040726235273,123.73101955451588,59.66253514560037
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,5809.99891669489,283.555291680386,18,0,5789.57,1,0,199.29080935527,594.950663387452,1.0,6.0,192.5,593.0,126.191322998057,127.499341045299,18,0,0,0,"[199.29, 594.95]",2,2,2,0,0,-0.8450980400142568,16.0,124.00125483236049,102.02943153815963,47.85414611086482,62.08615385091914
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,6127.04437502543,317.04545833054,19,0,6106.29,1,0,148.489733667884,437.411857830188,0.0,4.0,148.0,443.0,155.50321540084,165.527111215671,19,0,0,0,"[148.49, 437.41]",1,3,3,0,0,-1.021189299069938,17.0,153.9885255465484,160.88813038878908,68.80849366175661,77.15194423992179
9,0,,2,0,rs/gd,1,80,50,0.0,target1,redSquare100S,6510.02725001308,382.982874987647,20,20,6489.77,1,0,130.272949614817,138.523618212451,0.0,0.0,131.5,136.5,305.622724940408,299.442867677669,20,0,0,0,"[130.27, 138.52]",1,1,1,0,0,-1.3222192947339193,18.0,299.44482045946296,55.11281520662866,106.7111578046082,104.72028695529819
9,0,,2,0,rs/gd,1,80,50,0.0,target2,greenDot100S,7260.13833333855,750.111083325464,1,0,7239.62,2,0,554.46869286482,108.286642689878,5.0,0.0,556.0,109.5,412.883760881922,425.272034444042,21,0,1,0,"[554.47, 108.29]",0,0,0,0,0,1.3010299956639813,19.0,190.23818596696086,97.48224710171594,161.38523507434,73.44060525349721
9,0,,2,0,rs/gd,1,80,50,0.0,target2,greenDot100S,7559.93825002224,299.799916683696,2,0,7539.67,2,0,743.53808080882,129.340071290201,7.0,0.0,742.5,136.0,178.948316560956,190.237957078359,22,0,0,0,"[743.54, 129.34]",0,0,0,0,0,1.2787536009528289,0.0,81.37831959434895,96.13986738081128,48.41616672145781,110.92749433751763
9,0,,2,0,rs/gd,1,80,50,0.0,target2,greenDot100S,7776.59279169166,216.654541669413,3,0,7756.39,2,0,733.692798350447,210.123624358503,7.0,1.0,732.0,220.5,83.6809416773019,81.3812756905687,23,0,0,0,"[733.69, 210.12]",0,0,0,0,0,1.255272505103306,1.0,81.37831959434895,51.78735366863223,97.62189559724798,86.18048793085353
