participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;stType;imgName;timeTS;timeRel;runLength;runTest;touchTS;runN;runNH;stPosX;stPosY;col;row;touchX;touchY;touchDist;targDist;touchN;error;switches;changeScreen
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;50741.5231249761;0.0;1;1;50721.58;1;0;229.12700378927;662.92070706156;1.0;7.0;228.0;677.0;0.0;0.0;1;0;2;0
127;0;;0;0;rs/gd;1;80;50;0.0;target1;redSquare100S;51158.1728333258;416.649708349723;1;1;51137.93;2;0;275.86253672901;670.16126310052;2.0;7.0;274.5;674.0;46.327637539594;47.2930829077032;2;0;1;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;51975.1214999997;816.948666673852;1;0;51954.60;3;0;135.076488601923;641.270740473997;0.0;7.0;128.5;655.0;150.967711779705;143.719774717594;3;0;1;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;52324.9667083146;349.845208314946;2;0;52304.53;3;0;202.929466938437;575.454203658671;1.0;6.0;200.0;581.0;98.6724378942773;94.5295889523414;4;0;0;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;52658.2250833162;333.258375001606;3;0;52638.04;3;0;149.882896791957;512.592999585721;0.0;5.0;148.0;526.5;76.0345316287277;82.2524746242112;5;0;0;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;53574.9861249933;916.761041677091;4;0;53554.67;3;0;202.822318816517;170.556633295985;1.0;1.0;208.5;188.5;347.047907355742;346.109026563857;6;0;0;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;54408.3897083183;833.40358332498;5;0;54387.97;3;0;444.600438386924;200.175572238595;4.0;1.0;447.5;207.0;242.207555621207;243.585592035096;7;0;0;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;55558.366708312;683.310083317338;6;0;55521.70;3;0;494.420761636977;434.146267471038;4.0;4.0;500.0;439.5;353.494695858368;239.216117425838;9;0;0;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;55908.442874992;350.076166680083;7;0;55871.71;3;0;467.75509137916;520.666967287565;4.0;5.0;478.5;528.5;85.7029754442633;90.536674707216;10;0;0;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;56358.4657083265;450.022833334515;8;0;56321.77;3;0;363.444276859919;563.705210256829;3.0;6.0;361.5;577.0;124.233650835834;112.840756748389;11;0;0;0
127;0;;0;0;rs/gd;1;80;50;0.0;target2;greenDot100S;56675.2386666485;316.772958321963;9;0;56654.75;3;0;377.080144389684;647.716809002112;3.0;7.0;380.5;663.0;84.5281018360166;85.1110193043633;12;0;0;0
