participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;stType;imgName;timeTS;timeRel;runLength;runTest;touchTS;runN;runNH;stPosX;stPosY;col;row;touchX;touchY;touchDist;targDist;touchN;error;switches;changeScreen
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;28820.4749166616;0.0;1;1;28783.81;1;0;234.815549960011;134.95821350214;1.0;0.0;245.0;134.0;0.0;0.0;1;0;2;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;29053.7822083279;233.307291666279;1;1;29033.74;2;0;282.259180660609;109.538632409352;2.0;0.0;269.5;109.5;33.2001506020681;53.8242807382279;2;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;29404.290458333;350.508250005078;1;0;29383.89;3;0;286.520749783874;272.884645367557;2.0;2.0;288.0;282.5;166.271615136198;163.401593996921;3;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;29870.536249975;216.657458309783;2;2;29850.16;3;0;236.084429893132;332.676408048124;1.0;3.0;230.5;344.5;53.6027051556169;78.2232526079717;5;0;0;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;30170.5717083241;300.035458349157;1;1;30150.15;4;0;321.463180886566;416.325398700672;2.0;4.0;317.0;416.0;109.041276588272;119.526920642962;6;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;30437.2440833249;266.67237500078;1;1;30416.80;5;0;367.346021997877;441.063686068596;3.0;4.0;366.5;449.0;60.1851310541067;52.1269409263948;7;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;30703.8237916422;266.579708317295;1;1;30683.95;6;0;382.237371133531;508.831734401063;3.0;5.0;378.5;521.0;69.6509152847254;69.3848733793719;8;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;30937.1534166567;233.329625014449;1;0;30916.84;7;0;394.267809246736;574.67950018223;3.0;6.0;388.0;580.0;58.2794989683336;66.9377300150455;9;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;31203.8795833359;266.726166679291;2;2;31183.87;7;0;365.369199591749;661.069645637616;3.0;7.0;363.0;674.0;97.6639646952754;91.0954821700504;10;0;0;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;31470.7412499993;266.861666663317;1;1;31450.19;8;0;306.849506443389;592.508815893853;2.0;6.0;297.5;594.5;102.941731090943;90.1395687882484;11;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;31820.6438749912;349.902624991955;1;1;31784.04;9;0;195.176244051307;573.572631917089;1.0;6.0;193.0;586.0;103.437179002523;113.267367749466;12;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;32637.2989166703;816.655041679041;1;0;32616.90;10;0;706.079703511434;644.950279382817;7.0;7.0;704.0;643.0;514.687526563448;515.865402451131;13;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;33004.0131666465;366.714249976212;2;0;32984.10;10;0;788.384606837479;665.634221582481;8.0;7.0;782.0;663.5;77.0600415260724;84.8641418764648;14;0;0;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;33353.9295833325;349.916416686028;3;3;33334.05;10;0;804.517209661945;590.666034258531;8.0;6.0;814.5;596.0;70.8466654120009;76.6843529315518;15;0;0;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;33686.7323749757;332.802791643189;1;1;33666.76;11;0;884.151447848662;558.323163364161;9.0;6.0;879.0;562.5;70.0017856915093;85.9515746759104;16;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;34003.4341249848;316.701750009088;1;1;33983.95;12;0;896.320076493153;507.284484807033;9.0;5.0;898.5;502.0;60.6382717431821;52.4692503467065;17;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target1;blueDot100S;34337.3216250038;333.887500019046;1;1;34317.08;13;0;917.915564538033;405.520880894752;9.0;4.0;907.5;394.0;107.727665898784;104.02978508635;18;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;34670.8520416578;333.530416653957;1;0;34650.31;14;0;883.331927505925;331.422522117054;9.0;3.0;874.0;331.5;69.1176533166455;81.7716009621739;19;0;1;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;35104.2192916502;433.367249992443;2;0;35084.10;14;0;890.716643824399;123.275608654637;9.0;0.0;886.5;137.5;197.428468058687;208.277871169827;20;0;0;0
8;0;;0;0;b/y;0;80;50;0.0;target2;yellowDot100S;35420.7389166695;316.519625019282;3;0;35384.08;14;0;835.828004704955;128.387212575578;8.0;0.0;836.0;126.5;48.8364617882991;55.1261389816953;21;0;0;0
