participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;stType;imgName;timeTS;timeRel;runLength;runTest;touchTS;runN;runNH;stPosX;stPosY;col;row;touchX;touchY;touchDist;targDist;touchN;error;switches;changeScreen
20;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;1023.66550001898;0.0;1;0;1021.03;1;0;484.025498591752;484.485792540926;4.0;5.0;481.5;483.5;0.0;0.0;1;0;2;0
20;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;1808.66383333341;599.895749997813;2;0;1804.77;1;0;568.027553454659;419.808404134435;5.0;4.0;578.0;403.5;36.4314424638937;106.016554331268;3;0;0;0
20;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;2423.61220833845;614.948375005042;3;0;2421.15;1;0;547.538156044494;329.869284655789;5.0;3.0;543.5;326.0;102.883429180797;92.2434855088741;4;0;0;0
20;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;3090.86837500217;432.089874986559;4;4;3087.92;1;0;634.083010683456;262.8668575105;6.0;2.0;631.5;270.0;46.2276973253049;109.450158098739;6;0;0;0
20;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;3309.00325000403;218.134875001851;1;0;3304.95;2;0;627.52780868111;345.364062970183;6.0;3.0;623.5;347.5;85.6460740489604;82.7572328074642;7;0;1;0
20;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;3525.831750012;216.828500007978;2;2;3521.23;2;0;624.435474582385;182.175700527725;6.0;1.0;616.5;182.5;161.077621040292;163.217658869466;8;0;0;0
20;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;4440.90045834309;200.617249996867;1;0;4437.92;3;0;643.017837200084;123.574783880533;6.0;0.0;638.5;117.5;49.5100999797011;61.4765941830452;11;0;1;0
20;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;4640.41108335368;199.510625010589;2;2;4637.93;3;0;565.251767034694;103.991648009359;5.0;0.0;579.5;102.5;59.1798107465713;80.193895525266;12;0;0;0
20;0;;0;0;rd/gs;1;80;50;0.0;distractor1;redSquare100S;5159.17862500646;518.767541652778;1;1;5155.07;4;4;822.802232608367;110.128256318967;8.0;0.0;814.5;104.5;229.013645881637;257.62356312799;13;1;1;0
20;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;1423.94166666782;0.0;1;0;1387.00;1;0;212.074151165819;558.028663384677;1.0;6.0;220.5;574.0;0.0;0.0;1;0;2;0
20;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;1674.01016666554;250.068499997724;2;2;1653.59;1;0;150.891551055449;515.700422120792;0.0;5.0;148.5;503.5;95.5013088915539;74.3975171948565;2;0;0;0
20;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;2673.97000000346;300.138124992372;1;0;2653.60;2;0;230.00213739358;644.143110544442;1.0;7.0;232.0;651.5;95.0157881617576;150.850949881854;4;0;1;0
