participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;stType;imgName;timeTS;timeRel;runLength;runTest;touchTS;runN;runNH;stPosX;stPosY;col;row;touchX;touchY;touchDist;targDist;touchN;error;switches;changeScreen
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;9698.34841665579;0.0;1;0;9694.12;1;0;230.651902339877;641.894037333461;1.0;7.0;222.5;646.5;0.0;0.0;1;0;2;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;10162.5130833418;464.164666685974;2;2;10160.33;1;0;199.898892847799;581.953772724844;1.0;6.0;186.0;580.5;75.2279868134194;67.3690055898914;2;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;11596.287958324;1100.03012500238;1;1;11594.14;2;0;141.394274709794;573.607000627602;0.0;6.0;148.5;572.5;37.1247895616931;59.097029941589;4;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;11930.0506666768;333.762708352879;1;0;11927.15;3;0;236.503516658683;491.940456128102;1.0;5.0;242.0;486.0;129.556937290135;125.360250456758;5;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;12314.5983333234;384.54766664654;2;0;12310.53;3;0;133.843043459982;399.165561322392;0.0;4.0;136.0;410.0;126.120973672106;138.3703503775;6;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;12612.6959583198;298.097624996444;3;3;12610.51;3;0;151.347477808691;351.414931059383;0.0;3.0;147.5;349.0;63.5472265327134;50.8579188758529;7;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;12979.2679583188;366.571999998996;1;0;12977.22;4;0;119.0328990714;260.939865677315;0.0;2.0;108.5;262.5;94.2244660372241;96.0727300270895;8;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;13412.6353749889;433.36741667008;2;0;13410.56;4;0;210.835428701641;204.708349868214;1.0;1.0;195.0;205.0;103.185512549001;107.655412389255;9;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;13713.8764999982;301.241125009255;3;0;13710.64;4;0;277.249688595421;214.628332344325;2.0;1.0;266.5;231.5;73.2205572226817;67.15102359283;10;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;13948.1036250072;234.227125009056;4;4;13944.23;4;0;280.965011765709;290.911966163186;2.0;2.0;276.0;299.0;64.5329373266086;76.3740559016586;11;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;14312.9610416654;364.857416658197;1;1;14310.75;5;0;210.763241557363;103.484467870331;1.0;0.0;200.5;116.0;192.566871501824;200.143337777463;12;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;15263.591875002;534.370916662738;1;1;15260.68;6;0;551.836437060067;106.650104142449;5.0;0.0;549.5;101.0;187.206436855147;341.087885952335;14;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;15570.9344583447;307.342583342688;1;0;15568.57;7;0;534.709009492369;179.04150805379;5.0;1.0;530.5;171.0;66.7083203206317;74.3899464668563;15;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;15812.6361249888;241.701666644076;2;0;15810.62;7;0;615.465331148906;188.607280301554;6.0;1.0;602.5;185.0;72.6722092687432;81.3208920646479;16;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;16080.0563333323;267.420208343538;3;3;16077.31;7;0;578.037414614851;281.362778902808;5.0;2.0;577.0;272.5;88.7087932507257;100.022154830054;17;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;16598.776583327;518.720249994658;1;0;16594.31;8;0;479.888662418871;363.809434952564;4.0;3.0;475.5;343.0;120.996900786756;128.182013759399;18;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;16929.5155416767;330.738958349684;2;2;16927.40;8;0;408.876424304338;360.438799212427;3.0;3.0;397.0;345.5;72.5017241174305;71.0921876673362;19;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;17499.525708321;570.010166644352;1;0;17494.44;9;0;377.744971555506;508.223608669311;3.0;5.0;382.0;501.0;155.586792498592;151.028200202678;20;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;17814.0640833299;314.538375008851;2;0;17810.79;9;0;322.570067627558;556.476976684632;2.0;6.0;323.0;558.5;80.6132743411406;73.2984143640252;21;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;18163.3923749905;349.32829166064;3;3;18160.76;9;0;298.175986257303;418.742972970345;2.0;4.0;297.5;413.0;143.357071677682;139.877542818946;22;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;19213.3841250034;1049.99175001285;1;0;19210.83;10;0;460.121010277478;665.664235910767;4.0;7.0;458.0;681.0;307.668652936889;295.290197766516;23;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;19529.9562916625;316.572166659171;2;0;19527.50;10;0;456.900664957572;580.742443069042;4.0;6.0;447.5;586.5;91.1975876873944;84.9828307567612;24;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;19829.649833322;299.693541659508;3;0;19827.57;10;0;544.364904155796;517.85609194557;5.0;5.0;540.0;506.5;121.969258421948;107.725049529572;25;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;20113.865958323;284.216125000967;4;4;20110.88;10;0;531.441702640817;422.789724915419;5.0;4.0;533.5;417.0;89.1403387922662;95.9407279402658;26;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;20362.8901666671;249.024208344053;1;0;20360.91;11;0;577.44787253886;367.961275433249;5.0;3.0;579.0;367.0;70.178344238091;71.5732250307782;27;0;1;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;20879.5912916539;516.701124986866;2;0;20877.57;11;0;658.119784679178;633.107870820715;6.0;7.0;647.0;638.0;273.945706299624;277.147387600786;28;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;21363.5277499852;483.9364583313;3;0;21360.97;11;0;801.062182629047;476.669231882362;8.0;5.0;799.5;484.5;211.071670292344;211.909360068269;29;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;21671.3539583434;307.826208358165;4;0;21669.00;11;0;872.572409150492;435.840240268474;9.0;4.0;871.5;436.0;85.8399673811681;82.3451216123658;30;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;21880.6064583187;209.252499975264;5;0;21877.66;11;0;829.346058295249;406.784068027295;8.0;4.0;813.5;409.0;56.3560112144215;52.0843407711919;31;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target1;redDot100S;22132.3653750005;251.758916681865;6;6;22127.72;11;0;898.42237331246;349.917033943593;9.0;3.0;904.5;360.0;97.2471079261486;89.4728833883976;32;0;0;0
124;0;;0;0;r/g;0;80;50;0.0;target2;greenDot100S;22513.1694999873;380.804124986753;1;0;22511.19;12;0;808.035696395215;558.714765656701;8.0;6.0;793.5;542.5;210.261741645978;227.521964066508;33;0;1;0
