participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
4;22;m;0;0;rs/gd;1;40;50;0.0;8.0;0.0;redSquare100S;target1;785.726623501125;103.490760406637
4;22;m;0;0;rs/gd;1;40;50;0.0;1.0;6.0;redSquare100S;target1;211.354790942744;570.192548674695
4;22;m;0;0;rs/gd;1;40;50;0.0;9.0;2.0;redSquare100S;target1;878.054514908403;257.429426686221
4;22;m;0;0;rs/gd;1;40;50;0.0;3.0;5.0;redSquare100S;target1;372.783536782041;479.863367629763
4;22;m;0;0;rs/gd;1;40;50;0.0;6.0;4.0;redSquare100S;target1;664.46978806177;406.939435365128
4;22;m;0;0;rs/gd;1;40;50;0.0;9.0;6.0;redSquare100S;target1;886.187606711091;579.918969806788
4;22;m;0;0;rs/gd;1;40;50;0.0;0.0;0.0;redSquare100S;target1;104.540833336062;104.271990628886
4;22;m;0;0;rs/gd;1;40;50;0.0;7.0;1.0;redSquare100S;target1;733.390409149959;181.329299130461
4;22;m;0;0;rs/gd;1;40;50;0.0;4.0;3.0;redSquare100S;target1;464.371294880252;342.981641945458
4;22;m;0;0;rs/gd;1;40;50;0.0;9.0;4.0;redSquare100S;target1;915.282383263106;435.052499673069
4;22;m;0;0;rs/gd;1;40;50;0.0;8.0;6.0;greenDot100S;target2;799.935962893677;585.281190538737
4;22;m;0;0;rs/gd;1;40;50;0.0;7.0;5.0;greenDot100S;target2;738.200477579134;477.535276893855
4;22;m;0;0;rs/gd;1;40;50;0.0;0.0;1.0;greenDot100S;target2;124.847024411469;201.538376634844
4;22;m;0;0;rs/gd;1;40;50;0.0;5.0;2.0;greenDot100S;target2;555.504722355595;284.552768404262
4;22;m;0;0;rs/gd;1;40;50;0.0;6.0;6.0;greenDot100S;target2;617.000144708704;587.809203218922
4;22;m;0;0;rs/gd;1;40;50;0.0;5.0;6.0;greenDot100S;target2;572.861734111032;569.678465192679
4;22;m;0;0;rs/gd;1;40;50;0.0;8.0;3.0;greenDot100S;target2;835.486440991628;350.599484370425
4;22;m;0;0;rs/gd;1;40;50;0.0;1.0;0.0;greenDot100S;target2;223.08949859954;131.26638455115
4;22;m;0;0;rs/gd;1;40;50;0.0;1.0;5.0;greenDot100S;target2;207.603172129352;499.8209292979
4;22;m;0;0;rs/gd;1;40;50;0.0;1.0;3.0;greenDot100S;target2;229.705401590779;347.464632134212
4;22;m;0;0;rs/gd;1;40;50;0.0;1.0;4.0;redDot100S;distractor1;191.978163207011;445.543013532369
4;22;m;0;0;rs/gd;1;40;50;0.0;3.0;4.0;redDot100S;distractor1;391.202558890251;399.095491709224
4;22;m;0;0;rs/gd;1;40;50;0.0;6.0;2.0;redDot100S;distractor1;647.903372068486;275.28489792424
4;22;m;0;0;rs/gd;1;40;50;0.0;5.0;7.0;redDot100S;distractor1;548.314548507666;634.156661290576
4;22;m;0;0;rs/gd;1;40;50;0.0;2.0;2.0;redDot100S;distractor1;284.051847179817;246.006210684595
4;22;m;0;0;rs/gd;1;40;50;0.0;0.0;7.0;redDot100S;distractor1;137.643012505238;672.686252549642
4;22;m;0;0;rs/gd;1;40;50;0.0;0.0;6.0;redDot100S;distractor1;136.200715833618;578.970709280323
4;22;m;0;0;rs/gd;1;40;50;0.0;4.0;2.0;redDot100S;distractor1;444.647784249476;247.246350720699
4;22;m;0;0;rs/gd;1;40;50;0.0;6.0;5.0;redDot100S;distractor1;657.376039346593;476.017414096323
4;22;m;0;0;rs/gd;1;40;50;0.0;3.0;1.0;redDot100S;distractor1;359.870885632827;175.212583742834
4;22;m;0;0;rs/gd;1;40;50;0.0;4.0;5.0;greenSquare100S;distractor2;490.219471226831;522.490105979411
4;22;m;0;0;rs/gd;1;40;50;0.0;5.0;5.0;greenSquare100S;distractor2;578.557105408649;486.597186151509
4;22;m;0;0;rs/gd;1;40;50;0.0;4.0;1.0;greenSquare100S;distractor2;466.535249054789;174.674081640147
4;22;m;0;0;rs/gd;1;40;50;0.0;2.0;4.0;greenSquare100S;distractor2;294.822257844546;444.608004323569
4;22;m;0;0;rs/gd;1;40;50;0.0;8.0;1.0;greenSquare100S;distractor2;809.696901448505;179.360365973024
4;22;m;0;0;rs/gd;1;40;50;0.0;0.0;3.0;greenSquare100S;distractor2;136.58714086164;363.673939148459
4;22;m;0;0;rs/gd;1;40;50;0.0;5.0;3.0;greenSquare100S;distractor2;570.26808505294;366.209415224835
4;22;m;0;0;rs/gd;1;40;50;0.0;5.0;4.0;greenSquare100S;distractor2;544.45967510763;438.007249108819
