participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;stType;imgName;timeTS;timeRel;runLength;runTest;touchTS;runN;runNH;stPosX;stPosY;col;row;touchX;touchY;touchDist;targDist;touchN;error;switches;changeScreen
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;36551.0995000077;0.0;1;0;36530.73;1;0;192.762253841186;112.066652172653;1.0;0.0;198.5;108.5;0.0;0.0;1;0;2;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;36734.3441249977;183.244624990039;2;0;36713.95;1;0;146.867902751516;110.47783352411;0.0;0.0;143.0;101.5;51.9711458407451;45.9218445474465;2;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;36934.3634166871;200.019291689387;3;0;36914.06;1;0;133.914370801191;182.54372458091;0.0;1.0;133.0;178.5;69.6311711807291;73.2208074511521;3;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;37234.3967916677;300.033374980558;4;0;37214.04;1;0;276.475604416845;131.998997198003;2.0;0.0;271.5;126.0;145.248063670398;151.256321508324;4;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;37434.4251666625;200.028374994872;5;0;37414.19;1;0;312.567254697057;188.480343090669;2.0;1.0;313.5;176.5;57.9007771968563;67.0279766500239;5;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;38100.9920833458;666.566916683223;6;0;38080.78;1;0;196.918667154265;482.17050846942;1.0;5.0;197.0;491.0;336.495542318171;315.639840705892;6;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;38317.7487916837;216.756708337925;7;0;38297.83;1;0;127.547462927151;500.304883780317;0.0;5.0;128.5;502.0;65.431261641512;71.7022980373464;7;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;38501.0814583511;183.332666667411;8;0;38480.81;1;0;149.05361610683;567.976491640127;0.0;6.0;145.0;554.5;52.7375577743225;71.006768233175;8;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;38701.184000005;200.102541653905;9;0;38680.80;1;0;224.223511935111;574.909865077185;1.0;6.0;226.0;582.5;81.5965685553014;75.4889720823665;9;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;38934.5458750031;233.361874998081;10;0;38914.13;1;0;281.977901380683;649.679221251413;2.0;7.0;285.5;633.5;76.7284171607886;94.4776488008638;10;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;39351.1441666633;200.001416669693;11;0;39330.79;1;0;402.93826015692;593.975772096109;3.0;6.0;404.5;597.0;70.515955641259;133.170126691663;12;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;39684.4870833447;333.342916681431;12;0;39664.12;1;0;623.016890882341;640.418214808111;6.0;7.0;618.0;638.5;222.208235670958;224.925552543578;13;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;39984.8868333502;300.399750005454;13;0;39964.21;1;0;728.356253137075;645.688226214262;7.0;7.0;746.5;652.5;132.915386618706;105.471106282503;14;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;40417.9703750124;433.083541662199;14;0;40397.88;1;0;376.452659098162;655.801797526974;3.0;7.0;379.0;662.5;367.076626877822;352.048894078935;15;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;40884.554041666;466.583666653605;15;0;40864.25;1;0;809.507722014723;663.762762519638;8.0;7.0;820.0;674.5;440.137478522336;433.128230990871;16;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;41167.89362501;283.339583344059;16;0;41147.96;1;0;881.923666808518;587.844921179512;9.0;6.0;877.5;591.0;102.123699502123;104.917051493656;17;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;42834.5897500112;1666.69612500118;17;0;42798.04;1;0;545.463759560152;495.724366530394;5.0;5.0;560.5;493.5;334.568752276718;348.84303887915;18;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;43218.1954166736;383.605666662334;18;18;43198.03;1;0;656.744638204783;424.689027133108;6.0;4.0;665.0;428.0;127.446067024448;132.020655183985;19;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;43735.0589166745;516.863500000909;1;0;43714.41;2;0;551.858475845139;410.279952829459;5.0;4.0;557.5;416.5;109.89540481749;105.871282587969;20;0;1;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;44334.7790416738;599.720124999294;2;0;44314.43;2;0;406.836544507821;445.006129256507;3.0;4.0;405.0;437.5;153.245717721573;149.121654691893;21;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;44701.4345000207;366.655458346941;3;0;44681.12;2;0;294.586229018485;500.808542158939;2.0;5.0;296.5;501.5;122.981705956618;125.355664463913;22;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;44968.1923333555;266.75783333485;4;0;44948.13;2;0;206.819256490512;429.89725101562;1.0;4.0;211.0;432.0;110.368700273221;112.833739095798;23;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;45184.8565416876;216.664208332077;5;0;45164.40;2;0;128.177829819853;423.449545764887;0.0;4.0;128.0;428.0;81.8443644975022;78.9053033185791;24;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;45468.2892083365;283.432666648878;6;0;45448.27;2;0;132.117659900845;329.958653059751;0.0;3.0;135.5;341.0;89.0631798219668;93.5738707111679;25;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;45868.1560000114;399.866791674867;7;0;45848.34;2;0;209.367525030183;630.039999570756;1.0;7.0;218.5;639.0;303.94613009545;309.865061254667;26;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;46384.8262916727;516.670291661285;8;0;46348.19;2;0;456.14716009018;580.500765362391;4.0;6.0;442.0;577.5;231.728289166429;251.702848625709;27;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;46584.8392500193;200.012958346633;9;0;46548.22;2;0;538.289375952994;599.474104753185;5.0;6.0;532.5;595.5;90.6090503205943;84.3049893807679;28;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;46801.5679999953;216.728749976028;10;0;46781.37;2;0;569.108004311636;637.306894339071;5.0;7.0;568.5;647.0;62.4039261585359;48.7965964157128;29;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;47285.1479999954;483.580000000075;11;0;47264.70;2;0;699.774444941404;565.310364097197;7.0;6.0;684.0;560.0;139.807009838563;149.188535329367;30;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;47735.3397083352;450.191708339844;12;0;47714.65;2;0;822.949816638049;490.610798332913;8.0;5.0;820.5;498.5;147.686322995733;144.056229709024;31;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;48485.08975;749.750041664811;13;0;48464.58;2;0;731.400528942415;247.683156596095;7.0;2.0;726.0;250.5;267.627539689024;259.605684062175;32;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;49151.6985833296;249.50295832241;14;0;49131.52;2;0;871.924446879415;275.873341771498;9.0;2.0;889.0;287.0;100.511193406506;143.323613032146;35;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;49735.0087083469;583.310125017306;15;0;49714.77;2;0;795.30012696079;272.010813771607;8.0;2.0;799.0;269.5;91.849060964171;76.7216105510161;36;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;50018.5146250005;283.505916653667;16;0;49998.64;2;0;706.755010064394;187.241762632573;7.0;1.0;720.5;187.5;113.156970620462;122.580707116612;37;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;51201.9100416801;1183.39541667956;17;0;51181.46;2;0;470.795077597822;269.081357045977;4.0;2.0;475.5;273.0;258.054257860629;249.749492378623;38;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;51501.8362083356;299.926166655496;18;0;51481.61;2;0;385.922459208978;282.107716210954;3.0;2.0;399.0;283.5;74.3303437365925;85.866450871533;39;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;51802.1177083428;300.281500007259;19;0;51781.68;2;0;307.153022796458;245.420336034863;2.0;2.0;307.0;250.5;96.4494686351356;86.8941193460811;40;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target1;redDot100S;52318.566208327;516.448499984108;20;20;52298.55;2;0;371.99218535061;194.249665079824;3.0;1.0;376.0;194.0;81.3710636528736;82.5987564477371;41;0;0;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;69986.3624583522;17667.7962500253;1;0;69949.54;3;0;641.291213122231;130.958862162121;6.0;0.0;634.5;124.5;267.679846084833;276.636389675524;42;0;1;0
128;0;;0;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;70186.2231666746;199.860708322376;2;2;70165.91;3;3;579.655499182107;92.4630667559894;5.0;0.0;582.5;81.0;68.8058863760943;72.6697151285149;43;0;0;0
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;4675.44400002225;0.0;1;0;4655.55;1;0;808.965874206828;439.044288907006;8.0;4.0;809.5;435.5;0.0;0.0;1;0;2;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;5258.78779168124;366.622041678056;2;0;5238.49;1;0;575.755054203099;477.144439145634;5.0;5.0;587.5;476.5;167.777382265906;236.302577250054;3;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;5525.48370833392;266.695916652679;3;0;5505.54;1;0;545.022104189945;590.419044716504;5.0;6.0;557.5;589.0;111.213758141698;117.369717064273;4;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;5792.19591667061;266.712208336685;4;0;5771.83;1;0;460.02114295577;594.923855672891;4.0;6.0;449.5;595.0;102.598732935646;85.1202486632082;5;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;6142.1344166738;349.938500003191;5;0;6122.91;1;0;275.498470418499;645.808508057779;2.0;7.0;280.0;645.5;171.746906813485;191.410199646277;6;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;6825.59954168391;683.465125010116;6;0;6805.60;1;0;152.267562087932;337.503117503957;0.0;3.0;167.5;336.0;327.148666511114;332.021190005279;7;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;7092.43654168677;266.837000002852;7;0;7055.62;1;0;107.379309891292;413.993627665154;0.0;4.0;98.5;417.5;99.7409143731899;88.6890823607352;8;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;7675.58654167806;583.149999991292;8;0;7655.66;1;0;136.099250690199;664.600785775322;0.0;7.0;148.0;666.0;250.356246177322;252.247463209341;9;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;8292.36829167348;616.781749995425;9;0;8271.96;1;0;478.833415912506;328.801194564297;4.0;3.0;490.5;332.5;482.956002136841;479.820876440494;10;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;8592.52862501307;300.160333339591;10;0;8571.96;1;0;376.925106148383;262.01557732818;3.0;2.0;381.0;261.5;127.882758806651;121.842612696009;11;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;8875.71525000385;283.186624990776;11;0;8855.76;1;0;451.767923804504;177.377032393643;4.0;1.0;456.5;176.0;110.309791043225;112.982877655613;12;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;9992.39912501071;683.424291666597;12;0;9955.78;1;0;117.758904355843;129.465077185784;0.0;0.0;117.5;133.0;32.7566787083184;337.427889370301;14;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;10975.858333346;983.459208335262;13;0;10955.82;1;0;578.926479319678;208.361834324854;5.0;1.0;575.5;204.0;470.313990861424;467.867748926003;15;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;11592.587833351;616.729500005022;14;0;11572.13;1;0;631.200263438246;104.773331190158;6.0;0.0;629.5;91.5;124.81185841097;116.030713553617;16;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;12026.0157500161;433.427916665096;15;0;12005.94;1;0;786.36474221962;248.495254274447;8.0;2.0;792.5;248.0;227.008810401711;211.49942470499;17;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;12526.0309166624;250.107541651232;16;0;12505.89;1;0;879.238106398909;182.513471272731;9.0;1.0;872.0;183.5;54.5183455361587;113.925666388502;19;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;12792.6507083466;266.619791684207;17;0;12772.18;1;0;875.927566967257;249.79305285739;9.0;2.0;865.0;254.5;68.9655711206686;67.360981061259;20;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;13026.0569166858;233.406208339147;18;0;13006.05;1;0;836.251997263203;195.932177800782;8.0;1.0;823.0;181.5;83.8600023849272;66.8965222803453;21;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;13325.9746250114;299.917708325665;19;0;13305.94;1;0;873.165454015596;322.935617517231;9.0;3.0;871.5;306.0;121.372360939384;132.259128188645;22;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target2;greenSquare100S;14209.2757083301;883.301083318656;20;20;14188.17;1;0;746.817324347012;432.882630812038;7.0;4.0;742.0;438.0;188.102365748015;167.487896885708;23;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;15759.4770000142;1550.20129168406;1;0;15739.07;2;0;711.678640575846;129.490377783968;7.0;0.0;701.0;119.0;322.986454824347;305.420343616169;24;0;1;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;16060.2405416721;300.763541657943;2;0;16039.27;2;0;893.397499294283;112.85829955574;9.0;0.0;901.5;114.5;197.124326251227;182.478408695716;25;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;16559.4999166788;499.259375006659;3;0;16539.11;2;0;569.159748111936;261.326935323881;5.0;2.0;566.0;259.0;364.917798962999;356.613313125909;26;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;17043.1749999989;250.483499985421;4;0;17022.44;2;0;483.854946752887;124.104900356078;4.0;0.0;478.5;117.5;59.502100803249;161.57597598533;28;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;17342.9336666886;299.75866668974;5;0;17322.59;2;0;550.891096496514;133.008013058894;5.0;0.0;532.5;126.5;56.9319769549592;67.6247793951969;29;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;17909.5711666741;566.637499985518;6;0;17889.25;2;0;231.722183213696;131.006252519899;1.0;0.0;229.0;130.5;314.628749481035;319.175190532394;30;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;18159.6286666754;250.057500001276;7;0;18139.22;2;0;277.612632636846;214.437264989033;2.0;1.0;276.0;217.5;99.2282721808659;95.219048461342;31;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;18442.8542083479;283.225541672437;8;0;18406.25;2;0;209.398224278653;289.878001180343;1.0;2.0;214.5;289.5;98.6268219096611;101.707965198136;32;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;18709.5533333486;266.699125000741;9;0;18689.17;2;0;111.507776979966;290.593901189759;0.0;2.0;118.0;271.5;94.5409963983879;97.8930650514145;33;0;0;4
128;0;;1;0;rd/gs;1;80;50;0.0;target1;redDot100S;19226.3683750061;516.815041657537;10;0;19206.27;2;0;371.591958669409;322.990096175533;3.0;3.0;372.0;322.0;258.683203938717;262.094057572131;34;0;0;4
