participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
129;0;;0;0;rs/gd;1;80;50;0.0;9.0;5.0;redSquare100S;target1;883.107983324873;488.645622762814
129;0;;0;0;rs/gd;1;80;50;0.0;4.0;7.0;redSquare100S;target1;488.791640243994;630.929922171188
129;0;;0;0;rs/gd;1;80;50;0.0;3.0;2.0;redSquare100S;target1;366.520404933235;261.082560329511
129;0;;0;0;rs/gd;1;80;50;0.0;1.0;1.0;redSquare100S;target1;219.282131840872;211.134554181809
129;0;;0;0;rs/gd;1;80;50;0.0;3.0;5.0;redSquare100S;target1;400.533168526438;518.824043224379
129;0;;0;0;rs/gd;1;80;50;0.0;5.0;2.0;redSquare100S;target1;536.713782301171;271.519253556509
129;0;;0;0;rs/gd;1;80;50;0.0;3.0;7.0;redSquare100S;target1;374.40271884318;644.081206232195
129;0;;0;0;rs/gd;1;80;50;0.0;7.0;6.0;redSquare100S;target1;709.476572451287;579.944108872244
129;0;;0;0;rs/gd;1;80;50;0.0;0.0;4.0;redSquare100S;target1;145.49256394146;442.179351021174
129;0;;0;0;rs/gd;1;80;50;0.0;6.0;4.0;redSquare100S;target1;636.160368378319;399.473538027655
129;0;;0;0;rs/gd;1;80;50;0.0;9.0;2.0;redSquare100S;target1;915.438393889157;250.625342447911
129;0;;0;0;rs/gd;1;80;50;0.0;4.0;6.0;redSquare100S;target1;444.656127659444;562.287050290278
129;0;;0;0;rs/gd;1;80;50;0.0;3.0;1.0;redSquare100S;target1;374.818411225148;170.947448743953
129;0;;0;0;rs/gd;1;80;50;0.0;0.0;5.0;redSquare100S;target1;105.93814073245;483.246702890091
129;0;;0;0;rs/gd;1;80;50;0.0;6.0;2.0;redSquare100S;target1;644.740645918921;259.869897703529
129;0;;0;0;rs/gd;1;80;50;0.0;6.0;1.0;redSquare100S;target1;640.568294104293;185.076450685793
129;0;;0;0;rs/gd;1;80;50;0.0;7.0;0.0;redSquare100S;target1;707.243468678077;106.326221681648
129;0;;0;0;rs/gd;1;80;50;0.0;5.0;3.0;redSquare100S;target1;551.332264010252;365.407425473396
129;0;;0;0;rs/gd;1;80;50;0.0;5.0;6.0;redSquare100S;target1;579.915755100565;598.218849374138
129;0;;0;0;rs/gd;1;80;50;0.0;2.0;6.0;redSquare100S;target1;302.203544619654;553.164639178857
129;0;;0;0;rs/gd;1;80;50;0.0;8.0;7.0;greenDot100S;target2;789.487783091999;637.817098548728
129;0;;0;0;rs/gd;1;80;50;0.0;1.0;2.0;greenDot100S;target2;202.603294351902;266.585971539978
129;0;;0;0;rs/gd;1;80;50;0.0;1.0;5.0;greenDot100S;target2;206.735727584617;488.237082691387
129;0;;0;0;rs/gd;1;80;50;0.0;0.0;3.0;greenDot100S;target2;149.355324402035;350.735492000255
129;0;;0;0;rs/gd;1;80;50;0.0;2.0;0.0;greenDot100S;target2;280.898476986695;122.866042487524
129;0;;0;0;rs/gd;1;80;50;0.0;9.0;6.0;greenDot100S;target2;899.936832261563;576.602716471182
129;0;;0;0;rs/gd;1;80;50;0.0;6.0;3.0;greenDot100S;target2;627.879862042855;329.146851735582
129;0;;0;0;rs/gd;1;80;50;0.0;3.0;4.0;greenDot100S;target2;390.144876941225;410.460476432264
129;0;;0;0;rs/gd;1;80;50;0.0;1.0;3.0;greenDot100S;target2;229.694186980045;340.108153253711
129;0;;0;0;rs/gd;1;80;50;0.0;0.0;0.0;greenDot100S;target2;107.45511217425;129.82046959214
129;0;;0;0;rs/gd;1;80;50;0.0;4.0;4.0;greenDot100S;target2;488.404278701011;433.559605150996
129;0;;0;0;rs/gd;1;80;50;0.0;0.0;6.0;greenDot100S;target2;102.566116185024;573.50168209228
129;0;;0;0;rs/gd;1;80;50;0.0;1.0;6.0;greenDot100S;target2;198.632716116834;573.633538055669
129;0;;0;0;rs/gd;1;80;50;0.0;5.0;7.0;greenDot100S;target2;544.093792065421;651.977761059178
129;0;;0;0;rs/gd;1;80;50;0.0;5.0;0.0;greenDot100S;target2;574.969562232565;128.773041086321
129;0;;0;0;rs/gd;1;80;50;0.0;3.0;6.0;greenDot100S;target2;390.737271826116;588.850737264337
129;0;;0;0;rs/gd;1;80;50;0.0;6.0;5.0;greenDot100S;target2;657.562390065161;515.386835080911
129;0;;0;0;rs/gd;1;80;50;0.0;8.0;1.0;greenDot100S;target2;835.549550199646;201.006539796109
129;0;;0;0;rs/gd;1;80;50;0.0;2.0;5.0;greenDot100S;target2;304.769430297473;516.323607424754
129;0;;0;0;rs/gd;1;80;50;0.0;2.0;7.0;greenDot100S;target2;310.385878349124;631.229422046137
129;0;;0;0;rs/gd;1;80;50;0.0;9.0;3.0;redDot100S;distractor1;902.834534172617;367.288750305292
129;0;;0;0;rs/gd;1;80;50;0.0;8.0;0.0;redDot100S;distractor1;793.781439864712;126.015270028251
129;0;;0;0;rs/gd;1;80;50;0.0;8.0;3.0;redDot100S;distractor1;822.557766593021;322.526264930623
129;0;;0;0;rs/gd;1;80;50;0.0;9.0;7.0;redDot100S;distractor1;876.475188892518;630.445954141631
129;0;;0;0;rs/gd;1;80;50;0.0;1.0;4.0;redDot100S;distractor1;202.279748791113;420.125194743191
129;0;;0;0;rs/gd;1;80;50;0.0;6.0;0.0;redDot100S;distractor1;650.701296687514;128.727203025483
129;0;;0;0;rs/gd;1;80;50;0.0;0.0;1.0;redDot100S;distractor1;119.500784367328;185.056182502056
129;0;;0;0;rs/gd;1;80;50;0.0;1.0;0.0;redDot100S;distractor1;220.136605396742;126.100337191761
129;0;;0;0;rs/gd;1;80;50;0.0;2.0;4.0;redDot100S;distractor1;276.717587362521;436.28808585938
129;0;;0;0;rs/gd;1;80;50;0.0;3.0;0.0;redDot100S;distractor1;398.71583687808;132.403639728182
129;0;;0;0;rs/gd;1;80;50;0.0;8.0;2.0;redDot100S;distractor1;810.452180096015;281.031135281599
