participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
7;0;;0;0;r/g;0;80;50;0.0;6.0;0.0;redDot100S;target1;663.923383403788;118.865625384125
7;0;;0;0;r/g;0;80;50;0.0;7.0;6.0;redDot100S;target1;718.053779695833;561.332118945113
7;0;;0;0;r/g;0;80;50;0.0;1.0;2.0;redDot100S;target1;222.231551008373;262.174228187567
7;0;;0;0;r/g;0;80;50;0.0;9.0;7.0;redDot100S;target1;883.322377066065;668.041549479419
7;0;;0;0;r/g;0;80;50;0.0;9.0;2.0;redDot100S;target1;894.606726103425;279.455796203169
7;0;;0;0;r/g;0;80;50;0.0;8.0;5.0;redDot100S;target1;790.797837953448;499.985065061556
7;0;;0;0;r/g;0;80;50;0.0;5.0;3.0;redDot100S;target1;546.623800399738;358.356741357804
7;0;;0;0;r/g;0;80;50;0.0;0.0;5.0;redDot100S;target1;107.019605072777;522.12989264265
7;0;;0;0;r/g;0;80;50;0.0;2.0;1.0;redDot100S;target1;284.898412451938;180.04937466604
7;0;;0;0;r/g;0;80;50;0.0;5.0;1.0;redDot100S;target1;530.47276593637;177.660787844259
7;0;;0;0;r/g;0;80;50;0.0;6.0;7.0;redDot100S;target1;649.413381790191;643.485709743529
7;0;;0;0;r/g;0;80;50;0.0;9.0;4.0;redDot100S;target1;894.928243032473;405.616007505343
7;0;;0;0;r/g;0;80;50;0.0;7.0;7.0;redDot100S;target1;702.74793020087;667.473284863273
7;0;;0;0;r/g;0;80;50;0.0;2.0;4.0;redDot100S;target1;324.335735962036;445.496449019848
7;0;;0;0;r/g;0;80;50;0.0;8.0;2.0;redDot100S;target1;796.682538730493;260.084231973135
7;0;;0;0;r/g;0;80;50;0.0;6.0;3.0;redDot100S;target1;657.410866097924;337.371691368216
7;0;;0;0;r/g;0;80;50;0.0;5.0;7.0;redDot100S;target1;530.47852698367;654.851110063877
7;0;;0;0;r/g;0;80;50;0.0;4.0;1.0;redDot100S;target1;460.315568121319;171.206780320643
7;0;;0;0;r/g;0;80;50;0.0;8.0;6.0;redDot100S;target1;834.952226808267;576.889706220637
7;0;;0;0;r/g;0;80;50;0.0;4.0;0.0;redDot100S;target1;446.890856815145;124.551639993245
7;0;;0;0;r/g;0;80;50;0.0;1.0;1.0;greenDot100S;target2;218.920882592821;196.964817169498
7;0;;0;0;r/g;0;80;50;0.0;7.0;0.0;greenDot100S;target2;702.499348837092;126.967253833062
