participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
16;0;;0;0;rd/gs;1;80;50;0.0;6.0;0.0;redDot100S;target1;652.996167455679;109.087531300663
16;0;;0;0;rd/gs;1;80;50;0.0;7.0;5.0;redDot100S;target1;720.403275765888;513.290395766142
16;0;;0;0;rd/gs;1;80;50;0.0;6.0;2.0;redDot100S;target1;662.977073596488;288.041599020615
16;0;;0;0;rd/gs;1;80;50;0.0;5.0;7.0;redDot100S;target1;540.564955375358;649.532859560807
16;0;;0;0;rd/gs;1;80;50;0.0;1.0;1.0;redDot100S;target1;227.052402589561;162.523785875184
16;0;;0;0;rd/gs;1;80;50;0.0;7.0;0.0;redDot100S;target1;746.187452274888;101.62722893937
16;0;;0;0;rd/gs;1;80;50;0.0;3.0;6.0;redDot100S;target1;395.919716832265;593.541883161667
16;0;;0;0;rd/gs;1;80;50;0.0;3.0;2.0;redDot100S;target1;366.680105561363;248.188654949838
16;0;;0;0;rd/gs;1;80;50;0.0;0.0;5.0;redDot100S;target1;147.947679824881;480.632795116378
16;0;;0;0;rd/gs;1;80;50;0.0;0.0;7.0;redDot100S;target1;111.651982921566;639.964623414357
16;0;;0;0;rd/gs;1;80;50;0.0;7.0;2.0;redDot100S;target1;723.672109372142;288.621394893562
16;0;;0;0;rd/gs;1;80;50;0.0;7.0;6.0;redDot100S;target1;737.593575225448;594.836016274158
16;0;;0;0;rd/gs;1;80;50;0.0;1.0;4.0;redDot100S;target1;192.134464509237;436.260658322396
16;0;;0;0;rd/gs;1;80;50;0.0;3.0;0.0;redDot100S;target1;360.296016840808;114.116669211435
16;0;;0;0;rd/gs;1;80;50;0.0;4.0;2.0;redDot100S;target1;490.351379934956;253.392135538181
16;0;;0;0;rd/gs;1;80;50;0.0;8.0;1.0;redDot100S;target1;825.136912441655;169.547502732743
16;0;;0;0;rd/gs;1;80;50;0.0;2.0;6.0;redDot100S;target1;316.915506397685;553.728422620373
16;0;;0;0;rd/gs;1;80;50;0.0;9.0;0.0;redDot100S;target1;881.254861540711;131.61427997296
16;0;;0;0;rd/gs;1;80;50;0.0;3.0;3.0;redDot100S;target1;408.26745100248;358.291293530895
16;0;;0;0;rd/gs;1;80;50;0.0;8.0;5.0;redDot100S;target1;785.163605998798;486.79382668224
16;0;;0;0;rd/gs;1;80;50;0.0;2.0;5.0;greenSquare100S;target2;286.52128820591;499.585274705753
16;0;;0;0;rd/gs;1;80;50;0.0;4.0;6.0;greenSquare100S;target2;487.257060445514;554.448678253129
16;0;;0;0;rd/gs;1;80;50;0.0;7.0;1.0;greenSquare100S;target2;723.451357423249;203.857041619276
16;0;;0;0;rd/gs;1;80;50;0.0;4.0;3.0;greenSquare100S;target2;473.101497949115;322.431299293753
16;0;;0;0;rd/gs;1;80;50;0.0;1.0;2.0;greenSquare100S;target2;205.872803773187;275.11206616688
16;0;;0;0;rd/gs;1;80;50;0.0;6.0;1.0;greenSquare100S;target2;659.67819716398;165.453912218003
16;0;;0;0;rd/gs;1;80;50;0.0;1.0;7.0;greenSquare100S;target2;195.293648278525;669.123042951483
16;0;;0;0;rd/gs;1;80;50;0.0;0.0;6.0;greenSquare100S;target2;105.543756390447;579.946691667699
16;0;;0;0;rd/gs;1;80;50;0.0;6.0;3.0;greenSquare100S;target2;657.774019910637;361.477009623081
16;0;;0;0;rd/gs;1;80;50;0.0;1.0;0.0;greenSquare100S;target2;200.368387816222;94.3244303670853
16;0;;0;0;rd/gs;1;80;50;0.0;3.0;4.0;greenSquare100S;target2;373.394637960899;443.242583073053
16;0;;0;0;rd/gs;1;80;50;0.0;0.0;4.0;greenSquare100S;target2;138.08466661647;401.859162299308
16;0;;0;0;rd/gs;1;80;50;0.0;5.0;4.0;greenSquare100S;target2;556.21195976031;433.083859186916
16;0;;0;0;rd/gs;1;80;50;0.0;5.0;5.0;greenSquare100S;target2;579.957766222002;509.203779950271
16;0;;0;0;rd/gs;1;80;50;0.0;0.0;2.0;greenSquare100S;target2;138.9326994994;278.557352094163
16;0;;0;0;rd/gs;1;80;50;0.0;8.0;7.0;greenSquare100S;target2;798.404675858426;637.509616849849
16;0;;0;0;rd/gs;1;80;50;0.0;6.0;5.0;greenSquare100S;target2;614.250939240612;487.472615883827
