participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
16;25;m;0;0;rd/gs;1;40;50;0.0;8.0;1.0;redDot100S;target1;835.346376952872;183.010724295409
16;25;m;0;0;rd/gs;1;40;50;0.0;7.0;3.0;redDot100S;target1;726.780957753297;353.990683785582
16;25;m;0;0;rd/gs;1;40;50;0.0;1.0;5.0;redDot100S;target1;220.398120392342;509.109633695304
16;25;m;0;0;rd/gs;1;40;50;0.0;7.0;2.0;redDot100S;target1;748.2913529681;282.578805041341
16;25;m;0;0;rd/gs;1;40;50;0.0;0.0;2.0;redDot100S;target1;147.33855741415;286.145757189412
16;25;m;0;0;rd/gs;1;40;50;0.0;1.0;1.0;redDot100S;target1;188.582889636885;201.893849889009
16;25;m;0;0;rd/gs;1;40;50;0.0;3.0;6.0;redDot100S;target1;360.318454013623;571.914354256343
16;25;m;0;0;rd/gs;1;40;50;0.0;6.0;7.0;redDot100S;target1;650.83096833204;645.985481596267
16;25;m;0;0;rd/gs;1;40;50;0.0;2.0;5.0;redDot100S;target1;315.535045483111;495.770167963253
16;25;m;0;0;rd/gs;1;40;50;0.0;6.0;3.0;redDot100S;target1;615.636138859731;357.332961864467
16;25;m;0;0;rd/gs;1;40;50;0.0;8.0;7.0;greenSquare100S;target2;791.161237375423;650.497938021502
16;25;m;0;0;rd/gs;1;40;50;0.0;9.0;2.0;greenSquare100S;target2;880.737896961185;251.562053537089
16;25;m;0;0;rd/gs;1;40;50;0.0;3.0;2.0;greenSquare100S;target2;379.902876921051;283.417103176828
16;25;m;0;0;rd/gs;1;40;50;0.0;6.0;4.0;greenSquare100S;target2;652.827907064955;428.770249782013
16;25;m;0;0;rd/gs;1;40;50;0.0;2.0;7.0;greenSquare100S;target2;278.484783642797;660.920306362143
16;25;m;0;0;rd/gs;1;40;50;0.0;9.0;1.0;greenSquare100S;target2;872.798152760999;198.930115676369
16;25;m;0;0;rd/gs;1;40;50;0.0;4.0;3.0;greenSquare100S;target2;488.510825282801;330.125202668274
16;25;m;0;0;rd/gs;1;40;50;0.0;0.0;1.0;greenSquare100S;target2;151.77817816644;206.538389603361
16;25;m;0;0;rd/gs;1;40;50;0.0;9.0;4.0;greenSquare100S;target2;915.542886721116;405.919916287815
16;25;m;0;0;rd/gs;1;40;50;0.0;3.0;5.0;greenSquare100S;target2;384.147151752935;502.333347980169
16;25;m;0;0;rd/gs;1;40;50;0.0;8.0;5.0;redSquare100S;distractor1;826.706699071792;485.474024722249
16;25;m;0;0;rd/gs;1;40;50;0.0;5.0;7.0;redSquare100S;distractor1;542.919969923342;630.136076636975
16;25;m;0;0;rd/gs;1;40;50;0.0;6.0;5.0;redSquare100S;distractor1;619.07193400867;502.804518275212
16;25;m;0;0;rd/gs;1;40;50;0.0;5.0;5.0;redSquare100S;distractor1;550.841864410877;483.59462972215
16;25;m;0;0;rd/gs;1;40;50;0.0;0.0;7.0;redSquare100S;distractor1;121.153318348645;644.48076674754
16;25;m;0;0;rd/gs;1;40;50;0.0;1.0;3.0;redSquare100S;distractor1;197.960329177126;354.276131379947
16;25;m;0;0;rd/gs;1;40;50;0.0;1.0;2.0;redSquare100S;distractor1;228.4265464218;265.640724865248
16;25;m;0;0;rd/gs;1;40;50;0.0;7.0;1.0;redSquare100S;distractor1;729.591482656186;199.203850697301
16;25;m;0;0;rd/gs;1;40;50;0.0;1.0;6.0;redSquare100S;distractor1;235.306056535485;580.604649872225
16;25;m;0;0;rd/gs;1;40;50;0.0;0.0;6.0;redSquare100S;distractor1;150.77924034747;557.657945607977
16;25;m;0;0;rd/gs;1;40;50;0.0;5.0;2.0;greenDot100S;distractor2;551.087386643105;256.010340467713
16;25;m;0;0;rd/gs;1;40;50;0.0;3.0;4.0;greenDot100S;distractor2;398.649734649381;402.224340637883
16;25;m;0;0;rd/gs;1;40;50;0.0;2.0;3.0;greenDot100S;distractor2;318.681760241498;330.368812427072
16;25;m;0;0;rd/gs;1;40;50;0.0;2.0;1.0;greenDot100S;distractor2;321.684293866721;183.601115637295
16;25;m;0;0;rd/gs;1;40;50;0.0;5.0;4.0;greenDot100S;distractor2;567.269203626557;413.430504375472
16;25;m;0;0;rd/gs;1;40;50;0.0;0.0;0.0;greenDot100S;distractor2;134.1701575998;96.861502036656
16;25;m;0;0;rd/gs;1;40;50;0.0;2.0;6.0;greenDot100S;distractor2;288.910787018578;597.354283850381
16;25;m;0;0;rd/gs;1;40;50;0.0;8.0;3.0;greenDot100S;distractor2;786.007971649275;347.273398744839
16;25;m;0;0;rd/gs;1;40;50;0.0;4.0;7.0;greenDot100S;distractor2;444.93660847673;630.445050552639
16;25;m;0;0;rd/gs;1;40;50;0.0;3.0;1.0;greenDot100S;distractor2;371.16548256461;193.424145644977
16;25;m;1;0;rd/gs;1;40;50;0.0;0.0;4.0;redDot100S;target1;109.080828039254;426.546587109994
16;25;m;1;0;rd/gs;1;40;50;0.0;9.0;1.0;redDot100S;target1;892.645083775541;205.273667795539
16;25;m;1;0;rd/gs;1;40;50;0.0;6.0;1.0;redDot100S;target1;663.989503902647;197.186089323698
16;25;m;1;0;rd/gs;1;40;50;0.0;4.0;3.0;redDot100S;target1;468.26046229183;343.027191975833
16;25;m;1;0;rd/gs;1;40;50;0.0;8.0;3.0;redDot100S;target1;809.273109772428;350.022744300637
16;25;m;1;0;rd/gs;1;40;50;0.0;4.0;2.0;redDot100S;target1;485.946900986877;260.389328188003
16;25;m;1;0;rd/gs;1;40;50;0.0;4.0;1.0;redDot100S;target1;479.376183196775;213.277667653017
16;25;m;1;0;rd/gs;1;40;50;0.0;4.0;0.0;redDot100S;target1;486.683983578747;96.7338162044067
16;25;m;1;0;rd/gs;1;40;50;0.0;4.0;6.0;redDot100S;target1;479.791829149094;592.954936637337
16;25;m;1;0;rd/gs;1;40;50;0.0;8.0;7.0;redDot100S;target1;808.749204671152;629.83770029247
16;25;m;1;0;rd/gs;1;40;50;0.0;3.0;7.0;greenSquare100S;target2;382.096541773026;646.307466266704
16;25;m;1;0;rd/gs;1;40;50;0.0;2.0;6.0;greenSquare100S;target2;319.744482700394;563.915777921234
16;25;m;1;0;rd/gs;1;40;50;0.0;1.0;0.0;greenSquare100S;target2;229.06293712691;96.6767966280894
16;25;m;1;0;rd/gs;1;40;50;0.0;2.0;7.0;greenSquare100S;target2;281.213819768641;667.422159617326
16;25;m;1;0;rd/gs;1;40;50;0.0;2.0;5.0;greenSquare100S;target2;321.803938047603;509.927843431266
16;25;m;1;0;rd/gs;1;40;50;0.0;3.0;3.0;greenSquare100S;target2;370.705859546119;338.622591255542
16;25;m;1;0;rd/gs;1;40;50;0.0;7.0;1.0;greenSquare100S;target2;746.195312645791;204.709286771494
16;25;m;1;0;rd/gs;1;40;50;0.0;7.0;0.0;greenSquare100S;target2;719.607206444611;93.7863660030305
