participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
2;0;;0;0;b/y;0;80;50;0.0;3.0;5.0;blueDot100S;target1;397.848542617625;511.760674455065
2;0;;0;0;b/y;0;80;50;0.0;9.0;0.0;blueDot100S;target1;891.758832622348;115.73345636361
2;0;;0;0;b/y;0;80;50;0.0;8.0;3.0;blueDot100S;target1;834.266151871202;344.714813618011
2;0;;0;0;b/y;0;80;50;0.0;1.0;6.0;blueDot100S;target1;189.557288528393;573.414811984044
2;0;;0;0;b/y;0;80;50;0.0;6.0;5.0;blueDot100S;target1;660.23847957076;476.486212638283
2;0;;0;0;b/y;0;80;50;0.0;1.0;7.0;blueDot100S;target1;197.983284213979;672.912750085552
2;0;;0;0;b/y;0;80;50;0.0;7.0;7.0;blueDot100S;target1;704.116159932459;673.252045358105
2;0;;0;0;b/y;0;80;50;0.0;0.0;6.0;blueDot100S;target1;136.561549612565;555.630666095359
2;0;;0;0;b/y;0;80;50;0.0;0.0;3.0;blueDot100S;target1;108.280529670039;323.818338163741
2;0;;0;0;b/y;0;80;50;0.0;7.0;0.0;blueDot100S;target1;742.098443357351;120.20107026314
2;0;;0;0;b/y;0;80;50;0.0;6.0;6.0;blueDot100S;target1;614.814705878307;576.113540168153
2;0;;0;0;b/y;0;80;50;0.0;0.0;0.0;blueDot100S;target1;139.831074787224;95.9497338215411
2;0;;0;0;b/y;0;80;50;0.0;5.0;4.0;blueDot100S;target1;555.202794388338;405.397025373431
2;0;;0;0;b/y;0;80;50;0.0;5.0;1.0;blueDot100S;target1;557.835799716911;204.747311248217
2;0;;0;0;b/y;0;80;50;0.0;5.0;6.0;blueDot100S;target1;575.55184637443;590.935155377842
2;0;;0;0;b/y;0;80;50;0.0;8.0;4.0;blueDot100S;target1;829.185807136945;411.10356391358
2;0;;0;0;b/y;0;80;50;0.0;5.0;0.0;blueDot100S;target1;555.099476280946;110.153785007013
2;0;;0;0;b/y;0;80;50;0.0;9.0;5.0;blueDot100S;target1;920.687790091454;476.675726566676
2;0;;0;0;b/y;0;80;50;0.0;3.0;7.0;blueDot100S;target1;371.272480284655;667.125181536148
2;0;;0;0;b/y;0;80;50;0.0;0.0;1.0;blueDot100S;target1;146.326710298472;187.182843908698
2;0;;0;0;b/y;0;80;50;0.0;5.0;5.0;yellowDot100S;target2;563.106945264978;518.30897749266
2;0;;0;0;b/y;0;80;50;0.0;3.0;1.0;yellowDot100S;target2;382.374433045276;197.413348992209
2;0;;0;0;b/y;0;80;50;0.0;2.0;6.0;yellowDot100S;target2;292.840974037482;577.02633894879
2;0;;0;0;b/y;0;80;50;0.0;0.0;4.0;yellowDot100S;target2;146.812370260046;413.445672426541
2;0;;0;0;b/y;0;80;50;0.0;6.0;2.0;yellowDot100S;target2;647.630867164818;258.204982294096
2;0;;0;0;b/y;0;80;50;0.0;3.0;6.0;yellowDot100S;target2;401.39090251435;587.973800428707
2;0;;0;0;b/y;0;80;50;0.0;6.0;7.0;yellowDot100S;target2;633.574822077655;669.456614280668
2;0;;0;0;b/y;0;80;50;0.0;3.0;4.0;yellowDot100S;target2;390.180765465178;409.734604696878
2;0;;0;0;b/y;0;80;50;0.0;2.0;3.0;yellowDot100S;target2;310.780196932447;326.920029222068
2;0;;0;0;b/y;0;80;50;0.0;2.0;0.0;yellowDot100S;target2;275.516126650534;117.505236962649
2;0;;0;0;b/y;0;80;50;0.0;8.0;5.0;yellowDot100S;target2;811.910566686626;522.370325162782
2;0;;0;0;b/y;0;80;50;0.0;8.0;1.0;yellowDot100S;target2;835.20892169222;202.701329961376
2;0;;0;0;b/y;0;80;50;0.0;9.0;6.0;yellowDot100S;target2;917.264099368183;570.820974180925
2;0;;0;0;b/y;0;80;50;0.0;0.0;5.0;yellowDot100S;target2;110.689841916841;489.325213509295
2;0;;0;0;b/y;0;80;50;0.0;0.0;7.0;yellowDot100S;target2;121.336295205781;629.759902305531
2;0;;0;0;b/y;0;80;50;0.0;1.0;5.0;yellowDot100S;target2;195.268011931084;510.543503454552
2;0;;0;0;b/y;0;80;50;0.0;7.0;6.0;yellowDot100S;target2;728.316453917339;560.208028383526
2;0;;0;0;b/y;0;80;50;0.0;6.0;1.0;yellowDot100S;target2;655.067876196787;169.611541539021
2;0;;0;0;b/y;0;80;50;0.0;2.0;1.0;yellowDot100S;target2;294.971126446254;189.179230182902
2;0;;0;0;b/y;0;80;50;0.0;6.0;0.0;yellowDot100S;target2;633.237971895138;100.595169731451
2;0;;0;0;b/y;0;80;50;0.0;9.0;3.0;redDot100S;distractor1;916.396193868341;326.380426630175
2;0;;0;0;b/y;0;80;50;0.0;1.0;1.0;redDot100S;distractor1;191.342778430833;181.095752432625
2;0;;0;0;b/y;0;80;50;0.0;8.0;6.0;redDot100S;distractor1;836.626525152549;580.01098891445
2;0;;0;0;b/y;0;80;50;0.0;5.0;7.0;redDot100S;distractor1;542.493878889627;641.880378172149
2;0;;0;0;b/y;0;80;50;0.0;1.0;0.0;redDot100S;distractor1;199.803657361142;130.609246809778
2;0;;0;0;b/y;0;80;50;0.0;6.0;4.0;redDot100S;distractor1;633.235922709624;400.714568076925
2;0;;0;0;b/y;0;80;50;0.0;0.0;2.0;redDot100S;distractor1;143.513710470466;258.823291534562
2;0;;0;0;b/y;0;80;50;0.0;7.0;3.0;redDot100S;distractor1;728.732852174643;334.43900555566
2;0;;0;0;b/y;0;80;50;0.0;4.0;1.0;redDot100S;distractor1;481.28672136479;199.042069343941
2;0;;0;0;b/y;0;80;50;0.0;2.0;2.0;redDot100S;distractor1;306.761225170362;251.814819374477
2;0;;0;0;b/y;0;80;50;0.0;3.0;2.0;redDot100S;distractor1;381.299184786531;253.265012400938
2;0;;0;0;b/y;0;80;50;0.0;4.0;0.0;redDot100S;distractor1;490.20841004399;107.264464658304
2;0;;0;0;b/y;0;80;50;0.0;4.0;6.0;redDot100S;distractor1;445.185750199683;569.883891857196
2;0;;0;0;b/y;0;80;50;0.0;8.0;2.0;redDot100S;distractor1;792.096289126008;288.578542403753
2;0;;0;0;b/y;0;80;50;0.0;4.0;3.0;redDot100S;distractor1;465.956503056112;359.934554056739
2;0;;0;0;b/y;0;80;50;0.0;8.0;7.0;redDot100S;distractor1;799.279062591317;644.854891894138
2;0;;0;0;b/y;0;80;50;0.0;4.0;2.0;redDot100S;distractor1;467.683317263349;281.299690919071
2;0;;0;0;b/y;0;80;50;0.0;5.0;2.0;redDot100S;distractor1;569.674137607006;266.837521028591
2;0;;0;0;b/y;0;80;50;0.0;4.0;7.0;redDot100S;distractor1;480.150163154081;675.123401423372
