participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
125;0;;0;0;r/g;0;80;50;0.0;2.0;3.0;redDot100S;target1;273.813669026253;337.946991201134
125;0;;0;0;r/g;0;80;50;0.0;5.0;3.0;redDot100S;target1;533.252747060897;322.25277493584
125;0;;0;0;r/g;0;80;50;0.0;1.0;5.0;redDot100S;target1;212.922594640743;505.830947912829
125;0;;0;0;r/g;0;80;50;0.0;5.0;0.0;redDot100S;target1;578.590589387565;116.263945639597
125;0;;0;0;r/g;0;80;50;0.0;4.0;2.0;redDot100S;target1;470.816489890457;292.076580425069
125;0;;0;0;r/g;0;80;50;0.0;8.0;1.0;redDot100S;target1;815.583756713569;195.496247075485
125;0;;0;0;r/g;0;80;50;0.0;5.0;2.0;redDot100S;target1;577.291766525754;257.436490590417
125;0;;0;0;r/g;0;80;50;0.0;8.0;0.0;redDot100S;target1;800.079628440104;104.014425343982
125;0;;0;0;r/g;0;80;50;0.0;3.0;5.0;redDot100S;target1;405.103613611432;486.315077133661
125;0;;0;0;r/g;0;80;50;0.0;6.0;1.0;redDot100S;target1;627.068266273982;212.090225991422
125;0;;0;0;r/g;0;80;50;0.0;4.0;7.0;redDot100S;target1;456.625193581911;631.182932889456
125;0;;0;0;r/g;0;80;50;0.0;8.0;7.0;redDot100S;target1;819.833130459141;665.370641685334
125;0;;0;0;r/g;0;80;50;0.0;6.0;2.0;redDot100S;target1;616.462128395407;257.515883950148
125;0;;0;0;r/g;0;80;50;0.0;3.0;4.0;redDot100S;target1;403.574909803288;431.310600560389
125;0;;0;0;r/g;0;80;50;0.0;9.0;5.0;redDot100S;target1;891.540249686923;490.112165987859
125;0;;0;0;r/g;0;80;50;0.0;4.0;3.0;redDot100S;target1;469.575575243408;359.334973937118
125;0;;0;0;r/g;0;80;50;0.0;0.0;1.0;redDot100S;target1;120.180746691329;173.189479017067
125;0;;0;0;r/g;0;80;50;0.0;9.0;1.0;redDot100S;target1;911.069157359594;188.670377971283
125;0;;0;0;r/g;0;80;50;0.0;3.0;1.0;redDot100S;target1;379.552969771927;212.926617338784
125;0;;0;0;r/g;0;80;50;0.0;4.0;5.0;redDot100S;target1;468.52304581338;512.963584276391
125;0;;0;0;r/g;0;80;50;0.0;8.0;4.0;greenDot100S;target2;811.459829396699;415.461762917463
125;0;;0;0;r/g;0;80;50;0.0;1.0;4.0;greenDot100S;target2;224.911156904508;414.401728737872
125;0;;0;0;r/g;0;80;50;0.0;1.0;6.0;greenDot100S;target2;207.076730770704;583.62670954939
125;0;;0;0;r/g;0;80;50;0.0;7.0;3.0;greenDot100S;target2;705.117958058915;343.281829667388
125;0;;0;0;r/g;0;80;50;0.0;0.0;5.0;greenDot100S;target2;129.049230141951;481.234228449182
125;0;;0;0;r/g;0;80;50;0.0;0.0;0.0;greenDot100S;target2;127.294085497207;110.195935192035
125;0;;0;0;r/g;0;80;50;0.0;8.0;6.0;greenDot100S;target2;819.211517133091;586.861094871468
125;0;;0;0;r/g;0;80;50;0.0;7.0;2.0;greenDot100S;target2;748.004987337163;248.946679398504
125;0;;0;0;r/g;0;80;50;0.0;2.0;0.0;greenDot100S;target2;317.342678728879;123.714196660456
125;0;;0;0;r/g;0;80;50;0.0;3.0;3.0;greenDot100S;target2;386.026012705702;335.569926318864
125;0;;0;0;r/g;0;80;50;0.0;2.0;2.0;greenDot100S;target2;280.659911853138;275.929490743409
125;0;;0;0;r/g;0;80;50;0.0;6.0;5.0;greenDot100S;target2;652.397158492114;515.890934415221
125;0;;0;0;r/g;0;80;50;0.0;7.0;6.0;greenDot100S;target2;727.257683215306;594.64683911748
125;0;;0;0;r/g;0;80;50;0.0;7.0;0.0;greenDot100S;target2;715.385622914998;96.6931208574498
125;0;;0;0;r/g;0;80;50;0.0;5.0;4.0;greenDot100S;target2;538.143714379171;434.707043385447
125;0;;0;0;r/g;0;80;50;0.0;0.0;2.0;greenDot100S;target2;116.279242850455;286.639708654081
125;0;;0;0;r/g;0;80;50;0.0;2.0;4.0;greenDot100S;target2;284.205190554847;399.325432937195
125;0;;0;0;r/g;0;80;50;0.0;5.0;6.0;greenDot100S;target2;539.184486961829;598.404589653683
125;0;;0;0;r/g;0;80;50;0.0;7.0;7.0;greenDot100S;target2;744.607847189633;661.369498012646
125;0;;0;0;r/g;0;80;50;0.0;4.0;4.0;greenDot100S;target2;475.735449498445;444.776546645275
125;0;;0;0;r/g;0;80;50;0.0;3.0;2.0;blueDot100S;distractor1;384.970172783953;256.382271680965
125;0;;0;0;r/g;0;80;50;0.0;0.0;7.0;blueDot100S;distractor1;134.779250609;652.078087313894
125;0;;0;0;r/g;0;80;50;0.0;9.0;6.0;blueDot100S;distractor1;877.619306568547;577.89005579257
125;0;;0;0;r/g;0;80;50;0.0;8.0;5.0;blueDot100S;distractor1;803.403241894469;485.35471571392
125;0;;0;0;r/g;0;80;50;0.0;9.0;4.0;blueDot100S;distractor1;893.71623283176;433.269881767357
125;0;;0;0;r/g;0;80;50;0.0;9.0;0.0;blueDot100S;distractor1;877.262784455675;116.751292270672
125;0;;0;0;r/g;0;80;50;0.0;1.0;3.0;blueDot100S;distractor1;201.365006864462;331.251649237107
125;0;;0;0;r/g;0;80;50;0.0;4.0;6.0;blueDot100S;distractor1;487.311621288654;595.498625172613
125;0;;0;0;r/g;0;80;50;0.0;5.0;7.0;blueDot100S;distractor1;529.260917778258;655.830670624734
