participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;3.0;redDot100S;target1;728.98097526638;336.00483925032
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;5.0;redDot100S;target1;189.711327980606;506.529528791782
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;5.0;redDot100S;target1;393.597610401048;516.567871919842
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;1.0;redDot100S;target1;636.218785273987;190.214382750461
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;5.0;redDot100S;target1;294.625667211604;484.700674729325
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;6.0;redDot100S;target1;622.969436276248;595.209177004789
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;4.0;redDot100S;target1;235.897485222793;445.28296901392
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;5.0;redDot100S;target1;471.194897873592;486.477274064822
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;0.0;redDot100S;target1;140.349953124938;137.577392844693
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;2.0;redDot100S;target1;142.272285885258;247.776597617517
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;2.0;redDot100S;target1;361.065078393532;258.842916625447
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;1.0;redDot100S;target1;491.568813760401;171.061807428133
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;3.0;redDot100S;target1;227.414576967932;365.739939708014
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;5.0;redDot100S;target1;821.458182133077;521.21013846876
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;7.0;redDot100S;target1;486.652099792649;653.344302303743
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;6.0;redDot100S;target1;884.580873861911;557.900254411694
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;1.0;redDot100S;target1;384.805242687805;169.288329689858
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;0.0;redDot100S;target1;897.318687971689;103.125916949816
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;7.0;redDot100S;target1;360.472563204468;630.529805402965
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;3.0;redDot100S;target1;471.404554939213;337.534155859529
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;0.0;greenSquare100S;target2;621.770379919048;96.5591733407337
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;4.0;greenSquare100S;target2;115.994218775168;407.337229366568
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;3.0;greenSquare100S;target2;785.446249778858;323.201647019217
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;7.0;greenSquare100S;target2;616.226592097582;664.445904273683
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;6.0;greenSquare100S;target2;740.264301378155;577.780234219827
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;1.0;greenSquare100S;target2;208.571832620653;192.935999524278
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;2.0;greenSquare100S;target2;461.626473503964;283.869568469218
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;1.0;greenSquare100S;target2;734.158630278594;204.408889470097
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;0.0;greenSquare100S;target2;785.415096026986;114.396101789718
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;2.0;greenSquare100S;target2;625.270510651115;280.898543146429
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;4.0;greenSquare100S;target2;803.888914641583;438.900507499988
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;0.0;greenSquare100S;target2;305.228329538459;133.262097397624
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;1.0;greenSquare100S;target2;307.070195830287;195.961544097777
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;7.0;greenSquare100S;target2;539.626565866262;638.157963801434
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;4.0;greenSquare100S;target2;715.296047492371;430.241242981512
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;5.0;greenSquare100S;target2;901.162692667259;522.645716075271
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;1.0;greenSquare100S;target2;572.614481016219;195.718830527451
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;4.0;greenSquare100S;target2;408.660829104608;428.05678507356
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;0.0;greenSquare100S;target2;731.897782608082;103.270630396819
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;3.0;greenSquare100S;target2;273.682894120437;329.896216665244
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;4.0;redSquare100S;distractor1;553.272715832091;405.376291465134
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;6.0;redSquare100S;distractor1;566.119938063059;593.495962776865
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;6.0;redSquare100S;distractor1;479.350037318001;556.504652006448
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;1.0;redSquare100S;distractor1;836.244732983894;169.892541761877
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;7.0;redSquare100S;distractor1;111.000033870808;660.187608290831
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;0.0;redSquare100S;distractor1;460.203065617031;134.130210073506
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;6.0;redSquare100S;distractor1;289.895708853455;597.525357126736
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;2.0;redSquare100S;distractor1;791.582009777394;247.169447039017
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;4.0;redSquare100S;distractor1;919.497785793558;439.394803663316
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;7.0;redSquare100S;distractor1;202.046100787466;655.624607420227
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;6.0;redSquare100S;distractor1;359.956951437564;592.633869523892
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;0.0;redSquare100S;distractor1;361.708303984273;122.86970646095
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;1.0;redSquare100S;distractor1;146.200656024264;212.042628632988
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;7.0;redSquare100S;distractor1;705.304306117758;656.683758329363
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;2.0;redSquare100S;distractor1;579.833752457432;266.137990488315
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;2.0;redSquare100S;distractor1;225.205806278836;281.493805324438
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;5.0;redSquare100S;distractor1;634.264548741317;495.298019678126
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;3.0;redSquare100S;distractor1;877.118485640275;349.292290993186
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;2.0;redSquare100S;distractor1;295.124896585973;268.076527716092
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;1.0;redSquare100S;distractor1;906.678036506099;184.323909461956
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;6.0;greenDot100S;distractor2;823.976670575446;582.115525322756
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;3.0;greenDot100S;distractor2;629.235374695506;335.36429488292
11;0;;0;0;rd/gs;1;80;50;0.0;4.0;4.0;greenDot100S;distractor2;480.483500470533;439.555331687143
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;3.0;greenDot100S;distractor2;109.833122218588;347.248312998695
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;6.0;greenDot100S;distractor2;206.942831172571;596.77807855681
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;2.0;greenDot100S;distractor2;741.746973283513;265.189320496255
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;6.0;greenDot100S;distractor2;133.523727688864;574.524122791964
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;3.0;greenDot100S;distractor2;548.129156324873;330.493231118418
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;0.0;greenDot100S;distractor2;575.21557653051;115.11221784181
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;2.0;greenDot100S;distractor2;918.81588837738;247.683859489693
11;0;;0;0;rd/gs;1;80;50;0.0;1.0;0.0;greenDot100S;distractor2;220.774720756272;128.358544021418
11;0;;0;0;rd/gs;1;80;50;0.0;9.0;7.0;greenDot100S;distractor2;881.252996154519;646.080718355746
11;0;;0;0;rd/gs;1;80;50;0.0;7.0;5.0;greenDot100S;distractor2;721.877030435048;477.227836047761
11;0;;0;0;rd/gs;1;80;50;0.0;6.0;4.0;greenDot100S;distractor2;648.531094378347;405.109761494537
11;0;;0;0;rd/gs;1;80;50;0.0;0.0;5.0;greenDot100S;distractor2;143.198880717816;479.028475596526
11;0;;0;0;rd/gs;1;80;50;0.0;3.0;3.0;greenDot100S;distractor2;397.252043327484;365.874656994948
11;0;;0;0;rd/gs;1;80;50;0.0;5.0;5.0;greenDot100S;distractor2;558.815579737556;512.264763229451
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;4.0;greenDot100S;distractor2;309.690864642306;431.204832977878
11;0;;0;0;rd/gs;1;80;50;0.0;2.0;7.0;greenDot100S;distractor2;314.621051942736;637.331499477717
11;0;;0;0;rd/gs;1;80;50;0.0;8.0;7.0;greenDot100S;distractor2;803.561720899316;646.251174217814
11;0;;1;0;rd/gs;1;80;50;0.0;7.0;6.0;redDot100S;target1;730.869132966351;567.241965712889
11;0;;1;0;rd/gs;1;80;50;0.0;7.0;3.0;redDot100S;target1;712.836970757369;351.985902572378
11;0;;1;0;rd/gs;1;80;50;0.0;1.0;5.0;redDot100S;target1;219.78626348829;485.049503255488
11;0;;1;0;rd/gs;1;80;50;0.0;0.0;0.0;redDot100S;target1;122.802874670164;96.7355107056926
11;0;;1;0;rd/gs;1;80;50;0.0;8.0;5.0;redDot100S;target1;792.482942180656;513.699870525048
11;0;;1;0;rd/gs;1;80;50;0.0;5.0;5.0;redDot100S;target1;574.599923335499;518.630926361204
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;6.0;redDot100S;target1;287.676438816875;562.946764486917
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;4.0;redDot100S;target1;661.729835962298;427.384277463272
11;0;;1;0;rd/gs;1;80;50;0.0;3.0;0.0;redDot100S;target1;402.880238392666;112.602300762643
11;0;;1;0;rd/gs;1;80;50;0.0;3.0;6.0;redDot100S;target1;372.692371831252;565.024245666923
11;0;;1;0;rd/gs;1;80;50;0.0;0.0;2.0;redDot100S;target1;106.837579400263;274.669458105004
11;0;;1;0;rd/gs;1;80;50;0.0;5.0;3.0;redDot100S;target1;567.424726920823;345.460201694173
11;0;;1;0;rd/gs;1;80;50;0.0;5.0;1.0;redDot100S;target1;551.135857966591;208.521734058139
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;1.0;redDot100S;target1;659.040124650637;189.757898955693
11;0;;1;0;rd/gs;1;80;50;0.0;1.0;2.0;redDot100S;target1;236.131688161492;292.029381090269
11;0;;1;0;rd/gs;1;80;50;0.0;3.0;5.0;redDot100S;target1;362.42343314227;498.845876620946
11;0;;1;0;rd/gs;1;80;50;0.0;9.0;4.0;redDot100S;target1;914.143297820185;405.670072863686
11;0;;1;0;rd/gs;1;80;50;0.0;8.0;1.0;redDot100S;target1;791.23426122978;185.421928530581
11;0;;1;0;rd/gs;1;80;50;0.0;9.0;0.0;redDot100S;target1;886.53212578825;119.258790156575
11;0;;1;0;rd/gs;1;80;50;0.0;1.0;4.0;redDot100S;target1;209.256845519093;441.47369420454
11;0;;1;0;rd/gs;1;80;50;0.0;7.0;5.0;greenSquare100S;target2;744.940897670957;506.056841836192
11;0;;1;0;rd/gs;1;80;50;0.0;5.0;7.0;greenSquare100S;target2;576.390151513088;668.087911750326
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;5.0;greenSquare100S;target2;656.660520034953;517.808599765632
11;0;;1;0;rd/gs;1;80;50;0.0;8.0;3.0;greenSquare100S;target2;785.564150271419;344.611053780823
11;0;;1;0;rd/gs;1;80;50;0.0;4.0;1.0;greenSquare100S;target2;460.879774652574;195.557704169232
11;0;;1;0;rd/gs;1;80;50;0.0;7.0;2.0;greenSquare100S;target2;714.609875343925;275.192485572392
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;3.0;greenSquare100S;target2;306.05110854736;347.728789347112
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;7.0;greenSquare100S;target2;304.149789887409;663.733103694235
11;0;;1;0;rd/gs;1;80;50;0.0;4.0;4.0;greenSquare100S;target2;448.008062710322;441.158415280008
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;2.0;greenSquare100S;target2;636.230211364163;265.161422281616
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;2.0;greenSquare100S;target2;286.957822826926;274.017720163864
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;0.0;greenSquare100S;target2;276.112228110252;120.739687071155
11;0;;1;0;rd/gs;1;80;50;0.0;3.0;4.0;greenSquare100S;target2;381.146269601141;407.702808822037
11;0;;1;0;rd/gs;1;80;50;0.0;0.0;1.0;greenSquare100S;target2;121.232375435623;205.479853328305
11;0;;1;0;rd/gs;1;80;50;0.0;7.0;4.0;greenSquare100S;target2;715.890514702061;428.556163824148
11;0;;1;0;rd/gs;1;80;50;0.0;9.0;1.0;greenSquare100S;target2;916.137495859805;204.628826938049
11;0;;1;0;rd/gs;1;80;50;0.0;1.0;0.0;greenSquare100S;target2;197.103824740414;123.718136556801
11;0;;1;0;rd/gs;1;80;50;0.0;8.0;4.0;greenSquare100S;target2;834.592032346425;406.310527262087
11;0;;1;0;rd/gs;1;80;50;0.0;4.0;6.0;greenSquare100S;target2;455.312820423506;593.752196005364
11;0;;1;0;rd/gs;1;80;50;0.0;8.0;2.0;greenSquare100S;target2;788.557005393578;252.225999951987
11;0;;1;0;rd/gs;1;80;50;0.0;0.0;4.0;redSquare100S;distractor1;124.670484887718;438.317060180043
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;7.0;redSquare100S;distractor1;619.958781648607;650.989526810359
11;0;;1;0;rd/gs;1;80;50;0.0;3.0;3.0;redSquare100S;distractor1;399.388584584323;324.214710516218
11;0;;1;0;rd/gs;1;80;50;0.0;5.0;4.0;redSquare100S;distractor1;574.817297095077;414.586612073601
11;0;;1;0;rd/gs;1;80;50;0.0;9.0;6.0;redSquare100S;distractor1;880.074858413694;572.982819760914
11;0;;1;0;rd/gs;1;80;50;0.0;8.0;0.0;redSquare100S;distractor1;835.206662223363;127.587659212659
11;0;;1;0;rd/gs;1;80;50;0.0;1.0;3.0;redSquare100S;distractor1;195.326526481709;335.046160386779
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;0.0;redSquare100S;distractor1;630.265893694194;98.2385035750727
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;5.0;redSquare100S;distractor1;308.535902640253;513.832580014684
11;0;;1;0;rd/gs;1;80;50;0.0;8.0;6.0;redSquare100S;distractor1;835.091230586927;579.615772984773
11;0;;1;0;rd/gs;1;80;50;0.0;5.0;2.0;redSquare100S;distractor1;547.743925287802;266.699234238386
11;0;;1;0;rd/gs;1;80;50;0.0;0.0;3.0;redSquare100S;distractor1;133.288947140997;351.31197483821
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;6.0;redSquare100S;distractor1;635.341842496293;555.923682192206
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;1.0;redSquare100S;distractor1;317.817778366779;193.87354334894
11;0;;1;0;rd/gs;1;80;50;0.0;0.0;6.0;redSquare100S;distractor1;142.216194146677;595.777527747854
11;0;;1;0;rd/gs;1;80;50;0.0;5.0;6.0;redSquare100S;distractor1;550.17620710428;597.016738460211
11;0;;1;0;rd/gs;1;80;50;0.0;2.0;4.0;redSquare100S;distractor1;280.907885814439;400.718505931846
11;0;;1;0;rd/gs;1;80;50;0.0;9.0;3.0;redSquare100S;distractor1;871.10259812787;352.193807628938
11;0;;1;0;rd/gs;1;80;50;0.0;7.0;0.0;redSquare100S;distractor1;735.133640398059;99.0768715829295
11;0;;1;0;rd/gs;1;80;50;0.0;9.0;5.0;redSquare100S;distractor1;880.637017149557;516.868367247181
11;0;;1;0;rd/gs;1;80;50;0.0;9.0;2.0;greenDot100S;distractor2;894.822704344341;262.155871982085
11;0;;1;0;rd/gs;1;80;50;0.0;1.0;1.0;greenDot100S;distractor2;229.96155047855;173.618320971424
11;0;;1;0;rd/gs;1;80;50;0.0;6.0;3.0;greenDot100S;distractor2;638.14946954492;356.161828748454
