participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
20;0;;0;0;rd/gs;1;80;50;0.0;6.0;0.0;redDot100S;target1;643.017837200084;123.574783880533
20;0;;0;0;rd/gs;1;80;50;0.0;3.0;5.0;redDot100S;target1;369.928053734464;518.478374817014
20;0;;0;0;rd/gs;1;80;50;0.0;9.0;4.0;redDot100S;target1;900.332108903392;401.615871628267
20;0;;0;0;rd/gs;1;80;50;0.0;8.0;4.0;redDot100S;target1;795.361936952886;410.991278537919
20;0;;0;0;rd/gs;1;80;50;0.0;3.0;4.0;redDot100S;target1;385.998304248055;436.526051969412
20;0;;0;0;rd/gs;1;80;50;0.0;4.0;5.0;redDot100S;target1;484.025498591752;484.485792540926
20;0;;0;0;rd/gs;1;80;50;0.0;0.0;1.0;redDot100S;target1;120.966758644947;176.874799697488
20;0;;0;0;rd/gs;1;80;50;0.0;5.0;6.0;redDot100S;target1;545.576839996033;588.458675578373
20;0;;0;0;rd/gs;1;80;50;0.0;0.0;3.0;redDot100S;target1;137.670807988075;326.670855746087
20;0;;0;0;rd/gs;1;80;50;0.0;5.0;3.0;redDot100S;target1;547.538156044494;329.869284655789
20;0;;0;0;rd/gs;1;80;50;0.0;7.0;6.0;redDot100S;target1;749.722684640585;560.009976706173
20;0;;0;0;rd/gs;1;80;50;0.0;5.0;0.0;redDot100S;target1;565.251767034694;103.991648009359
20;0;;0;0;rd/gs;1;80;50;0.0;5.0;4.0;redDot100S;target1;568.027553454659;419.808404134435
20;0;;0;0;rd/gs;1;80;50;0.0;1.0;0.0;redDot100S;target1;231.137674193832;92.6035312442254
20;0;;0;0;rd/gs;1;80;50;0.0;6.0;2.0;redDot100S;target1;634.083010683456;262.8668575105
20;0;;0;0;rd/gs;1;80;50;0.0;4.0;6.0;redDot100S;target1;477.501389184205;583.614777679551
20;0;;0;0;rd/gs;1;80;50;0.0;2.0;1.0;redDot100S;target1;286.717111848049;211.544038203001
20;0;;0;0;rd/gs;1;80;50;0.0;1.0;1.0;redDot100S;target1;231.979761971038;169.336237301967
20;0;;0;0;rd/gs;1;80;50;0.0;4.0;7.0;redDot100S;target1;486.383702019717;631.642524779366
20;0;;0;0;rd/gs;1;80;50;0.0;7.0;3.0;redDot100S;target1;740.156078987215;364.365376713647
20;0;;0;0;rd/gs;1;80;50;0.0;3.0;3.0;greenSquare100S;target2;372.854753984849;324.493269004171
