participantN;age;gender;trialN;task;condition;FeatConj;setSize;proportion;timelimit;col;row;imgName;stType;posX;posY
10;25;m;0;0;b/y;0;40;50;0.0;4.0;2.0;blueDot100S;target1;447.822165495226;282.955467939516
10;25;m;0;0;b/y;0;40;50;0.0;8.0;3.0;blueDot100S;target1;819.588754062715;358.648555063313
10;25;m;0;0;b/y;0;40;50;0.0;3.0;5.0;blueDot100S;target1;365.33889386072;482.135775794074
10;25;m;0;0;b/y;0;40;50;0.0;6.0;2.0;blueDot100S;target1;616.136948526453;290.580706586622
10;25;m;0;0;b/y;0;40;50;0.0;3.0;7.0;blueDot100S;target1;402.84976325451;631.713554892886
10;25;m;0;0;b/y;0;40;50;0.0;8.0;2.0;blueDot100S;target1;828.395593154755;251.35317493923
10;25;m;0;0;b/y;0;40;50;0.0;0.0;0.0;blueDot100S;target1;143.461988867043;111.772314992405
10;25;m;0;0;b/y;0;40;50;0.0;9.0;7.0;blueDot100S;target1;918.962870602738;669.561402903781
10;25;m;0;0;b/y;0;40;50;0.0;2.0;7.0;blueDot100S;target1;320.749816886852;644.342058103133
10;25;m;0;0;b/y;0;40;50;0.0;5.0;0.0;blueDot100S;target1;563.42987941578;137.899150259613
10;25;m;0;0;b/y;0;40;50;0.0;3.0;2.0;yellowDot100S;target2;365.965469944118;251.333378328685
10;25;m;0;0;b/y;0;40;50;0.0;9.0;5.0;yellowDot100S;target2;886.276803618725;491.984174276512
10;25;m;0;0;b/y;0;40;50;0.0;7.0;7.0;yellowDot100S;target2;720.286831526098;639.784962083689
10;25;m;0;0;b/y;0;40;50;0.0;7.0;2.0;yellowDot100S;target2;706.636775669718;251.889669772499
10;25;m;0;0;b/y;0;40;50;0.0;2.0;3.0;yellowDot100S;target2;308.426280438748;333.004076483842
10;25;m;0;0;b/y;0;40;50;0.0;3.0;6.0;yellowDot100S;target2;376.482945842725;577.282938014002
10;25;m;0;0;b/y;0;40;50;0.0;5.0;6.0;yellowDot100S;target2;528.7096577186;599.315672672457
10;25;m;0;0;b/y;0;40;50;0.0;4.0;3.0;yellowDot100S;target2;470.67686489349;366.216611311204
10;25;m;0;0;b/y;0;40;50;0.0;0.0;6.0;yellowDot100S;target2;121.513467254779;582.116166791361
10;25;m;0;0;b/y;0;40;50;0.0;5.0;4.0;yellowDot100S;target2;532.001370888768;416.879549864725
10;25;m;0;0;b/y;0;40;50;0.0;1.0;5.0;redDot100S;distractor1;222.69733817951;497.997520782847
10;25;m;0;0;b/y;0;40;50;0.0;9.0;6.0;redDot100S;distractor1;874.191089088074;566.390538314608
10;25;m;0;0;b/y;0;40;50;0.0;2.0;2.0;redDot100S;distractor1;293.966938910052;262.376279785716
10;25;m;0;0;b/y;0;40;50;0.0;0.0;1.0;redDot100S;distractor1;108.241582844379;189.295055591197
